s_store_name1|s_store_id1|d_week_seq1|sun_sales_ratio|mon_sales_ratio|tue_sales_ratio|wed_sales_ratio|thu_sales_ratio|fri_sales_ratio|sat_sales_ratio
ought|AAAAAAAABAAAAAAA|5271|0.9655691006564163|NULL|NULL|0.4352784626185773|NULL|NULL|0.8662474595702547
ought|AAAAAAAABAAAAAAA|5271|0.9655691006564163|NULL|NULL|0.4352784626185773|NULL|NULL|0.8662474595702547
ought|AAAAAAAABAAAAAAA|5271|0.9655691006564163|NULL|NULL|0.4352784626185773|NULL|NULL|0.8662474595702547
ought|AAAAAAAABAAAAAAA|5271|0.9655691006564163|NULL|NULL|0.4352784626185773|NULL|NULL|0.8662474595702547
ought|AAAAAAAABAAAAAAA|5271|0.9655691006564163|NULL|NULL|0.4352784626185773|NULL|NULL|0.8662474595702547
ought|AAAAAAAABAAAAAAA|5271|0.9655691006564163|NULL|NULL|0.4352784626185773|NULL|NULL|0.8662474595702547
ought|AAAAAAAABAAAAAAA|5271|0.9655691006564163|NULL|NULL|0.4352784626185773|NULL|NULL|0.8662474595702547
ought|AAAAAAAABAAAAAAA|5271|0.9655691006564163|NULL|NULL|0.4352784626185773|NULL|NULL|0.8662474595702547
ought|AAAAAAAABAAAAAAA|5271|0.9655691006564163|NULL|NULL|0.4352784626185773|NULL|NULL|0.8662474595702547
ought|AAAAAAAABAAAAAAA|5271|0.9655691006564163|NULL|NULL|0.4352784626185773|NULL|NULL|0.8662474595702547
ought|AAAAAAAABAAAAAAA|5271|0.9655691006564163|NULL|NULL|0.4352784626185773|NULL|NULL|0.8662474595702547
ought|AAAAAAAABAAAAAAA|5271|0.9655691006564163|NULL|NULL|0.4352784626185773|NULL|NULL|0.8662474595702547
ought|AAAAAAAABAAAAAAA|5271|0.9655691006564163|NULL|NULL|0.4352784626185773|NULL|NULL|0.8662474595702547
ought|AAAAAAAABAAAAAAA|5271|0.9655691006564163|NULL|NULL|0.4352784626185773|NULL|NULL|0.8662474595702547
ought|AAAAAAAABAAAAAAA|5271|0.9655691006564163|NULL|NULL|0.4352784626185773|NULL|NULL|0.8662474595702547
ought|AAAAAAAABAAAAAAA|5271|0.9655691006564163|NULL|NULL|0.4352784626185773|NULL|NULL|0.8662474595702547
ought|AAAAAAAABAAAAAAA|5271|0.9655691006564163|NULL|NULL|0.4352784626185773|NULL|NULL|0.8662474595702547
ought|AAAAAAAABAAAAAAA|5271|0.9655691006564163|NULL|NULL|0.4352784626185773|NULL|NULL|0.8662474595702547
ought|AAAAAAAABAAAAAAA|5271|0.9655691006564163|NULL|NULL|0.4352784626185773|NULL|NULL|0.8662474595702547
ought|AAAAAAAABAAAAAAA|5271|0.9655691006564163|NULL|NULL|0.4352784626185773|NULL|NULL|0.8662474595702547
ought|AAAAAAAABAAAAAAA|5271|0.9655691006564163|NULL|NULL|0.4352784626185773|NULL|NULL|0.8662474595702547
ought|AAAAAAAABAAAAAAA|5271|0.9655691006564163|NULL|NULL|0.4352784626185773|NULL|NULL|0.8662474595702547
ought|AAAAAAAABAAAAAAA|5272|NULL|NULL|NULL|2.0482950841048377|NULL|NULL|NULL
ought|AAAAAAAABAAAAAAA|5272|NULL|NULL|NULL|2.0482950841048377|NULL|NULL|NULL
ought|AAAAAAAABAAAAAAA|5272|NULL|NULL|NULL|2.0482950841048377|NULL|NULL|NULL
ought|AAAAAAAABAAAAAAA|5272|NULL|NULL|NULL|2.0482950841048377|NULL|NULL|NULL
ought|AAAAAAAABAAAAAAA|5272|NULL|NULL|NULL|2.0482950841048377|NULL|NULL|NULL
ought|AAAAAAAABAAAAAAA|5272|NULL|NULL|NULL|2.0482950841048377|NULL|NULL|NULL
ought|AAAAAAAABAAAAAAA|5272|NULL|NULL|NULL|2.0482950841048377|NULL|NULL|NULL
ought|AAAAAAAABAAAAAAA|5272|NULL|NULL|NULL|2.0482950841048377|NULL|NULL|NULL
ought|AAAAAAAABAAAAAAA|5272|NULL|NULL|NULL|2.0482950841048377|NULL|NULL|NULL
ought|AAAAAAAABAAAAAAA|5272|NULL|NULL|NULL|2.0482950841048377|NULL|NULL|NULL
ought|AAAAAAAABAAAAAAA|5272|NULL|NULL|NULL|2.0482950841048377|NULL|NULL|NULL
ought|AAAAAAAABAAAAAAA|5272|NULL|NULL|NULL|2.0482950841048377|NULL|NULL|NULL
ought|AAAAAAAABAAAAAAA|5272|NULL|NULL|NULL|2.0482950841048377|NULL|NULL|NULL
ought|AAAAAAAABAAAAAAA|5272|NULL|NULL|NULL|2.0482950841048377|NULL|NULL|NULL
ought|AAAAAAAABAAAAAAA|5272|NULL|NULL|NULL|2.0482950841048377|NULL|NULL|NULL
ought|AAAAAAAABAAAAAAA|5272|NULL|NULL|NULL|2.0482950841048377|NULL|NULL|NULL
ought|AAAAAAAABAAAAAAA|5272|NULL|NULL|NULL|2.0482950841048377|NULL|NULL|NULL
ought|AAAAAAAABAAAAAAA|5272|NULL|NULL|NULL|2.0482950841048377|NULL|NULL|NULL
ought|AAAAAAAABAAAAAAA|5272|NULL|NULL|NULL|2.0482950841048377|NULL|NULL|NULL
ought|AAAAAAAABAAAAAAA|5272|NULL|NULL|NULL|2.0482950841048377|NULL|NULL|NULL
ought|AAAAAAAABAAAAAAA|5272|NULL|NULL|NULL|2.0482950841048377|NULL|NULL|NULL
ought|AAAAAAAABAAAAAAA|5272|NULL|NULL|NULL|2.0482950841048377|NULL|NULL|NULL
ought|AAAAAAAABAAAAAAA|5272|NULL|NULL|NULL|2.0482950841048377|NULL|NULL|NULL
ought|AAAAAAAABAAAAAAA|5272|NULL|NULL|NULL|2.0482950841048377|NULL|NULL|NULL
ought|AAAAAAAABAAAAAAA|5272|NULL|NULL|NULL|2.0482950841048377|NULL|NULL|NULL
ought|AAAAAAAABAAAAAAA|5272|NULL|NULL|NULL|2.0482950841048377|NULL|NULL|NULL
ought|AAAAAAAABAAAAAAA|5272|NULL|NULL|NULL|2.0482950841048377|NULL|NULL|NULL
ought|AAAAAAAABAAAAAAA|5272|NULL|NULL|NULL|2.0482950841048377|NULL|NULL|NULL
ought|AAAAAAAABAAAAAAA|5272|NULL|NULL|NULL|2.0482950841048377|NULL|NULL|NULL
ought|AAAAAAAABAAAAAAA|5272|NULL|NULL|NULL|2.0482950841048377|NULL|NULL|NULL
ought|AAAAAAAABAAAAAAA|5272|NULL|NULL|NULL|2.0482950841048377|NULL|NULL|NULL
ought|AAAAAAAABAAAAAAA|5272|NULL|NULL|NULL|2.0482950841048377|NULL|NULL|NULL
ought|AAAAAAAABAAAAAAA|5272|NULL|NULL|NULL|2.0482950841048377|NULL|NULL|NULL
ought|AAAAAAAABAAAAAAA|5272|NULL|NULL|NULL|2.0482950841048377|NULL|NULL|NULL
ought|AAAAAAAABAAAAAAA|5272|NULL|NULL|NULL|2.0482950841048377|NULL|NULL|NULL
ought|AAAAAAAABAAAAAAA|5272|NULL|NULL|NULL|2.0482950841048377|NULL|NULL|NULL
ought|AAAAAAAABAAAAAAA|5272|NULL|NULL|NULL|2.0482950841048377|NULL|NULL|NULL
ought|AAAAAAAABAAAAAAA|5272|NULL|NULL|NULL|2.0482950841048377|NULL|NULL|NULL
ought|AAAAAAAABAAAAAAA|5272|NULL|NULL|NULL|2.0482950841048377|NULL|NULL|NULL
ought|AAAAAAAABAAAAAAA|5272|NULL|NULL|NULL|2.0482950841048377|NULL|NULL|NULL
ought|AAAAAAAABAAAAAAA|5272|NULL|NULL|NULL|2.0482950841048377|NULL|NULL|NULL
ought|AAAAAAAABAAAAAAA|5272|NULL|NULL|NULL|2.0482950841048377|NULL|NULL|NULL
ought|AAAAAAAABAAAAAAA|5272|NULL|NULL|NULL|2.0482950841048377|NULL|NULL|NULL
ought|AAAAAAAABAAAAAAA|5272|NULL|NULL|NULL|2.0482950841048377|NULL|NULL|NULL
ought|AAAAAAAABAAAAAAA|5272|NULL|NULL|NULL|2.0482950841048377|NULL|NULL|NULL
ought|AAAAAAAABAAAAAAA|5272|NULL|NULL|NULL|2.0482950841048377|NULL|NULL|NULL
ought|AAAAAAAABAAAAAAA|5272|NULL|NULL|NULL|2.0482950841048377|NULL|NULL|NULL
ought|AAAAAAAABAAAAAAA|5272|NULL|NULL|NULL|2.0482950841048377|NULL|NULL|NULL
ought|AAAAAAAABAAAAAAA|5272|NULL|NULL|NULL|2.0482950841048377|NULL|NULL|NULL
ought|AAAAAAAABAAAAAAA|5273|NULL|NULL|3.6379863690454726|NULL|NULL|NULL|NULL
ought|AAAAAAAABAAAAAAA|5273|NULL|NULL|3.6379863690454726|NULL|NULL|NULL|NULL
