wsk1|isk1|dmoy1|mean1|cov1|w_warehouse_sk|i_item_sk|d_moy|mean|cov
1|46551|1|310.0|1.0517415318127616|1|46551|2|451.3333333333333|1.0535499054758521
1|46999|1|400.0|1.0502519538980475|1|46999|2|387.0|1.0249270754855075
1|47119|1|258.0|1.3868063227922212|1|47119|2|393.0|1.0444355039076074
1|48691|1|411.5|1.101817526286626|1|48691|2|379.0|1.039548816724372
1|48813|1|296.0|1.0340781539319213|1|48813|2|411.5|1.0115361412203487
1|49237|1|287.75|1.2960183591332557|1|49237|2|195.5|1.4068913998202588
1|50045|1|268.25|1.569144800513901|1|50045|2|272.25|1.0040450679034012
1|50071|1|268.25|1.1564493241550173|1|50071|2|426.5|1.3843708377274728
1|50705|1|357.5|1.1265691581253177|1|50705|2|372.75|1.0929450920690802
1|51015|1|306.75|1.0097230510729727|1|51015|2|75.0|1.593988707613702
1|52263|1|346.5|1.014370144182364|1|52263|2|245.0|1.1819316294893922
1|52469|1|354.0|1.0834686750216933|1|52469|2|392.25|1.0051500477503248
1|53061|1|366.75|1.0742491022469283|1|53061|2|308.25|1.249325675457039
1|53557|1|303.5|1.0613596291587948|1|53557|2|362.5|1.044808542749711
1|53563|1|348.5|1.044892733408292|1|53563|2|332.5|1.1693860663666582
1|53601|1|346.75|1.0375879322989618|1|53601|2|406.0|1.0801421716173263
1|53627|1|195.0|1.2371309941339854|1|53627|2|437.6666666666667|1.1340109260482736
1|53877|1|311.6666666666667|1.113837377779158|1|53877|2|252.25|1.0097812764541367
1|53953|1|415.6666666666667|1.0188852293160064|1|53953|2|389.5|1.092219257780102
1|54295|1|372.3333333333333|1.1904769568451883|1|54295|2|229.0|1.1164246034422034
1|54603|1|266.0|1.1744375342958016|1|54603|2|269.6666666666667|1.0768733803302826
1|55757|1|376.75|1.1357659271145033|1|55757|2|292.75|1.0122372086022529
1|56291|1|257.0|1.1320438655368321|1|56291|2|340.25|1.1091590745045516
1|56613|1|518.0|1.203992627425743|1|56613|2|304.0|1.3949075119014174
1|56989|1|304.75|1.0563332630382716|1|56989|2|318.0|1.1489712858710759
1|57015|1|378.5|1.0206075820315617|1|57015|2|302.0|1.0166299920792197
1|57037|1|400.3333333333333|1.141535955560185|1|57037|2|374.25|1.0087123470348287
1|57401|1|139.5|1.3523077888312618|1|57401|2|275.25|1.0322513069247143
1|57667|1|270.0|1.315815998577492|1|57667|2|380.5|1.0933288263534784
1|59121|1|433.3333333333333|1.062394303827319|1|59121|2|406.5|1.0277653829196702
1|60033|1|302.5|1.0232655455252824|1|60033|2|402.75|1.0000884244583779
1|60055|1|280.75|1.460803605843798|1|60055|2|187.33333333333334|1.0663114810019318
1|60171|1|303.25|1.3471514035459988|1|60171|2|414.5|1.0567948720007154
1|61771|1|345.75|1.208590874528752|1|61771|2|272.0|1.2558901019185102
1|62465|1|292.0|1.0580362922161333|1|62465|2|226.5|1.0400233005613713
1|62617|1|399.25|1.0996127883582172|1|62617|2|334.0|1.198520109296726
1|62797|1|243.5|1.5038073815552704|1|62797|2|390.6666666666667|1.0437044080146252
1|62891|1|318.75|1.0576361291696579|1|62891|2|291.0|1.2193745402117482
1|63029|1|139.25|1.5644902363343105|1|63029|2|396.5|1.0532234075333504
1|63233|1|322.0|1.282537257571696|1|63233|2|340.0|1.1798309851002124
1|63439|1|337.0|1.0275677762917017|1|63439|2|297.25|1.1981595962806286
1|63927|1|277.0|1.4507425830064893|1|63927|2|365.6666666666667|1.0074147024023343
1|64485|1|246.33333333333334|1.3794812031300303|1|64485|2|354.75|1.03763969111003
1|65737|1|403.75|1.0954190982576077|1|65737|2|439.25|1.1205743150719012
1|65855|1|257.0|1.0797367402205535|1|65855|2|298.25|1.1795744105232724
1|65883|1|460.3333333333333|1.0630360550081706|1|65883|2|113.33333333333333|1.281580312304232
1|66175|1|376.6666666666667|1.1671224435935283|1|66175|2|342.25|1.0665302457919206
1|67061|1|112.75|1.3305025809112936|1|67061|2|351.3333333333333|1.1116990238372804
1|67225|1|393.0|1.1334233271057006|1|67225|2|209.0|1.2064818871368843
1|67395|1|382.25|1.0097049954603312|1|67395|2|418.6666666666667|1.0025485168014123
1|67937|1|118.5|1.2413671343865584|1|67937|2|223.25|1.3911396133056462
1|68237|1|271.75|1.242818645421424|1|68237|2|401.0|1.0051886211817203
1|70049|1|274.0|1.1857925774764602|1|70049|2|239.0|1.7507514803202706
1|70081|1|310.25|1.0154632818490619|1|70081|2|303.5|1.024838823115985
1|70403|1|358.25|1.1114197028686654|1|70403|2|355.0|1.110157010626458
1|70601|1|411.5|1.0369744136669792|1|70601|2|370.0|1.0587582713657038
1|71013|1|300.0|1.0064127715140874|1|71013|2|398.0|1.0151520776368694
1|71185|1|223.5|1.3635929426908366|1|71185|2|179.33333333333334|1.3813848281120877
1|71493|1|224.33333333333334|1.0323419728191232|1|71493|2|351.25|1.272132572089061
1|71719|1|119.0|1.160049462950107|1|71719|2|418.3333333333333|1.2076737544585379
1|71855|1|299.0|1.364528001682298|1|71855|2|208.5|1.1045658305775357
1|72129|1|393.3333333333333|1.3039035486700754|1|72129|2|174.33333333333334|1.1023736371242503
1|72987|1|206.5|1.0783457283525661|1|72987|2|292.0|1.2005561824867619
1|73195|1|246.75|1.3283964036185165|1|73195|2|106.33333333333333|1.3194438920377065
1|74081|1|224.5|1.3386208552529295|1|74081|2|338.5|1.059114752959549
1|74207|1|361.75|1.0889871214839253|1|74207|2|415.5|1.078524289200115
1|75553|1|375.0|1.0458332138114141|1|75553|2|432.75|1.1317453095681236
1|75589|1|268.25|1.7002320748518625|1|75589|2|318.75|1.04546832763757
1|76007|1|185.0|1.105261119683138|1|76007|2|286.25|1.0988972851405556
1|76031|1|307.0|1.1560749618935071|1|76031|2|349.0|1.1249207278037647
1|76671|1|313.25|1.0332739356924563|1|76671|2|249.25|1.2335880217709396
1|77077|1|337.5|1.073226741122342|1|77077|2|203.5|1.2511234077923719
1|77733|1|393.3333333333333|1.0142899554665883|1|77733|2|217.5|1.271165287513727
1|77807|1|449.0|1.088063884362169|1|77807|2|395.5|1.328395293101403
1|77845|1|289.5|1.3792623994155915|1|77845|2|338.0|1.0543840760888163
1|77975|1|185.75|1.1192269636539436|1|77975|2|401.0|1.0071201298266337
1|78039|1|201.75|1.4307090154989586|1|78039|2|205.25|1.0836934385554895
1|78845|1|165.0|1.1229797695870325|1|78845|2|338.25|1.103869807363853
1|79083|1|299.0|1.1927989437678457|1|79083|2|178.5|1.3352660395519593
1|79099|1|255.0|1.3707439110444786|1|79099|2|308.75|1.0164069006829426
1|79411|1|298.0|1.1260026986574685|1|79411|2|311.6666666666667|1.2813445746166785
1|79905|1|341.75|1.3130172725505391|1|79905|2|326.6666666666667|1.0744171148160968
1|80073|1|178.75|1.1698273090381577|1|80073|2|318.75|1.0826435150355211
1|80597|1|389.3333333333333|1.0122937350278975|1|80597|2|393.25|1.0573261753795324
1|80855|1|312.5|1.2249341968720877|1|80855|2|214.25|1.0183331195367906
1|80867|1|395.0|1.0167722339756309|1|80867|2|336.5|1.3154575948386666
1|81375|1|370.6666666666667|1.1015071151821276|1|81375|2|316.5|1.4303749435275586
1|82469|1|378.75|1.0884771978660042|1|82469|2|198.5|1.0067208960093943
1|82947|1|388.25|1.046959328832647|1|82947|2|360.25|1.14593506115474
1|83039|1|430.5|1.089199737410064|1|83039|2|383.0|1.06932156586978
1|83055|1|437.25|1.0885521996562775|1|83055|2|383.0|1.1021143090064147
1|84185|1|284.5|1.2140419789953099|1|84185|2|259.3333333333333|1.2197550655853067
1|84291|1|257.0|1.054070210201597|1|84291|2|256.0|1.0402806534251345
1|84363|1|341.25|1.1522419221768867|1|84363|2|442.3333333333333|1.0037331032619325
1|84407|1|310.75|1.1460232761384268|1|84407|2|211.66666666666666|1.2338972100643757
1|84451|1|388.75|1.0337196012744434|1|84451|2|212.0|1.1522668697503384
1|84771|1|313.5|1.0830602675767291|1|84771|2|207.25|1.0440599024865342
1|85343|1|315.5|1.2591741045459153|1|85343|2|296.75|1.005607420822353
1|85521|1|239.75|1.043155292524236|1|85521|2|119.5|1.09484938122477
1|85553|1|308.25|1.4915695192363478|1|85553|2|436.3333333333333|1.0365042516077485
1|85961|1|346.5|1.0035283999436648|1|85961|2|194.5|1.1105120755676068
1|86271|1|384.25|1.1149022624982972|1|86271|2|340.6666666666667|1.5366144887611677
1|86513|1|398.3333333333333|1.042207930546594|1|86513|2|353.0|1.3863404444007612
1|86765|1|329.25|1.0326540562992963|1|86765|2|198.0|1.2677203635842698
1|86767|1|263.0|1.2296290283691416|1|86767|2|317.0|1.2827575763583612
1|86889|1|416.0|1.0386581307266867|1|86889|2|359.0|1.0291602708248135
1|86989|1|347.0|1.0880428806150568|1|86989|2|388.0|1.1266424696109052
1|87363|1|461.25|1.0093708792385916|1|87363|2|374.0|1.0527314433675334
1|87517|1|344.0|1.1253755157186973|1|87517|2|353.5|1.0402455467152134
1|87741|1|342.0|1.229466392791123|1|87741|2|234.5|1.3440099118215632
1|88755|1|317.0|1.1638654376623656|1|88755|2|330.0|1.2716156761834603
1|89199|1|333.6666666666667|1.0980707061429813|1|89199|2|268.5|1.1006180000617938
1|89621|1|192.5|1.4934229225630296|1|89621|2|340.3333333333333|1.0519933321762072
1|89635|1|220.75|1.4598138676195405|1|89635|2|291.0|1.2665176777379836
1|90675|1|379.6666666666667|1.1392913794263464|1|90675|2|395.75|1.036219926982112
1|90745|1|263.75|1.1149815316305252|1|90745|2|321.25|1.1316088502820618
1|91243|1|424.5|1.1115843725950765|1|91243|2|327.75|1.1281678560133452
1|92489|1|171.5|1.2905214140605794|1|92489|2|304.0|1.0584287324042878
1|93407|1|396.3333333333333|1.2364626354569206|1|93407|2|365.3333333333333|1.1090744128924006
1|93815|1|312.75|1.0962249478497066|1|93815|2|163.5|1.1666255839436566
1|94293|1|295.0|1.4640745595117868|1|94293|2|400.75|1.0080158549134395
1|94313|1|415.5|1.014838385418897|1|94313|2|327.0|1.132052100279693
1|94543|1|293.75|1.1957657805866628|1|94543|2|258.75|1.2482967150133326
1|95373|1|223.0|1.0685387628166254|1|95373|2|363.5|1.0051987517270264
1|95483|1|272.75|1.5298390677537639|1|95483|2|241.0|1.00594811632992
1|95485|1|241.25|1.0449015258509737|1|95485|2|162.5|1.394037457862969
1|95529|1|320.6666666666667|1.2228363458356608|1|95529|2|439.0|1.0684026965032345
1|95865|1|314.5|1.2152019767289732|1|95865|2|250.25|1.0444251662932895
1|95939|1|358.5|1.0869108562117273|1|95939|2|253.5|1.0013017577938073
1|97101|1|230.0|1.0380656724237876|1|97101|2|370.0|1.0442020520440767
1|97103|1|371.5|1.0292697885155677|1|97103|2|394.25|1.0169542714968884
1|97175|1|383.6666666666667|1.322773300536648|1|97175|2|392.6666666666667|1.2147636793134078
1|97725|1|205.25|1.0247835958104106|1|97725|2|317.5|1.160037527284123
1|98061|1|276.75|1.2583914750929854|1|98061|2|460.6666666666667|1.0253291895843004
1|98625|1|354.5|1.0340329556753405|1|98625|2|219.25|1.14952594107093
1|98835|1|353.5|1.2066768690048395|1|98835|2|369.5|1.0095133743612001
1|99191|1|275.75|1.5769485194668325|1|99191|2|352.5|1.0219343823341547
1|99363|1|397.0|1.0880270931438163|1|99363|2|441.25|1.0364919451598171
1|100157|1|311.5|1.4373528505277149|1|100157|2|226.33333333333334|1.0896668257091804
1|100173|1|473.6666666666667|1.0033311016419002|1|100173|2|360.25|1.0839670961626082
1|100649|1|211.0|1.2987857446487887|1|100649|2|394.6666666666667|1.2012014834658546
1|100727|1|241.66666666666666|1.0474879071267098|1|100727|2|266.0|1.0694194767365657
1|100779|1|472.0|1.0052313073751755|1|100779|2|324.5|1.0906754745954472
1|100979|1|310.0|1.2285142700953688|1|100979|2|129.75|1.228175214872069
1|102693|1|326.5|1.2994221097804357|1|102693|2|412.0|1.0219916643561164
1|103253|1|336.5|1.2322426487732696|1|103253|2|123.25|1.013221977204032
1|104255|1|215.5|1.3464461797268565|1|104255|2|365.25|1.1363331422774776
1|104381|1|342.25|1.1881139514638863|1|104381|2|180.0|1.3350529035000946
1|104639|1|326.25|1.069022735208615|1|104639|2|302.6666666666667|1.3054061899988323
1|104681|1|284.0|1.0905341334218612|1|104681|2|416.25|1.0271712547049776
1|104745|1|276.3333333333333|1.2413248581253706|1|104745|2|240.0|1.086901176127189
1|104887|1|251.0|1.2120396750789524|1|104887|2|408.0|1.0046060061560291
1|105009|1|330.25|1.209545610051283|1|105009|2|242.75|1.17345399691761
1|105531|1|384.0|1.1959080760251113|1|105531|2|219.5|1.0816728101108186
1|105745|1|269.0|1.2893466704968988|1|105745|2|301.5|1.2441436729671913
1|106903|1|397.0|1.2503500261787313|1|106903|2|61.0|1.112823786785386
1|107297|1|392.0|1.115674127534774|1|107297|2|236.66666666666666|1.267833312886215
1|107733|1|288.25|1.0970987061161512|1|107733|2|339.0|1.194220381756472
1|108055|1|237.75|1.2036175223153487|1|108055|2|317.6666666666667|1.383701478770569
1|109477|1|261.25|1.5851554530027783|1|109477|2|389.75|1.094381445896869
1|110593|1|305.6666666666667|1.5083751708464124|1|110593|2|390.75|1.0557200912146323
1|110975|1|353.25|1.01532777596209|1|110975|2|357.6666666666667|1.1805395993917807
1|111333|1|348.0|1.0905844405567182|1|111333|2|338.75|1.2353067847496226
1|111477|1|334.5|1.116995062725789|1|111477|2|266.0|1.3081230291472226
1|111727|1|308.0|1.1557073463466996|1|111727|2|369.0|1.0946385082830403
1|112017|1|163.33333333333334|1.1947772643343455|1|112017|2|382.25|1.0955622775928264
1|112077|1|383.75|1.018092162704019|1|112077|2|319.6666666666667|1.1561543285981124
1|112157|1|351.5|1.1526707052724772|1|112157|2|352.0|1.1403622829450457
1|113145|1|365.5|1.1774044798633692|1|113145|2|341.5|1.1222284139778074
1|113321|1|380.25|1.1613541953780355|1|113321|2|335.5|1.127177204488642
1|114461|1|359.25|1.046618435254388|1|114461|2|210.25|1.6463671417696215
1|114471|1|267.75|1.5044305016134756|1|114471|2|345.0|1.0659693688057337
1|115503|1|380.5|1.0380789208502434|1|115503|2|373.25|1.0203131267014987
1|115799|1|349.5|1.0426309185607636|1|115799|2|370.25|1.0425466968177421
1|116441|1|382.25|1.0077849564054722|1|116441|2|348.25|1.010257803148246
1|116787|1|339.5|1.1110267577344504|1|116787|2|398.0|1.255316212137299
1|116983|1|346.25|1.1836161666101639|1|116983|2|401.25|1.029516541846162
1|117219|1|177.5|1.552454313431458|1|117219|2|196.25|1.0519989671973027
1|117249|1|299.0|1.0825328041525153|1|117249|2|325.25|1.2535939342861386
1|117679|1|298.75|1.0487778562693963|1|117679|2|224.0|1.3169617635165518
1|118075|1|369.0|1.079968751137474|1|118075|2|325.75|1.0935274823623904
1|118327|1|298.75|1.4681487880253812|1|118327|2|180.33333333333334|1.2777082990828184
1|118585|1|320.75|1.0999592166263867|1|118585|2|398.6666666666667|1.1431973715953332
1|119263|1|359.75|1.0017583081915726|1|119263|2|427.5|1.0122548569171779
1|119369|1|301.75|1.0302774919993374|1|119369|2|407.0|1.0824845703249162
1|120501|1|352.75|1.2486760796401497|1|120501|2|366.6666666666667|1.115032149408651
1|120793|1|294.0|1.0199356426735116|1|120793|2|206.75|1.0366126239887996
1|120921|1|326.3333333333333|1.2454442873454765|1|120921|2|294.25|1.0599174841815797
1|121331|1|393.0|1.1336356201157995|1|121331|2|319.0|1.3248659179603464
1|121399|1|485.75|1.0529531180140335|1|121399|2|427.25|1.0286717378583967
1|121435|1|278.25|1.2777493393418005|1|121435|2|270.75|1.3508427952947832
1|121553|1|276.5|1.4675183276531478|1|121553|2|322.25|1.0721848789140562
1|121747|1|318.75|1.2902635419515467|1|121747|2|373.0|1.0446066858067957
1|122119|1|206.0|1.160316035359966|1|122119|2|499.25|1.0575071858484486
1|122465|1|394.0|1.0791608364860075|1|122465|2|268.5|1.2204976769614124
1|122503|1|353.0|1.0444463776765722|1|122503|2|241.5|1.0534349213357457
1|123389|1|178.75|1.1902319769817065|1|123389|2|305.5|1.0856036856647706
1|123401|1|366.0|1.2018970095276638|1|123401|2|502.75|1.028964459616993
1|124781|1|287.75|1.062981515666985|1|124781|2|331.0|1.1506436707057062
1|125435|1|264.25|1.0099714767592591|1|125435|2|311.5|1.255312477957469
1|125479|1|298.0|1.119981210469968|1|125479|2|381.6666666666667|1.3216940474012975
1|125767|1|427.75|1.0500219205064085|1|125767|2|379.0|1.1949448314815163
1|126065|1|265.25|1.095374886990593|1|126065|2|380.5|1.0081815672149046
1|126129|1|290.5|1.0008848805872046|1|126129|2|383.75|1.0196827912281026
1|126179|1|219.5|1.3593548752030211|1|126179|2|326.0|1.1708071001175102
1|126305|1|257.25|1.0102482152284487|1|126305|2|308.75|1.1149461408927723
1|126689|1|285.3333333333333|1.1823185995917909|1|126689|2|583.0|1.0115386886956785
1|126713|1|330.5|1.1190483002210052|1|126713|2|265.0|1.0309969874741862
1|127117|1|281.75|1.3626126529532452|1|127117|2|244.0|1.2888220259052368
1|127151|1|336.75|1.3472397447121058|1|127151|2|353.25|1.2236404474052693
1|127329|1|295.5|1.137611324577434|1|127329|2|372.0|1.3821204600624548
1|127701|1|413.5|1.2021670306508896|1|127701|2|435.0|1.0934049646401356
1|127789|1|305.75|1.4885963987896462|1|127789|2|340.25|1.1678716296997271
1|129245|1|248.5|1.2118690726441552|1|129245|2|393.5|1.0822868450235776
1|130219|1|235.25|1.356154708227554|1|130219|2|158.75|1.289543595946012
1|130511|1|339.3333333333333|1.1604018922751862|1|130511|2|328.25|1.1166434034758912
1|130629|1|224.0|1.0325601088563128|1|130629|2|346.75|1.030891909207262
1|131419|1|193.25|1.049082816523736|1|131419|2|232.0|1.0972346604618841
1|131461|1|418.25|1.013780416906571|1|131461|2|286.6666666666667|1.1142951119603233
1|133003|1|209.33333333333334|1.0734846363470711|1|133003|2|125.0|1.1530273197110292
1|133419|1|400.75|1.0294551163107313|1|133419|2|211.75|1.2520630077811512
1|133481|1|326.0|1.1065586876316578|1|133481|2|262.25|1.0436552421633758
1|133561|1|275.0|1.207338442899289|1|133561|2|415.3333333333333|1.1858534096574371
1|133567|1|350.0|1.0199039570629447|1|133567|2|281.0|1.5529802225353588
1|133581|1|238.75|1.0210012960150294|1|133581|2|280.25|1.474464107246913
1|133773|1|366.5|1.0499930965659499|1|133773|2|403.75|1.1251097161044747
1|133993|1|349.0|1.0891418631710352|1|133993|2|369.0|1.1269520970418005
1|134009|1|233.5|1.0992472904173145|1|134009|2|258.25|1.0184758449684945
1|134215|1|352.25|1.2305181443342905|1|134215|2|273.5|1.1619791612639403
1|134311|1|275.0|1.558613497008752|1|134311|2|347.75|1.037017847240267
1|134789|1|319.75|1.0140229570360146|1|134789|2|328.3333333333333|1.4705877247999501
1|135247|1|311.75|1.3067093659865348|1|135247|2|270.5|1.2147332778997426
1|135319|1|319.25|1.1295392129923003|1|135319|2|434.6666666666667|1.0700705470954825
1|135399|1|205.25|1.232873382340017|1|135399|2|305.75|1.084709043958775
1|135973|1|375.5|1.0412124534905025|1|135973|2|232.25|1.0135119682049125
1|136127|1|160.0|1.1136931803688124|1|136127|2|359.75|1.1046588906147787
1|136263|1|327.0|1.1515835891172534|1|136263|2|206.25|1.2741548511206247
1|136381|1|353.0|1.1169618785522772|1|136381|2|157.5|1.5683139461143893
1|136457|1|273.5|1.1550709599718485|1|136457|2|146.0|1.0097340094056564
1|136625|1|266.0|1.3586676290655355|1|136625|2|269.3333333333333|1.4848901384157671
