d_week_seq1|r1|r2|r3|r4|r5|r6|round((sat_sales1 / sat_sales2), 2)
5271|1.02|1.0|1.02|1.0|1.01|0.99|1.0
5271|1.02|1.0|1.02|1.0|1.01|0.99|1.0
5271|1.02|1.0|1.02|1.0|1.01|0.99|1.0
5271|1.02|1.0|1.02|1.0|1.01|0.99|1.0
5271|1.02|1.0|1.02|1.0|1.01|0.99|1.0
5271|1.02|1.0|1.02|1.0|1.01|0.99|1.0
5271|1.02|1.0|1.02|1.0|1.01|0.99|1.0
5271|1.02|1.0|1.02|1.0|1.01|0.99|1.0
5271|1.02|1.0|1.02|1.0|1.01|0.99|1.0
5271|1.02|1.0|1.02|1.0|1.01|0.99|1.0
5271|1.02|1.0|1.02|1.0|1.01|0.99|1.0
5271|1.02|1.0|1.02|1.0|1.01|0.99|1.0
5271|1.02|1.0|1.02|1.0|1.01|0.99|1.0
5271|1.02|1.0|1.02|1.0|1.01|0.99|1.0
5271|1.02|1.0|1.02|1.0|1.01|0.99|1.0
5271|1.02|1.0|1.02|1.0|1.01|0.99|1.0
5271|1.02|1.0|1.02|1.0|1.01|0.99|1.0
5271|1.02|1.0|1.02|1.0|1.01|0.99|1.0
5271|1.02|1.0|1.02|1.0|1.01|0.99|1.0
5271|1.02|1.0|1.02|1.0|1.01|0.99|1.0
5271|1.02|1.0|1.02|1.0|1.01|0.99|1.0
5271|1.02|1.0|1.02|1.0|1.01|0.99|1.0
5271|1.02|1.0|1.02|1.0|1.01|0.99|1.0
5272|0.98|0.99|1.01|1.0|1.01|1.01|0.98
5272|0.98|0.99|1.01|1.0|1.01|1.01|0.98
5272|0.98|0.99|1.01|1.0|1.01|1.01|0.98
5272|0.98|0.99|1.01|1.0|1.01|1.01|0.98
5272|0.98|0.99|1.01|1.0|1.01|1.01|0.98
5272|0.98|0.99|1.01|1.0|1.01|1.01|0.98
5272|0.98|0.99|1.01|1.0|1.01|1.01|0.98
5272|0.98|0.99|1.01|1.0|1.01|1.01|0.98
5272|0.98|0.99|1.01|1.0|1.01|1.01|0.98
5272|0.98|0.99|1.01|1.0|1.01|1.01|0.98
5272|0.98|0.99|1.01|1.0|1.01|1.01|0.98
5272|0.98|0.99|1.01|1.0|1.01|1.01|0.98
5272|0.98|0.99|1.01|1.0|1.01|1.01|0.98
5272|0.98|0.99|1.01|1.0|1.01|1.01|0.98
5272|0.98|0.99|1.01|1.0|1.01|1.01|0.98
5272|0.98|0.99|1.01|1.0|1.01|1.01|0.98
5272|0.98|0.99|1.01|1.0|1.01|1.01|0.98
5272|0.98|0.99|1.01|1.0|1.01|1.01|0.98
5272|0.98|0.99|1.01|1.0|1.01|1.01|0.98
5272|0.98|0.99|1.01|1.0|1.01|1.01|0.98
5272|0.98|0.99|1.01|1.0|1.01|1.01|0.98
5272|0.98|0.99|1.01|1.0|1.01|1.01|0.98
5272|0.98|0.99|1.01|1.0|1.01|1.01|0.98
5272|0.98|0.99|1.01|1.0|1.01|1.01|0.98
5272|0.98|0.99|1.01|1.0|1.01|1.01|0.98
5272|0.98|0.99|1.01|1.0|1.01|1.01|0.98
5272|0.98|0.99|1.01|1.0|1.01|1.01|0.98
5272|0.98|0.99|1.01|1.0|1.01|1.01|0.98
5272|0.98|0.99|1.01|1.0|1.01|1.01|0.98
5272|0.98|0.99|1.01|1.0|1.01|1.01|0.98
5272|0.98|0.99|1.01|1.0|1.01|1.01|0.98
5272|0.98|0.99|1.01|1.0|1.01|1.01|0.98
5272|0.98|0.99|1.01|1.0|1.01|1.01|0.98
5272|0.98|0.99|1.01|1.0|1.01|1.01|0.98
5272|0.98|0.99|1.01|1.0|1.01|1.01|0.98
5272|0.98|0.99|1.01|1.0|1.01|1.01|0.98
5272|0.98|0.99|1.01|1.0|1.01|1.01|0.98
5272|0.98|0.99|1.01|1.0|1.01|1.01|0.98
5272|0.98|0.99|1.01|1.0|1.01|1.01|0.98
5272|0.98|0.99|1.01|1.0|1.01|1.01|0.98
5272|0.98|0.99|1.01|1.0|1.01|1.01|0.98
5272|0.98|0.99|1.01|1.0|1.01|1.01|0.98
5272|0.98|0.99|1.01|1.0|1.01|1.01|0.98
5272|0.98|0.99|1.01|1.0|1.01|1.01|0.98
5272|0.98|0.99|1.01|1.0|1.01|1.01|0.98
5272|0.98|0.99|1.01|1.0|1.01|1.01|0.98
5272|0.98|0.99|1.01|1.0|1.01|1.01|0.98
5272|0.98|0.99|1.01|1.0|1.01|1.01|0.98
5272|0.98|0.99|1.01|1.0|1.01|1.01|0.98
5273|1.0|1.03|1.01|1.0|1.0|1.0|0.98
5273|1.0|1.03|1.01|1.0|1.0|1.0|0.98
5273|1.0|1.03|1.01|1.0|1.0|1.0|0.98
5273|1.0|1.03|1.01|1.0|1.0|1.0|0.98
5273|1.0|1.03|1.01|1.0|1.0|1.0|0.98
5273|1.0|1.03|1.01|1.0|1.0|1.0|0.98
5273|1.0|1.03|1.01|1.0|1.0|1.0|0.98
5273|1.0|1.03|1.01|1.0|1.0|1.0|0.98
5273|1.0|1.03|1.01|1.0|1.0|1.0|0.98
5273|1.0|1.03|1.01|1.0|1.0|1.0|0.98
5273|1.0|1.03|1.01|1.0|1.0|1.0|0.98
5273|1.0|1.03|1.01|1.0|1.0|1.0|0.98
5273|1.0|1.03|1.01|1.0|1.0|1.0|0.98
5273|1.0|1.03|1.01|1.0|1.0|1.0|0.98
5273|1.0|1.03|1.01|1.0|1.0|1.0|0.98
5273|1.0|1.03|1.01|1.0|1.0|1.0|0.98
5273|1.0|1.03|1.01|1.0|1.0|1.0|0.98
5273|1.0|1.03|1.01|1.0|1.0|1.0|0.98
5273|1.0|1.03|1.01|1.0|1.0|1.0|0.98
5273|1.0|1.03|1.01|1.0|1.0|1.0|0.98
5273|1.0|1.03|1.01|1.0|1.0|1.0|0.98
5273|1.0|1.03|1.01|1.0|1.0|1.0|0.98
5273|1.0|1.03|1.01|1.0|1.0|1.0|0.98
5273|1.0|1.03|1.01|1.0|1.0|1.0|0.98
5273|1.0|1.03|1.01|1.0|1.0|1.0|0.98
5273|1.0|1.03|1.01|1.0|1.0|1.0|0.98
5273|1.0|1.03|1.01|1.0|1.0|1.0|0.98
5273|1.0|1.03|1.01|1.0|1.0|1.0|0.98
5273|1.0|1.03|1.01|1.0|1.0|1.0|0.98
5273|1.0|1.03|1.01|1.0|1.0|1.0|0.98
5273|1.0|1.03|1.01|1.0|1.0|1.0|0.98
5273|1.0|1.03|1.01|1.0|1.0|1.0|0.98
5273|1.0|1.03|1.01|1.0|1.0|1.0|0.98
5273|1.0|1.03|1.01|1.0|1.0|1.0|0.98
5273|1.0|1.03|1.01|1.0|1.0|1.0|0.98
5273|1.0|1.03|1.01|1.0|1.0|1.0|0.98
5273|1.0|1.03|1.01|1.0|1.0|1.0|0.98
5273|1.0|1.03|1.01|1.0|1.0|1.0|0.98
5273|1.0|1.03|1.01|1.0|1.0|1.0|0.98
5273|1.0|1.03|1.01|1.0|1.0|1.0|0.98
5273|1.0|1.03|1.01|1.0|1.0|1.0|0.98
5273|1.0|1.03|1.01|1.0|1.0|1.0|0.98
5273|1.0|1.03|1.01|1.0|1.0|1.0|0.98
5273|1.0|1.03|1.01|1.0|1.0|1.0|0.98
5273|1.0|1.03|1.01|1.0|1.0|1.0|0.98
5273|1.0|1.03|1.01|1.0|1.0|1.0|0.98
5273|1.0|1.03|1.01|1.0|1.0|1.0|0.98
5273|1.0|1.03|1.01|1.0|1.0|1.0|0.98
5273|1.0|1.03|1.01|1.0|1.0|1.0|0.98
5274|1.03|1.01|1.0|1.03|0.97|1.0|0.99
5274|1.03|1.01|1.0|1.03|0.97|1.0|0.99
5274|1.03|1.01|1.0|1.03|0.97|1.0|0.99
5274|1.03|1.01|1.0|1.03|0.97|1.0|0.99
5274|1.03|1.01|1.0|1.03|0.97|1.0|0.99
5274|1.03|1.01|1.0|1.03|0.97|1.0|0.99
5274|1.03|1.01|1.0|1.03|0.97|1.0|0.99
5274|1.03|1.01|1.0|1.03|0.97|1.0|0.99
5274|1.03|1.01|1.0|1.03|0.97|1.0|0.99
5274|1.03|1.01|1.0|1.03|0.97|1.0|0.99
5274|1.03|1.01|1.0|1.03|0.97|1.0|0.99
5274|1.03|1.01|1.0|1.03|0.97|1.0|0.99
5274|1.03|1.01|1.0|1.03|0.97|1.0|0.99
5274|1.03|1.01|1.0|1.03|0.97|1.0|0.99
5274|1.03|1.01|1.0|1.03|0.97|1.0|0.99
5274|1.03|1.01|1.0|1.03|0.97|1.0|0.99
5274|1.03|1.01|1.0|1.03|0.97|1.0|0.99
5274|1.03|1.01|1.0|1.03|0.97|1.0|0.99
5274|1.03|1.01|1.0|1.03|0.97|1.0|0.99
5274|1.03|1.01|1.0|1.03|0.97|1.0|0.99
5274|1.03|1.01|1.0|1.03|0.97|1.0|0.99
5274|1.03|1.01|1.0|1.03|0.97|1.0|0.99
5274|1.03|1.01|1.0|1.03|0.97|1.0|0.99
5274|1.03|1.01|1.0|1.03|0.97|1.0|0.99
5274|1.03|1.01|1.0|1.03|0.97|1.0|0.99
5274|1.03|1.01|1.0|1.03|0.97|1.0|0.99
5274|1.03|1.01|1.0|1.03|0.97|1.0|0.99
5274|1.03|1.01|1.0|1.03|0.97|1.0|0.99
5274|1.03|1.01|1.0|1.03|0.97|1.0|0.99
5274|1.03|1.01|1.0|1.03|0.97|1.0|0.99
5274|1.03|1.01|1.0|1.03|0.97|1.0|0.99
5274|1.03|1.01|1.0|1.03|0.97|1.0|0.99
5274|1.03|1.01|1.0|1.03|0.97|1.0|0.99
5274|1.03|1.01|1.0|1.03|0.97|1.0|0.99
5274|1.03|1.01|1.0|1.03|0.97|1.0|0.99
5274|1.03|1.01|1.0|1.03|0.97|1.0|0.99
5274|1.03|1.01|1.0|1.03|0.97|1.0|0.99
5274|1.03|1.01|1.0|1.03|0.97|1.0|0.99
5274|1.03|1.01|1.0|1.03|0.97|1.0|0.99
5274|1.03|1.01|1.0|1.03|0.97|1.0|0.99
5274|1.03|1.01|1.0|1.03|0.97|1.0|0.99
5274|1.03|1.01|1.0|1.03|0.97|1.0|0.99
5274|1.03|1.01|1.0|1.03|0.97|1.0|0.99
5274|1.03|1.01|1.0|1.03|0.97|1.0|0.99
5274|1.03|1.01|1.0|1.03|0.97|1.0|0.99
5274|1.03|1.01|1.0|1.03|0.97|1.0|0.99
5274|1.03|1.01|1.0|1.03|0.97|1.0|0.99
5274|1.03|1.01|1.0|1.03|0.97|1.0|0.99
5274|1.03|1.01|1.0|1.03|0.97|1.0|0.99
5275|0.98|0.99|1.0|1.01|0.99|1.0|0.99
5275|0.98|0.99|1.0|1.01|0.99|1.0|0.99
5275|0.98|0.99|1.0|1.01|0.99|1.0|0.99
5275|0.98|0.99|1.0|1.01|0.99|1.0|0.99
5275|0.98|0.99|1.0|1.01|0.99|1.0|0.99
5275|0.98|0.99|1.0|1.01|0.99|1.0|0.99
5275|0.98|0.99|1.0|1.01|0.99|1.0|0.99
5275|0.98|0.99|1.0|1.01|0.99|1.0|0.99
5275|0.98|0.99|1.0|1.01|0.99|1.0|0.99
5275|0.98|0.99|1.0|1.01|0.99|1.0|0.99
5275|0.98|0.99|1.0|1.01|0.99|1.0|0.99
5275|0.98|0.99|1.0|1.01|0.99|1.0|0.99
5275|0.98|0.99|1.0|1.01|0.99|1.0|0.99
5275|0.98|0.99|1.0|1.01|0.99|1.0|0.99
5275|0.98|0.99|1.0|1.01|0.99|1.0|0.99
5275|0.98|0.99|1.0|1.01|0.99|1.0|0.99
5275|0.98|0.99|1.0|1.01|0.99|1.0|0.99
5275|0.98|0.99|1.0|1.01|0.99|1.0|0.99
5275|0.98|0.99|1.0|1.01|0.99|1.0|0.99
5275|0.98|0.99|1.0|1.01|0.99|1.0|0.99
5275|0.98|0.99|1.0|1.01|0.99|1.0|0.99
5275|0.98|0.99|1.0|1.01|0.99|1.0|0.99
5275|0.98|0.99|1.0|1.01|0.99|1.0|0.99
5275|0.98|0.99|1.0|1.01|0.99|1.0|0.99
5275|0.98|0.99|1.0|1.01|0.99|1.0|0.99
5275|0.98|0.99|1.0|1.01|0.99|1.0|0.99
5275|0.98|0.99|1.0|1.01|0.99|1.0|0.99
5275|0.98|0.99|1.0|1.01|0.99|1.0|0.99
5275|0.98|0.99|1.0|1.01|0.99|1.0|0.99
5275|0.98|0.99|1.0|1.01|0.99|1.0|0.99
5275|0.98|0.99|1.0|1.01|0.99|1.0|0.99
5275|0.98|0.99|1.0|1.01|0.99|1.0|0.99
5275|0.98|0.99|1.0|1.01|0.99|1.0|0.99
5275|0.98|0.99|1.0|1.01|0.99|1.0|0.99
5275|0.98|0.99|1.0|1.01|0.99|1.0|0.99
5275|0.98|0.99|1.0|1.01|0.99|1.0|0.99
5275|0.98|0.99|1.0|1.01|0.99|1.0|0.99
5275|0.98|0.99|1.0|1.01|0.99|1.0|0.99
5275|0.98|0.99|1.0|1.01|0.99|1.0|0.99
5275|0.98|0.99|1.0|1.01|0.99|1.0|0.99
5275|0.98|0.99|1.0|1.01|0.99|1.0|0.99
5275|0.98|0.99|1.0|1.01|0.99|1.0|0.99
5275|0.98|0.99|1.0|1.01|0.99|1.0|0.99
5275|0.98|0.99|1.0|1.01|0.99|1.0|0.99
5275|0.98|0.99|1.0|1.01|0.99|1.0|0.99
5275|0.98|0.99|1.0|1.01|0.99|1.0|0.99
5275|0.98|0.99|1.0|1.01|0.99|1.0|0.99
5275|0.98|0.99|1.0|1.01|0.99|1.0|0.99
5275|0.98|0.99|1.0|1.01|0.99|1.0|0.99
5276|1.0|1.01|1.03|0.98|1.02|1.01|0.98
5276|1.0|1.01|1.03|0.98|1.02|1.01|0.98
5276|1.0|1.01|1.03|0.98|1.02|1.01|0.98
5276|1.0|1.01|1.03|0.98|1.02|1.01|0.98
5276|1.0|1.01|1.03|0.98|1.02|1.01|0.98
5276|1.0|1.01|1.03|0.98|1.02|1.01|0.98
5276|1.0|1.01|1.03|0.98|1.02|1.01|0.98
5276|1.0|1.01|1.03|0.98|1.02|1.01|0.98
5276|1.0|1.01|1.03|0.98|1.02|1.01|0.98
5276|1.0|1.01|1.03|0.98|1.02|1.01|0.98
5276|1.0|1.01|1.03|0.98|1.02|1.01|0.98
5276|1.0|1.01|1.03|0.98|1.02|1.01|0.98
5276|1.0|1.01|1.03|0.98|1.02|1.01|0.98
5276|1.0|1.01|1.03|0.98|1.02|1.01|0.98
5276|1.0|1.01|1.03|0.98|1.02|1.01|0.98
5276|1.0|1.01|1.03|0.98|1.02|1.01|0.98
5276|1.0|1.01|1.03|0.98|1.02|1.01|0.98
5276|1.0|1.01|1.03|0.98|1.02|1.01|0.98
5276|1.0|1.01|1.03|0.98|1.02|1.01|0.98
5276|1.0|1.01|1.03|0.98|1.02|1.01|0.98
5276|1.0|1.01|1.03|0.98|1.02|1.01|0.98
5276|1.0|1.01|1.03|0.98|1.02|1.01|0.98
5276|1.0|1.01|1.03|0.98|1.02|1.01|0.98
5276|1.0|1.01|1.03|0.98|1.02|1.01|0.98
5276|1.0|1.01|1.03|0.98|1.02|1.01|0.98
5276|1.0|1.01|1.03|0.98|1.02|1.01|0.98
5276|1.0|1.01|1.03|0.98|1.02|1.01|0.98
5276|1.0|1.01|1.03|0.98|1.02|1.01|0.98
5276|1.0|1.01|1.03|0.98|1.02|1.01|0.98
5276|1.0|1.01|1.03|0.98|1.02|1.01|0.98
5276|1.0|1.01|1.03|0.98|1.02|1.01|0.98
5276|1.0|1.01|1.03|0.98|1.02|1.01|0.98
5276|1.0|1.01|1.03|0.98|1.02|1.01|0.98
5276|1.0|1.01|1.03|0.98|1.02|1.01|0.98
5276|1.0|1.01|1.03|0.98|1.02|1.01|0.98
5276|1.0|1.01|1.03|0.98|1.02|1.01|0.98
5276|1.0|1.01|1.03|0.98|1.02|1.01|0.98
5276|1.0|1.01|1.03|0.98|1.02|1.01|0.98
5276|1.0|1.01|1.03|0.98|1.02|1.01|0.98
5276|1.0|1.01|1.03|0.98|1.02|1.01|0.98
5276|1.0|1.01|1.03|0.98|1.02|1.01|0.98
5276|1.0|1.01|1.03|0.98|1.02|1.01|0.98
5276|1.0|1.01|1.03|0.98|1.02|1.01|0.98
5276|1.0|1.01|1.03|0.98|1.02|1.01|0.98
5276|1.0|1.01|1.03|0.98|1.02|1.01|0.98
5276|1.0|1.01|1.03|0.98|1.02|1.01|0.98
5276|1.0|1.01|1.03|0.98|1.02|1.01|0.98
5276|1.0|1.01|1.03|0.98|1.02|1.01|0.98
5276|1.0|1.01|1.03|0.98|1.02|1.01|0.98
5277|1.0|0.99|1.01|0.99|1.0|1.0|1.0
5277|1.0|0.99|1.01|0.99|1.0|1.0|1.0
5277|1.0|0.99|1.01|0.99|1.0|1.0|1.0
5277|1.0|0.99|1.01|0.99|1.0|1.0|1.0
5277|1.0|0.99|1.01|0.99|1.0|1.0|1.0
5277|1.0|0.99|1.01|0.99|1.0|1.0|1.0
5277|1.0|0.99|1.01|0.99|1.0|1.0|1.0
5277|1.0|0.99|1.01|0.99|1.0|1.0|1.0
5277|1.0|0.99|1.01|0.99|1.0|1.0|1.0
5277|1.0|0.99|1.01|0.99|1.0|1.0|1.0
5277|1.0|0.99|1.01|0.99|1.0|1.0|1.0
5277|1.0|0.99|1.01|0.99|1.0|1.0|1.0
5277|1.0|0.99|1.01|0.99|1.0|1.0|1.0
5277|1.0|0.99|1.01|0.99|1.0|1.0|1.0
5277|1.0|0.99|1.01|0.99|1.0|1.0|1.0
5277|1.0|0.99|1.01|0.99|1.0|1.0|1.0
5277|1.0|0.99|1.01|0.99|1.0|1.0|1.0
5277|1.0|0.99|1.01|0.99|1.0|1.0|1.0
5277|1.0|0.99|1.01|0.99|1.0|1.0|1.0
5277|1.0|0.99|1.01|0.99|1.0|1.0|1.0
5277|1.0|0.99|1.01|0.99|1.0|1.0|1.0
5277|1.0|0.99|1.01|0.99|1.0|1.0|1.0
5277|1.0|0.99|1.01|0.99|1.0|1.0|1.0
5277|1.0|0.99|1.01|0.99|1.0|1.0|1.0
5277|1.0|0.99|1.01|0.99|1.0|1.0|1.0
5277|1.0|0.99|1.01|0.99|1.0|1.0|1.0
5277|1.0|0.99|1.01|0.99|1.0|1.0|1.0
5277|1.0|0.99|1.01|0.99|1.0|1.0|1.0
5277|1.0|0.99|1.01|0.99|1.0|1.0|1.0
5277|1.0|0.99|1.01|0.99|1.0|1.0|1.0
5277|1.0|0.99|1.01|0.99|1.0|1.0|1.0
5277|1.0|0.99|1.01|0.99|1.0|1.0|1.0
5277|1.0|0.99|1.01|0.99|1.0|1.0|1.0
5277|1.0|0.99|1.01|0.99|1.0|1.0|1.0
5277|1.0|0.99|1.01|0.99|1.0|1.0|1.0
5277|1.0|0.99|1.01|0.99|1.0|1.0|1.0
5277|1.0|0.99|1.01|0.99|1.0|1.0|1.0
5277|1.0|0.99|1.01|0.99|1.0|1.0|1.0
5277|1.0|0.99|1.01|0.99|1.0|1.0|1.0
5277|1.0|0.99|1.01|0.99|1.0|1.0|1.0
5277|1.0|0.99|1.01|0.99|1.0|1.0|1.0
5277|1.0|0.99|1.01|0.99|1.0|1.0|1.0
5277|1.0|0.99|1.01|0.99|1.0|1.0|1.0
5277|1.0|0.99|1.01|0.99|1.0|1.0|1.0
5277|1.0|0.99|1.01|0.99|1.0|1.0|1.0
5277|1.0|0.99|1.01|0.99|1.0|1.0|1.0
5277|1.0|0.99|1.01|0.99|1.0|1.0|1.0
5277|1.0|0.99|1.01|0.99|1.0|1.0|1.0
5277|1.0|0.99|1.01|0.99|1.0|1.0|1.0
5278|1.01|0.97|0.98|0.98|1.01|3.05|1.47
5278|1.01|0.97|0.98|0.98|1.01|3.05|1.47
5278|1.01|0.97|0.98|0.98|1.01|3.05|1.47
5278|1.01|0.97|0.98|0.98|1.01|3.05|1.47
5278|1.01|0.97|0.98|0.98|1.01|3.05|1.47
5278|1.01|0.97|0.98|0.98|1.01|3.05|1.47
5278|1.01|0.97|0.98|0.98|1.01|3.05|1.47
5278|1.01|0.97|0.98|0.98|1.01|3.05|1.47
5278|1.01|0.97|0.98|0.98|1.01|3.05|1.47
5278|1.01|0.97|0.98|0.98|1.01|3.05|1.47
5278|1.01|0.97|0.98|0.98|1.01|3.05|1.47
5278|1.01|0.97|0.98|0.98|1.01|3.05|1.47
5278|1.01|0.97|0.98|0.98|1.01|3.05|1.47
5278|1.01|0.97|0.98|0.98|1.01|3.05|1.47
5278|1.01|0.97|0.98|0.98|1.01|3.05|1.47
5278|1.01|0.97|0.98|0.98|1.01|3.05|1.47
5278|1.01|0.97|0.98|0.98|1.01|3.05|1.47
5278|1.01|0.97|0.98|0.98|1.01|3.05|1.47
5278|1.01|0.97|0.98|0.98|1.01|3.05|1.47
5278|1.01|0.97|0.98|0.98|1.01|3.05|1.47
5278|1.01|0.97|0.98|0.98|1.01|3.05|1.47
5278|1.01|0.97|0.98|0.98|1.01|3.05|1.47
5278|1.01|0.97|0.98|0.98|1.01|3.05|1.47
5278|1.01|0.97|0.98|0.98|1.01|3.05|1.47
5278|1.01|0.97|0.98|0.98|1.01|3.05|1.47
5278|1.01|0.97|0.98|0.98|1.01|3.05|1.47
5278|1.01|0.97|0.98|0.98|1.01|3.05|1.47
5278|1.01|0.97|0.98|0.98|1.01|3.05|1.47
5278|1.01|0.97|0.98|0.98|1.01|3.05|1.47
5278|1.01|0.97|0.98|0.98|1.01|3.05|1.47
5278|1.01|0.97|0.98|0.98|1.01|3.05|1.47
5278|1.01|0.97|0.98|0.98|1.01|3.05|1.47
5278|1.01|0.97|0.98|0.98|1.01|3.05|1.47
5278|1.01|0.97|0.98|0.98|1.01|3.05|1.47
5278|1.01|0.97|0.98|0.98|1.01|3.05|1.47
5278|1.01|0.97|0.98|0.98|1.01|3.05|1.47
5278|1.01|0.97|0.98|0.98|1.01|3.05|1.47
5278|1.01|0.97|0.98|0.98|1.01|3.05|1.47
5278|1.01|0.97|0.98|0.98|1.01|3.05|1.47
5278|1.01|0.97|0.98|0.98|1.01|3.05|1.47
5278|1.01|0.97|0.98|0.98|1.01|3.05|1.47
5278|1.01|0.97|0.98|0.98|1.01|3.05|1.47
5278|1.01|0.97|0.98|0.98|1.01|3.05|1.47
5278|1.01|0.97|0.98|0.98|1.01|3.05|1.47
5278|1.01|0.97|0.98|0.98|1.01|3.05|1.47
5278|1.01|0.97|0.98|0.98|1.01|3.05|1.47
5278|1.01|0.97|0.98|0.98|1.01|3.05|1.47
5278|1.01|0.97|0.98|0.98|1.01|3.05|1.47
5278|1.01|0.97|0.98|0.98|1.01|3.05|1.47
5279|1.01|1.0|1.02|1.01|0.34|0.68|1.0
5279|1.01|1.0|1.02|1.01|0.34|0.68|1.0
5279|1.01|1.0|1.02|1.01|0.34|0.68|1.0
5279|1.01|1.0|1.02|1.01|0.34|0.68|1.0
5279|1.01|1.0|1.02|1.01|0.34|0.68|1.0
5279|1.01|1.0|1.02|1.01|0.34|0.68|1.0
5279|1.01|1.0|1.02|1.01|0.34|0.68|1.0
5279|1.01|1.0|1.02|1.01|0.34|0.68|1.0
5279|1.01|1.0|1.02|1.01|0.34|0.68|1.0
5279|1.01|1.0|1.02|1.01|0.34|0.68|1.0
5279|1.01|1.0|1.02|1.01|0.34|0.68|1.0
5279|1.01|1.0|1.02|1.01|0.34|0.68|1.0
5279|1.01|1.0|1.02|1.01|0.34|0.68|1.0
5279|1.01|1.0|1.02|1.01|0.34|0.68|1.0
5279|1.01|1.0|1.02|1.01|0.34|0.68|1.0
5279|1.01|1.0|1.02|1.01|0.34|0.68|1.0
5279|1.01|1.0|1.02|1.01|0.34|0.68|1.0
5279|1.01|1.0|1.02|1.01|0.34|0.68|1.0
5279|1.01|1.0|1.02|1.01|0.34|0.68|1.0
5279|1.01|1.0|1.02|1.01|0.34|0.68|1.0
5279|1.01|1.0|1.02|1.01|0.34|0.68|1.0
5279|1.01|1.0|1.02|1.01|0.34|0.68|1.0
5279|1.01|1.0|1.02|1.01|0.34|0.68|1.0
5279|1.01|1.0|1.02|1.01|0.34|0.68|1.0
5279|1.01|1.0|1.02|1.01|0.34|0.68|1.0
5279|1.01|1.0|1.02|1.01|0.34|0.68|1.0
5279|1.01|1.0|1.02|1.01|0.34|0.68|1.0
5279|1.01|1.0|1.02|1.01|0.34|0.68|1.0
5279|1.01|1.0|1.02|1.01|0.34|0.68|1.0
5279|1.01|1.0|1.02|1.01|0.34|0.68|1.0
5279|1.01|1.0|1.02|1.01|0.34|0.68|1.0
5279|1.01|1.0|1.02|1.01|0.34|0.68|1.0
5279|1.01|1.0|1.02|1.01|0.34|0.68|1.0
5279|1.01|1.0|1.02|1.01|0.34|0.68|1.0
5279|1.01|1.0|1.02|1.01|0.34|0.68|1.0
5279|1.01|1.0|1.02|1.01|0.34|0.68|1.0
5279|1.01|1.0|1.02|1.01|0.34|0.68|1.0
5279|1.01|1.0|1.02|1.01|0.34|0.68|1.0
5279|1.01|1.0|1.02|1.01|0.34|0.68|1.0
5279|1.01|1.0|1.02|1.01|0.34|0.68|1.0
5279|1.01|1.0|1.02|1.01|0.34|0.68|1.0
5279|1.01|1.0|1.02|1.01|0.34|0.68|1.0
5279|1.01|1.0|1.02|1.01|0.34|0.68|1.0
5279|1.01|1.0|1.02|1.01|0.34|0.68|1.0
5279|1.01|1.0|1.02|1.01|0.34|0.68|1.0
5279|1.01|1.0|1.02|1.01|0.34|0.68|1.0
5279|1.01|1.0|1.02|1.01|0.34|0.68|1.0
5279|1.01|1.0|1.02|1.01|0.34|0.68|1.0
5279|1.01|1.0|1.02|1.01|0.34|0.68|1.0
