brand_id|brand|t_hour|t_minute|ext_price
1001001|amalgamalg #1|17|25|10533.58
1001001|amalgamalg #1|17|26|19815.68
1001001|amalgamalg #1|17|27|5595.75
1001001|amalgamalg #1|17|28|13049.10
1001001|amalgamalg #1|17|29|14364.29
1001001|amalgamalg #1|17|30|19517.96
1001001|amalgamalg #1|17|31|35429.14
1001001|amalgamalg #1|17|32|31048.27
1001001|amalgamalg #1|17|33|14422.15
1001001|amalgamalg #1|17|34|5005.85
1001001|amalgamalg #1|17|35|14289.12
1001001|amalgamalg #1|17|36|8265.44
1001001|amalgamalg #1|17|37|19673.63
1001001|amalgamalg #1|17|38|7686.11
1001001|amalgamalg #1|17|39|9294.74
1001001|amalgamalg #1|17|40|26639.09
1001001|amalgamalg #1|17|41|14176.93
1001001|amalgamalg #1|17|42|9264.84
1001001|amalgamalg #1|17|43|13716.69
1001001|amalgamalg #1|17|44|32148.64
1001001|amalgamalg #1|17|45|28309.49
1001001|amalgamalg #1|17|46|5992.29
1001001|amalgamalg #1|17|47|17434.72
1001001|amalgamalg #1|17|48|9823.23
1001001|amalgamalg #1|17|49|9175.74
1001001|amalgamalg #1|17|50|9338.29
1001001|amalgamalg #1|17|51|19214.51
1001001|amalgamalg #1|17|52|8487.48
1001001|amalgamalg #1|17|53|10161.72
1001001|amalgamalg #1|17|54|23441.69
1001001|amalgamalg #1|17|55|3155.61
1001001|amalgamalg #1|17|56|18355.76
1001001|amalgamalg #1|17|57|16561.83
1001001|amalgamalg #1|17|58|15142.70
1001001|amalgamalg #1|17|59|35984.66
1001001|amalgamalg #1|18|0|2628.23
1001001|amalgamalg #1|18|1|16514.65
1001001|amalgamalg #1|18|2|14605.89
1001001|amalgamalg #1|18|3|15656.20
1001001|amalgamalg #1|18|4|2627.72
1001001|amalgamalg #1|18|5|16046.15
1001001|amalgamalg #1|18|6|2797.97
1001001|amalgamalg #1|18|7|14866.84
1001001|amalgamalg #1|18|8|5615.91
1001001|amalgamalg #1|18|9|19621.90
1001001|amalgamalg #1|18|10|2854.21
1001001|amalgamalg #1|18|11|5087.26
1001001|amalgamalg #1|18|12|18701.48
1001001|amalgamalg #1|18|13|6899.81
1001001|amalgamalg #1|18|14|7352.23
1001001|amalgamalg #1|18|15|6122.74
1001001|amalgamalg #1|18|16|23721.75
1001001|amalgamalg #1|18|17|27323.18
1001001|amalgamalg #1|18|18|13522.02
1001001|amalgamalg #1|18|19|5745.27
1001001|amalgamalg #1|18|20|24405.08
1001001|amalgamalg #1|18|21|1495.02
1001001|amalgamalg #1|18|22|16481.78
1001001|amalgamalg #1|18|23|22842.38
1001001|amalgamalg #1|18|24|17395.25
1001001|amalgamalg #1|18|25|10236.03
1001001|amalgamalg #1|18|26|9245.12
1001001|amalgamalg #1|18|27|22958.89
1001001|amalgamalg #1|18|28|10400.28
1001001|amalgamalg #1|18|29|5055.15
1001001|amalgamalg #1|18|30|21362.20
1001001|amalgamalg #1|18|31|592.00
1001001|amalgamalg #1|18|32|17742.04
1001001|amalgamalg #1|18|33|13446.62
1001001|amalgamalg #1|18|34|19237.27
1001001|amalgamalg #1|18|35|3662.60
1001001|amalgamalg #1|18|36|28947.68
1001001|amalgamalg #1|18|37|9243.96
1001001|amalgamalg #1|18|38|25565.33
1001001|amalgamalg #1|18|39|14079.75
1001001|amalgamalg #1|18|40|21052.20
1001001|amalgamalg #1|18|41|2814.18
1001001|amalgamalg #1|18|42|10222.86
1001001|amalgamalg #1|18|43|19336.07
1001001|amalgamalg #1|18|44|17697.18
1001001|amalgamalg #1|18|45|12610.86
1001001|amalgamalg #1|18|46|7520.87
1001001|amalgamalg #1|18|47|10700.17
1001001|amalgamalg #1|18|48|21501.39
1001001|amalgamalg #1|18|49|10110.50
1001001|amalgamalg #1|18|50|10669.35
1001001|amalgamalg #1|18|51|4659.85
1001001|amalgamalg #1|18|52|16400.55
1001001|amalgamalg #1|18|53|37102.47
1001001|amalgamalg #1|18|54|12840.68
1001001|amalgamalg #1|18|55|2848.54
1001001|amalgamalg #1|18|56|14018.07
1001001|amalgamalg #1|18|57|10515.73
1001001|amalgamalg #1|18|58|5010.41
1001001|amalgamalg #1|18|59|16341.87
1001001|amalgamalg #1|19|0|7158.28
1001001|amalgamalg #1|19|1|5782.45
1001001|amalgamalg #1|19|2|15524.99
1001001|amalgamalg #1|19|3|3154.76
1001001|amalgamalg #1|19|4|23864.15
1001001|amalgamalg #1|19|5|16450.54
1001001|amalgamalg #1|19|6|12847.43
1001001|amalgamalg #1|19|7|3800.80
1001001|amalgamalg #1|19|8|2356.17
1001001|amalgamalg #1|19|9|35495.34
1001001|amalgamalg #1|19|10|13030.82
1001001|amalgamalg #1|19|11|18319.34
1001001|amalgamalg #1|19|12|3134.62
1001001|amalgamalg #1|19|13|15252.33
1001001|amalgamalg #1|19|14|17054.57
1001001|amalgamalg #1|19|15|22689.63
1001001|amalgamalg #1|19|16|9616.59
1001001|amalgamalg #1|19|17|19703.48
1001001|amalgamalg #1|19|18|9367.52
1001001|amalgamalg #1|19|19|4667.35
1001001|amalgamalg #1|19|20|5406.99
1001001|amalgamalg #1|19|21|6495.07
1001001|amalgamalg #1|19|22|11511.70
1001001|amalgamalg #1|19|23|8197.58
1001001|amalgamalg #1|19|24|3733.88
1001001|amalgamalg #1|19|25|7801.32
1001001|amalgamalg #1|19|26|5296.95
1001001|amalgamalg #1|19|27|16677.30
1001001|amalgamalg #1|19|28|1082.17
1001001|amalgamalg #1|19|29|19655.47
1001001|amalgamalg #1|19|30|9313.30
1001001|amalgamalg #1|19|31|20554.21
1001001|amalgamalg #1|19|32|13892.75
1001001|amalgamalg #1|19|33|6332.29
1001001|amalgamalg #1|19|34|10874.62
1001001|amalgamalg #1|19|35|1827.02
1001001|amalgamalg #1|19|36|32234.16
1001001|amalgamalg #1|19|37|4302.04
1001001|amalgamalg #1|19|38|31847.91
1001001|amalgamalg #1|19|39|5093.92
1001001|amalgamalg #1|19|40|4958.18
1001001|amalgamalg #1|19|41|16654.01
1001001|amalgamalg #1|19|42|5737.27
1001001|amalgamalg #1|19|43|13137.31
1001001|amalgamalg #1|19|44|16480.37
1001001|amalgamalg #1|19|45|14968.71
1001001|amalgamalg #1|19|46|169.84
1001001|amalgamalg #1|19|47|22458.10
1001001|amalgamalg #1|19|48|6989.05
1001001|amalgamalg #1|19|49|14352.14
1001001|amalgamalg #1|19|50|10681.60
1001001|amalgamalg #1|19|51|18472.89
1001001|amalgamalg #1|19|52|4362.80
1001001|amalgamalg #1|19|53|12128.41
1001001|amalgamalg #1|19|54|7622.79
1001001|amalgamalg #1|19|55|11841.27
1001001|amalgamalg #1|19|56|37121.02
1001001|amalgamalg #1|19|57|12809.27
1001001|amalgamalg #1|19|58|29413.75
1001001|amalgamalg #1|19|59|36725.52
1001002|amalgamalg #2|6|0|1567.80
1001002|amalgamalg #2|6|1|61.18
1001002|amalgamalg #2|6|3|886.40
1001002|amalgamalg #2|6|4|3226.17
1001002|amalgamalg #2|6|5|6213.40
1001002|amalgamalg #2|6|6|6141.45
1001002|amalgamalg #2|6|7|137.70
1001002|amalgamalg #2|6|10|37.12
1001002|amalgamalg #2|6|11|207.45
1001002|amalgamalg #2|6|12|2009.39
1001002|amalgamalg #2|6|13|493.35
1001002|amalgamalg #2|6|14|5005.14
1001002|amalgamalg #2|6|15|78.34
1001002|amalgamalg #2|6|16|857.10
1001002|amalgamalg #2|6|19|3341.13
1001002|amalgamalg #2|6|20|1292.78
1001002|amalgamalg #2|6|21|545.35
1001002|amalgamalg #2|6|24|1693.50
1001002|amalgamalg #2|6|26|739.00
1001002|amalgamalg #2|6|27|2583.30
1001002|amalgamalg #2|6|28|184.62
1001002|amalgamalg #2|6|29|672.84
1001002|amalgamalg #2|6|31|4276.80
1001002|amalgamalg #2|6|32|792.67
1001002|amalgamalg #2|6|33|21045.01
1001002|amalgamalg #2|6|36|234.90
1001002|amalgamalg #2|6|37|3652.83
1001002|amalgamalg #2|6|38|540.36
1001002|amalgamalg #2|6|41|5170.09
1001002|amalgamalg #2|6|46|6510.73
1001002|amalgamalg #2|6|47|879.06
1001002|amalgamalg #2|6|48|4142.62
1001002|amalgamalg #2|6|49|6479.06
1001002|amalgamalg #2|6|50|135.75
1001002|amalgamalg #2|6|52|2716.98
1001002|amalgamalg #2|6|53|1730.12
1001002|amalgamalg #2|6|55|7053.64
1001002|amalgamalg #2|6|57|73.20
1001002|amalgamalg #2|6|58|893.97
1001002|amalgamalg #2|7|0|65.96
1001002|amalgamalg #2|7|1|957.19
1001002|amalgamalg #2|7|2|6693.97
1001002|amalgamalg #2|7|3|2094.98
1001002|amalgamalg #2|7|6|1933.62
1001002|amalgamalg #2|7|8|6639.30
1001002|amalgamalg #2|7|9|14055.78
1001002|amalgamalg #2|7|10|5674.71
1001002|amalgamalg #2|7|12|10492.56
1001002|amalgamalg #2|7|13|1321.04
1001002|amalgamalg #2|7|14|13426.68
1001002|amalgamalg #2|7|16|8092.48
1001002|amalgamalg #2|7|17|2009.84
1001002|amalgamalg #2|7|18|699.96
1001002|amalgamalg #2|7|19|2720.38
1001002|amalgamalg #2|7|20|662.16
1001002|amalgamalg #2|7|21|640.51
1001002|amalgamalg #2|7|22|2506.04
1001002|amalgamalg #2|7|23|3770.76
1001002|amalgamalg #2|7|25|1708.52
1001002|amalgamalg #2|7|26|38.45
1001002|amalgamalg #2|7|30|6803.16
1001002|amalgamalg #2|7|31|30.36
1001002|amalgamalg #2|7|35|305.66
1001002|amalgamalg #2|7|38|1418.64
1001002|amalgamalg #2|7|39|6684.31
1001002|amalgamalg #2|7|40|1621.84
1001002|amalgamalg #2|7|41|1628.70
1001002|amalgamalg #2|7|42|3854.82
1001002|amalgamalg #2|7|43|2759.71
1001002|amalgamalg #2|7|44|2318.58
1001002|amalgamalg #2|7|45|1265.67
1001002|amalgamalg #2|7|46|468.99
1001002|amalgamalg #2|7|48|126.37
1001002|amalgamalg #2|7|50|7226.04
1001002|amalgamalg #2|7|53|764.40
1001002|amalgamalg #2|7|54|7956.35
1001002|amalgamalg #2|7|55|6211.03
1001002|amalgamalg #2|7|57|13711.22
1001002|amalgamalg #2|7|58|2559.97
1001002|amalgamalg #2|7|59|3475.80
1001002|amalgamalg #2|8|0|3368.97
1001002|amalgamalg #2|8|1|7907.80
1001002|amalgamalg #2|8|2|7077.24
1001002|amalgamalg #2|8|3|40.67
1001002|amalgamalg #2|8|5|4670.75
1001002|amalgamalg #2|8|7|411.52
1001002|amalgamalg #2|8|8|3197.76
1001002|amalgamalg #2|8|9|992.64
1001002|amalgamalg #2|8|11|8595.88
1001002|amalgamalg #2|8|12|2850.58
1001002|amalgamalg #2|8|13|2418.60
1001002|amalgamalg #2|8|14|8788.95
1001002|amalgamalg #2|8|15|23490.28
1001002|amalgamalg #2|8|16|244.15
1001002|amalgamalg #2|8|17|15553.56
1001002|amalgamalg #2|8|18|5671.46
1001002|amalgamalg #2|8|19|5650.90
1001002|amalgamalg #2|8|20|2214.50
1001002|amalgamalg #2|8|21|4770.70
1001002|amalgamalg #2|8|22|2005.23
1001002|amalgamalg #2|8|23|6404.16
1001002|amalgamalg #2|8|24|18920.54
1001002|amalgamalg #2|8|25|4313.30
1001002|amalgamalg #2|8|26|2659.23
1001002|amalgamalg #2|8|27|8446.56
1001002|amalgamalg #2|8|28|2816.86
1001002|amalgamalg #2|8|30|2368.62
1001002|amalgamalg #2|8|31|10123.88
1001002|amalgamalg #2|8|32|3676.86
1001002|amalgamalg #2|8|33|1181.38
1001002|amalgamalg #2|8|34|1463.00
1001002|amalgamalg #2|8|35|16230.98
1001002|amalgamalg #2|8|36|6552.05
1001002|amalgamalg #2|8|37|4306.26
1001002|amalgamalg #2|8|38|3911.39
1001002|amalgamalg #2|8|39|123.00
1001002|amalgamalg #2|8|40|5115.42
1001002|amalgamalg #2|8|41|8736.80
1001002|amalgamalg #2|8|42|257.08
1001002|amalgamalg #2|8|43|2952.25
1001002|amalgamalg #2|8|44|5187.98
1001002|amalgamalg #2|8|45|5972.64
1001002|amalgamalg #2|8|46|6324.30
1001002|amalgamalg #2|8|47|15405.86
1001002|amalgamalg #2|8|48|12524.33
1001002|amalgamalg #2|8|49|3106.65
1001002|amalgamalg #2|8|50|583.84
1001002|amalgamalg #2|8|51|2663.99
1001002|amalgamalg #2|8|52|6430.92
1001002|amalgamalg #2|8|53|4731.96
1001002|amalgamalg #2|8|54|4065.76
1001002|amalgamalg #2|8|55|3405.86
1001002|amalgamalg #2|8|56|4012.24
1001002|amalgamalg #2|8|57|7751.90
1001002|amalgamalg #2|8|58|3266.91
1001002|amalgamalg #2|8|59|813.12
1001002|amalgamalg #2|9|0|9383.04
1001002|amalgamalg #2|9|1|10273.33
1001002|amalgamalg #2|9|2|11987.21
1001002|amalgamalg #2|9|3|8969.69
1001002|amalgamalg #2|9|4|18439.15
1001002|amalgamalg #2|9|5|6087.44
1001002|amalgamalg #2|9|6|15989.91
1001002|amalgamalg #2|9|7|4913.46
1001002|amalgamalg #2|9|8|2761.38
1001002|amalgamalg #2|9|9|8436.49
1001002|amalgamalg #2|9|10|3794.64
1001002|amalgamalg #2|9|11|4480.69
1001002|amalgamalg #2|9|12|366.52
1001002|amalgamalg #2|9|13|28795.40
1001002|amalgamalg #2|9|14|5174.49
1001002|amalgamalg #2|9|15|12421.34
1001002|amalgamalg #2|9|16|6329.33
1001002|amalgamalg #2|9|17|6203.11
1001002|amalgamalg #2|9|19|2826.20
1001002|amalgamalg #2|9|20|5093.96
1001002|amalgamalg #2|9|21|6348.39
1001002|amalgamalg #2|9|22|38345.22
1001002|amalgamalg #2|9|23|2497.20
1001002|amalgamalg #2|9|25|4293.60
1001002|amalgamalg #2|9|26|10283.24
1001002|amalgamalg #2|9|27|6624.27
1001002|amalgamalg #2|9|28|27865.12
1001002|amalgamalg #2|9|29|1568.04
1001002|amalgamalg #2|9|30|14448.02
1001002|amalgamalg #2|9|31|11346.39
1001002|amalgamalg #2|9|32|13066.11
1001002|amalgamalg #2|9|33|2434.40
1001002|amalgamalg #2|9|34|3663.21
1001002|amalgamalg #2|9|35|747.27
1001002|amalgamalg #2|9|36|5610.07
1001002|amalgamalg #2|9|37|3302.36
1001002|amalgamalg #2|9|38|9655.46
1001002|amalgamalg #2|9|39|4132.01
1001002|amalgamalg #2|9|40|11009.00
1001002|amalgamalg #2|9|41|1520.40
1001002|amalgamalg #2|9|42|1001.81
1001002|amalgamalg #2|9|43|8882.72
1001002|amalgamalg #2|9|44|28670.62
1001002|amalgamalg #2|9|45|5857.32
1001002|amalgamalg #2|9|46|9021.96
1001002|amalgamalg #2|9|47|702.60
1001002|amalgamalg #2|9|49|3233.11
1001002|amalgamalg #2|9|50|3149.60
1001002|amalgamalg #2|9|52|9535.42
1001002|amalgamalg #2|9|53|3755.00
1001002|amalgamalg #2|9|54|10242.82
1001002|amalgamalg #2|9|55|17723.02
1001002|amalgamalg #2|9|56|3477.24
1001002|amalgamalg #2|9|57|2678.61
1001002|amalgamalg #2|9|58|651.58
1001002|amalgamalg #2|9|59|4419.32
1001002|amalgamalg #2|17|0|9841.03
1001002|amalgamalg #2|17|1|11780.28
1001002|amalgamalg #2|17|2|7988.82
1001002|amalgamalg #2|17|3|8552.90
1001002|amalgamalg #2|17|4|8531.37
1001002|amalgamalg #2|17|5|19577.65
1001002|amalgamalg #2|17|6|6286.63
1001002|amalgamalg #2|17|7|7452.50
1001002|amalgamalg #2|17|8|15289.66
1001002|amalgamalg #2|17|9|21923.41
1001002|amalgamalg #2|17|10|4045.04
1001002|amalgamalg #2|17|11|9047.93
1001002|amalgamalg #2|17|12|16740.00
1001002|amalgamalg #2|17|13|4846.84
1001002|amalgamalg #2|17|14|16104.49
1001002|amalgamalg #2|17|15|27070.22
1001002|amalgamalg #2|17|16|7904.24
1001002|amalgamalg #2|17|17|866.80
1001002|amalgamalg #2|17|18|23753.68
1001002|amalgamalg #2|17|19|8122.97
1001002|amalgamalg #2|17|20|6741.04
1001002|amalgamalg #2|17|21|4178.08
1001002|amalgamalg #2|17|22|14833.61
1001002|amalgamalg #2|17|23|2697.52
1001002|amalgamalg #2|17|24|14885.60
1001002|amalgamalg #2|17|25|7577.54
1001002|amalgamalg #2|17|26|5509.51
1001002|amalgamalg #2|17|27|30162.88
1001002|amalgamalg #2|17|28|1235.61
1001002|amalgamalg #2|17|29|13146.02
1001002|amalgamalg #2|17|30|19152.27
1001002|amalgamalg #2|17|31|9897.08
1001002|amalgamalg #2|17|32|9911.46
1001002|amalgamalg #2|17|33|7555.63
1001002|amalgamalg #2|17|34|5247.79
1001002|amalgamalg #2|17|35|593.10
1001002|amalgamalg #2|17|36|31823.45
1001002|amalgamalg #2|17|37|31846.61
1001002|amalgamalg #2|17|38|2626.20
1001002|amalgamalg #2|17|39|17155.19
1001002|amalgamalg #2|17|40|19448.65
1001002|amalgamalg #2|17|41|11524.50
1001002|amalgamalg #2|17|42|18591.93
1001002|amalgamalg #2|17|43|7020.87
1001002|amalgamalg #2|17|44|7567.02
1001002|amalgamalg #2|17|45|15932.74
1001002|amalgamalg #2|17|46|19593.65
1001002|amalgamalg #2|17|47|6131.02
1001002|amalgamalg #2|17|48|8133.36
1001002|amalgamalg #2|17|49|20548.53
1001002|amalgamalg #2|17|50|5717.48
1001002|amalgamalg #2|17|51|5995.78
1001002|amalgamalg #2|17|52|11477.07
1001002|amalgamalg #2|17|53|17828.55
1001002|amalgamalg #2|17|54|4816.93
1001002|amalgamalg #2|17|55|7669.98
1001002|amalgamalg #2|17|56|3841.98
1001002|amalgamalg #2|17|57|10446.17
1001002|amalgamalg #2|17|58|28598.18
1001002|amalgamalg #2|17|59|16439.65
1001002|amalgamalg #2|18|0|6603.36
1001002|amalgamalg #2|18|1|5738.16
1001002|amalgamalg #2|18|2|1030.87
1001002|amalgamalg #2|18|3|9019.52
1001002|amalgamalg #2|18|4|6997.61
1001002|amalgamalg #2|18|5|27743.29
1001002|amalgamalg #2|18|6|1644.53
1001002|amalgamalg #2|18|7|11163.68
1001002|amalgamalg #2|18|8|12934.52
1001002|amalgamalg #2|18|9|14276.64
1001002|amalgamalg #2|18|10|1414.10
1001002|amalgamalg #2|18|11|6245.29
