2012-05-11 10:26:23.467+00,962072674320,,,photo962072674320.jpg,77.245.239.11,Firefox,0,14,962072674306,80,,1
2012-05-11 10:26:24.467+00,962072674321,,,photo962072674321.jpg,77.245.239.11,Firefox,0,14,962072674306,80,,1
2012-05-11 10:26:25.467+00,962072674322,,,photo962072674322.jpg,193.41.40.248,Firefox,0,14,962072674306,23,,1
2012-05-11 10:26:26.467+00,962072674323,,,photo962072674323.jpg,62.80.136.54,Firefox,0,14,962072674306,14,,1
2012-05-11 10:26:27.467+00,962072674324,,,photo962072674324.jpg,77.245.239.11,Firefox,0,14,962072674306,80,,1
2012-05-11 10:26:28.467+00,962072674325,,,photo962072674325.jpg,77.245.239.11,Firefox,0,14,962072674306,80,,1
2012-05-11 10:26:29.467+00,962072674326,,,photo962072674326.jpg,77.245.239.11,Firefox,0,14,962072674306,80,,1
2012-05-11 10:26:30.467+00,962072674327,,,photo962072674327.jpg,77.245.239.11,Firefox,0,14,962072674306,80,,1
2012-10-02 10:17:04.122+00,1099511627800,,,photo1099511627800.jpg,77.245.239.11,Firefox,0,14,1099511627779,80,,1
2012-10-02 10:17:05.122+00,1099511627801,,,photo1099511627801.jpg,77.245.239.11,Firefox,0,14,1099511627779,80,,1
2012-10-02 10:17:06.122+00,1099511627802,,,photo1099511627802.jpg,77.245.239.11,Firefox,0,14,1099511627779,80,,1
2012-10-02 10:17:07.122+00,1099511627803,,,photo1099511627803.jpg,77.245.239.11,Firefox,0,14,1099511627779,80,,1
2012-10-02 10:17:08.122+00,1099511627804,,,photo1099511627804.jpg,77.245.239.11,Firefox,0,14,1099511627779,80,,1
2012-10-02 10:17:09.122+00,1099511627805,,,photo1099511627805.jpg,77.245.239.11,Firefox,0,14,1099511627779,80,,1
2012-10-02 10:17:10.122+00,1099511627806,,,photo1099511627806.jpg,77.245.239.11,Firefox,0,14,1099511627779,80,,1
2012-10-02 10:17:11.122+00,1099511627807,,,photo1099511627807.jpg,77.245.239.11,Firefox,0,14,1099511627779,80,,1
2012-10-02 10:17:12.122+00,1099511627808,,,photo1099511627808.jpg,77.245.239.11,Firefox,0,14,1099511627779,80,,1
2012-10-02 10:17:13.122+00,1099511627809,,,photo1099511627809.jpg,77.245.239.11,Firefox,0,14,1099511627779,80,,1
2012-10-02 10:17:14.122+00,1099511627810,,,photo1099511627810.jpg,77.245.239.11,Firefox,0,14,1099511627779,80,,1
2012-10-02 10:17:15.122+00,1099511627811,,,photo1099511627811.jpg,77.245.239.11,Firefox,0,14,1099511627779,80,,1
2012-10-02 10:17:16.122+00,1099511627812,,,photo1099511627812.jpg,77.245.239.11,Firefox,0,14,1099511627779,80,,1
2012-10-02 10:17:17.122+00,1099511627813,,,photo1099511627813.jpg,77.245.239.11,Firefox,0,14,1099511627779,80,,1
2012-10-02 10:17:18.122+00,1099511627814,,,photo1099511627814.jpg,77.245.239.11,Firefox,0,14,1099511627779,80,,1
2012-10-02 10:17:19.122+00,1099511627815,,,photo1099511627815.jpg,77.245.239.11,Firefox,0,14,1099511627779,80,,1
2011-03-23 10:55:09.581+00,481036337192,,,photo481036337192.jpg,77.245.239.11,Firefox,0,14,481036337156,80,,1
2011-03-23 10:55:10.581+00,481036337193,,,photo481036337193.jpg,77.245.239.11,Firefox,0,14,481036337156,80,,1
2011-03-23 10:55:11.581+00,481036337194,,,photo481036337194.jpg,77.245.239.11,Firefox,0,14,481036337156,80,,1
2011-03-23 10:55:12.581+00,481036337195,,,photo481036337195.jpg,77.245.239.11,Firefox,0,14,481036337156,80,,1
2011-03-23 10:55:13.581+00,481036337196,,,photo481036337196.jpg,77.245.239.11,Firefox,0,14,481036337156,80,,1
2011-03-23 10:55:14.581+00,481036337197,,,photo481036337197.jpg,77.245.239.11,Firefox,0,14,481036337156,80,,1
2011-03-23 10:55:15.581+00,481036337198,,,photo481036337198.jpg,77.245.239.11,Firefox,0,14,481036337156,80,,1
2012-03-31 09:07:58.639+00,893353197615,,,photo893353197615.jpg,77.245.239.11,Firefox,0,14,893353197573,80,,1
2010-06-19 10:40:27.443+00,137438953520,,,photo137438953520.jpg,77.245.239.11,Firefox,0,14,137438953478,80,,1
2010-06-19 10:40:28.443+00,137438953521,,,photo137438953521.jpg,77.245.239.11,Firefox,0,14,137438953478,80,,1
2010-11-11 09:14:43.657+00,343597383730,,,photo343597383730.jpg,77.245.239.11,Firefox,0,14,343597383687,80,,1
2010-11-11 09:14:44.657+00,343597383731,,,photo343597383731.jpg,77.245.239.11,Firefox,0,14,343597383687,80,,1
2010-11-11 09:14:45.657+00,343597383732,,,photo343597383732.jpg,77.245.239.11,Firefox,0,14,343597383687,80,,1
2010-11-11 09:14:46.657+00,343597383733,,,photo343597383733.jpg,77.245.239.11,Firefox,0,14,343597383687,80,,1
2010-11-11 09:14:47.657+00,343597383734,,,photo343597383734.jpg,77.245.239.11,Firefox,0,14,343597383687,80,,1
2010-11-11 09:14:48.657+00,343597383735,,,photo343597383735.jpg,77.245.239.11,Firefox,0,14,343597383687,80,,1
2010-11-11 09:14:49.657+00,343597383736,,,photo343597383736.jpg,77.245.239.11,Firefox,0,14,343597383687,80,,1
2010-11-11 09:14:50.657+00,343597383737,,,photo343597383737.jpg,77.245.239.11,Firefox,0,14,343597383687,80,,1
2010-11-11 09:14:51.657+00,343597383738,,,photo343597383738.jpg,77.245.239.11,Firefox,0,14,343597383687,80,,1
2010-11-11 09:14:52.657+00,343597383739,,,photo343597383739.jpg,77.245.239.11,Firefox,0,14,343597383687,80,,1
2010-11-11 09:14:53.657+00,343597383740,,,photo343597383740.jpg,77.245.239.11,Firefox,0,14,343597383687,80,,1
2010-11-11 09:14:54.657+00,343597383741,,,photo343597383741.jpg,77.245.239.11,Firefox,0,14,343597383687,80,,1
2010-11-11 09:14:55.657+00,343597383742,,,photo343597383742.jpg,77.245.239.11,Firefox,0,14,343597383687,80,,1
2010-11-11 09:14:56.657+00,343597383743,,,photo343597383743.jpg,77.245.239.11,Firefox,0,14,343597383687,80,,1
2010-11-11 09:14:57.657+00,343597383744,,,photo343597383744.jpg,77.245.239.11,Firefox,0,14,343597383687,80,,1
2010-11-11 09:14:58.657+00,343597383745,,,photo343597383745.jpg,77.245.239.11,Firefox,0,14,343597383687,80,,1
2011-02-15 18:15:22.206+00,412316860482,,,photo412316860482.jpg,77.245.239.11,Firefox,0,14,412316860424,80,,1
2011-02-15 18:15:23.206+00,412316860483,,,photo412316860483.jpg,77.245.239.11,Firefox,0,14,412316860424,80,,1
2011-02-15 18:15:24.206+00,412316860484,,,photo412316860484.jpg,77.245.239.11,Firefox,0,14,412316860424,80,,1
2011-02-15 18:15:25.206+00,412316860485,,,photo412316860485.jpg,77.245.239.11,Firefox,0,14,412316860424,80,,1
2011-02-15 18:15:26.206+00,412316860486,,,photo412316860486.jpg,77.245.239.11,Firefox,0,14,412316860424,80,,1
2011-02-15 18:15:27.206+00,412316860487,,,photo412316860487.jpg,77.245.239.11,Firefox,0,14,412316860424,80,,1
2011-02-15 18:15:28.206+00,412316860488,,,photo412316860488.jpg,77.245.239.11,Firefox,0,14,412316860424,80,,1
2011-02-15 18:15:29.206+00,412316860489,,,photo412316860489.jpg,77.245.239.11,Firefox,0,14,412316860424,80,,1
2011-02-15 18:15:30.206+00,412316860490,,,photo412316860490.jpg,77.245.239.11,Firefox,0,14,412316860424,80,,1
2011-02-15 18:15:31.206+00,412316860491,,,photo412316860491.jpg,77.245.239.11,Firefox,0,14,412316860424,80,,1
2011-02-15 18:15:32.206+00,412316860492,,,photo412316860492.jpg,77.245.239.11,Firefox,0,14,412316860424,80,,1
2011-02-15 18:15:33.206+00,412316860493,,,photo412316860493.jpg,77.245.239.11,Firefox,0,14,412316860424,80,,1
2011-02-15 18:15:34.206+00,412316860494,,,photo412316860494.jpg,77.245.239.11,Firefox,0,14,412316860424,80,,1
2011-02-15 18:15:35.206+00,412316860495,,,photo412316860495.jpg,77.245.239.11,Firefox,0,14,412316860424,80,,1
2011-02-15 18:15:36.206+00,412316860496,,,photo412316860496.jpg,77.245.239.11,Firefox,0,14,412316860424,80,,1
2011-02-15 18:15:37.206+00,412316860497,,,photo412316860497.jpg,77.245.239.11,Firefox,0,14,412316860424,80,,1
2011-02-15 18:15:38.206+00,412316860498,,,photo412316860498.jpg,77.245.239.11,Firefox,0,14,412316860424,80,,1
2011-02-15 18:15:39.206+00,412316860499,,,photo412316860499.jpg,77.245.239.11,Firefox,0,14,412316860424,80,,1
2011-02-15 18:15:40.206+00,412316860500,,,photo412316860500.jpg,77.245.239.11,Firefox,0,14,412316860424,80,,1
2011-02-15 18:15:41.206+00,412316860501,,,photo412316860501.jpg,77.245.239.11,Firefox,0,14,412316860424,80,,1
2011-05-13 06:44:13.699+00,549755813974,,,photo549755813974.jpg,77.245.239.11,Firefox,0,14,549755813897,80,,1
2011-10-07 10:30:17.329+00,687194767447,,,photo687194767447.jpg,77.245.239.11,Firefox,0,14,687194767370,80,,1
2011-10-07 10:30:18.329+00,687194767448,,,photo687194767448.jpg,77.245.239.11,Firefox,0,14,687194767370,80,,1
2011-10-07 10:30:19.329+00,687194767449,,,photo687194767449.jpg,77.245.239.11,Firefox,0,14,687194767370,80,,1
2011-10-07 10:30:20.329+00,687194767450,,,photo687194767450.jpg,77.245.239.11,Firefox,0,14,687194767370,80,,1
2011-10-07 10:30:21.329+00,687194767451,,,photo687194767451.jpg,77.245.239.11,Firefox,0,14,687194767370,80,,1
2011-10-07 10:30:22.329+00,687194767452,,,photo687194767452.jpg,77.245.239.11,Firefox,0,14,687194767370,80,,1
2011-10-07 10:30:23.329+00,687194767453,,,photo687194767453.jpg,77.245.239.11,Firefox,0,14,687194767370,80,,1
2011-10-07 10:30:24.329+00,687194767454,,,photo687194767454.jpg,77.245.239.11,Firefox,0,14,687194767370,80,,1
2011-10-07 10:30:25.329+00,687194767455,,,photo687194767455.jpg,77.245.239.11,Firefox,0,14,687194767370,80,,1
2011-10-07 10:30:26.329+00,687194767456,,,photo687194767456.jpg,77.245.239.11,Firefox,0,14,687194767370,80,,1
2011-10-07 10:30:27.329+00,687194767457,,,photo687194767457.jpg,77.245.239.11,Firefox,0,14,687194767370,80,,1
2011-10-07 10:30:28.329+00,687194767458,,,photo687194767458.jpg,77.245.239.11,Firefox,0,14,687194767370,80,,1
2011-10-07 10:30:29.329+00,687194767459,,,photo687194767459.jpg,77.245.239.11,Firefox,0,14,687194767370,80,,1
2011-10-07 10:30:30.329+00,687194767460,,,photo687194767460.jpg,77.245.239.11,Firefox,0,14,687194767370,80,,1
2011-10-07 10:30:31.329+00,687194767461,,,photo687194767461.jpg,77.245.239.11,Firefox,0,14,687194767370,80,,1
2011-10-07 10:30:32.329+00,687194767462,,,photo687194767462.jpg,77.245.239.11,Firefox,0,14,687194767370,80,,1
2011-10-07 10:30:33.329+00,687194767463,,,photo687194767463.jpg,77.245.239.11,Firefox,0,14,687194767370,80,,1
2011-10-07 10:30:34.329+00,687194767464,,,photo687194767464.jpg,77.245.239.11,Firefox,0,14,687194767370,80,,1
2011-10-07 10:30:35.329+00,687194767465,,,photo687194767465.jpg,77.245.239.11,Firefox,0,14,687194767370,80,,1
2011-07-16 19:04:37.294+00,618475290730,,,photo618475290730.jpg,77.245.239.11,Firefox,0,14,618475290635,80,,1
2011-07-16 19:04:38.294+00,618475290731,,,photo618475290731.jpg,77.245.239.11,Firefox,0,14,618475290635,80,,1
2011-07-16 19:04:39.294+00,618475290732,,,photo618475290732.jpg,77.245.239.11,Firefox,0,14,618475290635,80,,1
2011-07-16 19:04:40.294+00,618475290733,,,photo618475290733.jpg,77.245.239.11,Firefox,0,14,618475290635,80,,1
2011-07-16 19:04:41.294+00,618475290734,,,photo618475290734.jpg,77.245.239.11,Firefox,0,14,618475290635,80,,1
2011-07-16 19:04:42.294+00,618475290735,,,photo618475290735.jpg,77.245.239.11,Firefox,0,14,618475290635,80,,1
2010-03-21 02:54:23.092+00,68719476848,,,photo68719476848.jpg,77.245.239.11,Firefox,0,14,68719476748,80,,1
2010-03-21 02:54:24.092+00,68719476849,,,photo68719476849.jpg,77.245.239.11,Firefox,0,14,68719476748,80,,1
2010-03-21 02:54:25.092+00,68719476850,,,photo68719476850.jpg,77.245.239.11,Firefox,0,14,68719476748,80,,1
2010-03-21 02:54:26.092+00,68719476851,,,photo68719476851.jpg,77.245.239.11,Firefox,0,14,68719476748,80,,1
2010-03-21 02:54:27.092+00,68719476852,,,photo68719476852.jpg,77.245.239.11,Firefox,0,14,68719476748,80,,1
2010-03-21 02:54:28.092+00,68719476853,,,photo68719476853.jpg,77.245.239.11,Firefox,0,14,68719476748,80,,1
2010-03-21 02:54:29.092+00,68719476854,,,photo68719476854.jpg,77.245.239.11,Firefox,0,14,68719476748,80,,1
2010-03-21 02:54:30.092+00,68719476855,,,photo68719476855.jpg,77.245.239.11,Firefox,0,14,68719476748,80,,1
2010-03-21 02:54:31.092+00,68719476856,,,photo68719476856.jpg,77.245.239.11,Firefox,0,14,68719476748,80,,1
2010-03-21 02:54:32.092+00,68719476857,,,photo68719476857.jpg,77.245.239.11,Firefox,0,14,68719476748,80,,1
2010-03-21 02:54:33.092+00,68719476858,,,photo68719476858.jpg,77.245.239.11,Firefox,0,14,68719476748,80,,1
2010-03-21 02:54:34.092+00,68719476859,,,photo68719476859.jpg,77.245.239.11,Firefox,0,14,68719476748,80,,1
2010-03-21 02:54:35.092+00,68719476860,,,photo68719476860.jpg,77.245.239.11,Firefox,0,14,68719476748,80,,1
2010-03-21 02:54:36.092+00,68719476861,,,photo68719476861.jpg,77.245.239.11,Firefox,0,14,68719476748,80,,1
2010-03-21 02:54:37.092+00,68719476862,,,photo68719476862.jpg,77.245.239.11,Firefox,0,14,68719476748,80,,1
2010-03-21 02:54:38.092+00,68719476863,,,photo68719476863.jpg,77.245.239.11,Firefox,0,14,68719476748,80,,1
2010-12-03 04:20:06.34+00,343597383808,,,photo343597383808.jpg,77.245.239.11,Firefox,0,14,343597383694,80,,1
2010-12-03 04:20:07.34+00,343597383809,,,photo343597383809.jpg,77.245.239.11,Firefox,0,14,343597383694,80,,1
2010-12-03 04:20:08.34+00,343597383810,,,photo343597383810.jpg,77.245.239.11,Firefox,0,14,343597383694,80,,1
2010-12-03 04:20:09.34+00,343597383811,,,photo343597383811.jpg,77.245.239.11,Firefox,0,14,343597383694,80,,1
2010-12-03 04:20:10.34+00,343597383812,,,photo343597383812.jpg,77.245.239.11,Firefox,0,14,343597383694,80,,1
2010-12-03 04:20:11.34+00,343597383813,,,photo343597383813.jpg,77.245.239.11,Firefox,0,14,343597383694,80,,1
2010-12-03 04:20:12.34+00,343597383814,,,photo343597383814.jpg,77.245.239.11,Firefox,0,14,343597383694,80,,1
2010-12-03 04:20:13.34+00,343597383815,,,photo343597383815.jpg,77.245.239.11,Firefox,0,14,343597383694,80,,1
2010-12-03 04:20:14.34+00,343597383816,,,photo343597383816.jpg,77.245.239.11,Firefox,0,14,343597383694,80,,1
2010-12-03 04:20:15.34+00,343597383817,,,photo343597383817.jpg,77.245.239.11,Firefox,0,14,343597383694,80,,1
2010-12-03 04:20:16.34+00,343597383818,,,photo343597383818.jpg,77.245.239.11,Firefox,0,14,343597383694,80,,1
2010-12-03 04:20:17.34+00,343597383819,,,photo343597383819.jpg,77.245.239.11,Firefox,0,14,343597383694,80,,1
2010-12-03 04:20:18.34+00,343597383820,,,photo343597383820.jpg,77.245.239.11,Firefox,0,14,343597383694,80,,1
2010-12-03 04:20:19.34+00,343597383821,,,photo343597383821.jpg,77.245.239.11,Firefox,0,14,343597383694,80,,1
2010-12-03 04:20:20.34+00,343597383822,,,photo343597383822.jpg,77.245.239.11,Firefox,0,14,343597383694,80,,1
2010-12-03 04:20:21.34+00,343597383823,,,photo343597383823.jpg,77.245.239.11,Firefox,0,14,343597383694,80,,1
2010-12-03 04:20:22.34+00,343597383824,,,photo343597383824.jpg,77.245.239.11,Firefox,0,14,343597383694,80,,1
2010-12-03 04:20:23.34+00,343597383825,,,photo343597383825.jpg,77.245.239.11,Firefox,0,14,343597383694,80,,1
2010-12-03 04:20:24.34+00,343597383826,,,photo343597383826.jpg,77.245.239.11,Firefox,0,14,343597383694,80,,1
2010-12-03 04:20:25.34+00,343597383827,,,photo343597383827.jpg,77.245.239.11,Firefox,0,14,343597383694,80,,1
2012-01-12 00:16:59.151+00,824633720980,,,photo824633720980.jpg,77.245.239.11,Firefox,0,14,824633720847,80,,1
2012-01-12 00:17:00.151+00,824633720981,,,photo824633720981.jpg,77.245.239.11,Firefox,0,14,824633720847,80,,1
2012-01-12 00:17:01.151+00,824633720982,,,photo824633720982.jpg,77.245.239.11,Firefox,0,14,824633720847,80,,1
2012-01-12 00:17:02.151+00,824633720983,,,photo824633720983.jpg,77.245.239.11,Firefox,0,14,824633720847,80,,1
2012-01-12 00:17:03.151+00,824633720984,,,photo824633720984.jpg,77.245.239.11,Firefox,0,14,824633720847,80,,1
2012-01-12 00:17:04.151+00,824633720985,,,photo824633720985.jpg,77.245.239.11,Firefox,0,14,824633720847,80,,1
2012-01-12 00:17:05.151+00,824633720986,,,photo824633720986.jpg,87.192.202.92,Firefox,0,14,824633720847,37,,1
2012-01-12 00:17:06.151+00,824633720987,,,photo824633720987.jpg,77.245.239.11,Firefox,0,14,824633720847,80,,1
2012-01-12 00:17:07.151+00,824633720988,,,photo824633720988.jpg,103.22.137.115,Firefox,0,14,824633720847,51,,1
2012-01-12 00:17:08.151+00,824633720989,,,photo824633720989.jpg,77.245.239.11,Firefox,0,14,824633720847,80,,1
2012-01-12 00:17:09.151+00,824633720990,,,photo824633720990.jpg,77.245.239.11,Firefox,0,14,824633720847,80,,1
2012-01-12 00:17:10.151+00,824633720991,,,photo824633720991.jpg,77.245.239.11,Firefox,0,14,824633720847,80,,1
2012-01-12 00:17:11.151+00,824633720992,,,photo824633720992.jpg,77.245.239.11,Firefox,0,14,824633720847,80,,1
2012-01-12 00:17:12.151+00,824633720993,,,photo824633720993.jpg,77.245.239.11,Firefox,0,14,824633720847,80,,1
2012-01-12 00:17:13.151+00,824633720994,,,photo824633720994.jpg,77.245.239.11,Firefox,0,14,824633720847,80,,1
2012-01-12 00:17:14.151+00,824633720995,,,photo824633720995.jpg,77.245.239.11,Firefox,0,14,824633720847,80,,1
2012-01-12 00:17:15.151+00,824633720996,,,photo824633720996.jpg,77.245.239.11,Firefox,0,14,824633720847,80,,1
2012-01-12 00:17:16.151+00,824633720997,,,photo824633720997.jpg,77.245.239.11,Firefox,0,14,824633720847,80,,1
2012-01-12 00:17:17.151+00,824633720998,,,photo824633720998.jpg,77.245.239.11,Firefox,0,14,824633720847,80,,1
2012-03-10 14:42:12.201+00,893353197735,,,photo893353197735.jpg,77.245.239.11,Firefox,0,14,893353197584,80,,1
2012-03-10 14:42:13.201+00,893353197736,,,photo893353197736.jpg,77.245.239.11,Firefox,0,14,893353197584,80,,1
2012-03-10 14:42:14.201+00,893353197737,,,photo893353197737.jpg,77.245.239.11,Firefox,0,14,893353197584,80,,1
2012-03-10 14:42:15.201+00,893353197738,,,photo893353197738.jpg,77.245.239.11,Firefox,0,14,893353197584,80,,1
2012-03-10 14:42:16.201+00,893353197739,,,photo893353197739.jpg,77.245.239.11,Firefox,0,14,893353197584,80,,1
2012-03-10 14:42:17.201+00,893353197740,,,photo893353197740.jpg,77.245.239.11,Firefox,0,14,893353197584,80,,1
2012-03-10 14:42:18.201+00,893353197741,,,photo893353197741.jpg,77.245.239.11,Firefox,0,14,893353197584,80,,1
2012-03-10 14:42:19.201+00,893353197742,,,photo893353197742.jpg,77.245.239.11,Firefox,0,14,893353197584,80,,1
2012-03-10 14:42:20.201+00,893353197743,,,photo893353197743.jpg,77.245.239.11,Firefox,0,14,893353197584,80,,1
2012-03-10 14:42:21.201+00,893353197744,,,photo893353197744.jpg,77.245.239.11,Firefox,0,14,893353197584,80,,1
2012-03-10 14:42:22.201+00,893353197745,,,photo893353197745.jpg,77.245.239.11,Firefox,0,14,893353197584,80,,1
2012-03-10 14:42:23.201+00,893353197746,,,photo893353197746.jpg,24.226.99.48,Firefox,0,14,893353197584,66,,1
2012-03-10 14:42:24.201+00,893353197747,,,photo893353197747.jpg,77.245.239.11,Firefox,0,14,893353197584,80,,1
2012-03-10 14:42:25.201+00,893353197748,,,photo893353197748.jpg,77.245.239.11,Firefox,0,14,893353197584,80,,1
2012-03-10 14:42:26.201+00,893353197749,,,photo893353197749.jpg,77.245.239.11,Firefox,0,14,893353197584,80,,1
2012-03-10 14:42:27.201+00,893353197750,,,photo893353197750.jpg,77.245.239.11,Firefox,0,14,893353197584,80,,1
2011-03-13 19:55:11.337+00,481036337335,,,photo481036337335.jpg,77.245.239.11,Firefox,0,14,481036337169,80,,1
2011-03-13 19:55:12.337+00,481036337336,,,photo481036337336.jpg,77.245.239.11,Firefox,0,14,481036337169,80,,1
2011-03-13 19:55:13.337+00,481036337337,,,photo481036337337.jpg,77.245.239.11,Firefox,0,14,481036337169,80,,1
2011-03-13 19:55:14.337+00,481036337338,,,photo481036337338.jpg,77.245.239.11,Firefox,0,14,481036337169,80,,1
2011-03-13 19:55:15.337+00,481036337339,,,photo481036337339.jpg,77.245.239.11,Firefox,0,14,481036337169,80,,1
2011-03-13 19:55:16.337+00,481036337340,,,photo481036337340.jpg,77.245.239.11,Firefox,0,14,481036337169,80,,1
2011-03-13 19:55:17.337+00,481036337341,,,photo481036337341.jpg,77.245.239.11,Firefox,0,14,481036337169,80,,1
2011-03-13 19:55:18.337+00,481036337342,,,photo481036337342.jpg,77.245.239.11,Firefox,0,14,481036337169,80,,1
2012-04-15 19:57:12.073+00,893353197759,,,photo893353197759.jpg,77.245.239.11,Firefox,0,14,893353197586,80,,1
2012-04-15 19:57:13.073+00,893353197760,,,photo893353197760.jpg,77.245.239.11,Firefox,0,14,893353197586,80,,1
2012-04-15 19:57:14.073+00,893353197761,,,photo893353197761.jpg,77.245.239.11,Firefox,0,14,893353197586,80,,1
2012-04-15 19:57:15.073+00,893353197762,,,photo893353197762.jpg,77.245.239.11,Firefox,0,14,893353197586,80,,1
2012-04-15 19:57:16.073+00,893353197763,,,photo893353197763.jpg,77.245.239.11,Firefox,0,14,893353197586,80,,1
2012-04-15 19:57:17.073+00,893353197764,,,photo893353197764.jpg,77.245.239.11,Firefox,0,14,893353197586,80,,1
2012-04-15 19:57:18.073+00,893353197765,,,photo893353197765.jpg,77.245.239.11,Firefox,0,14,893353197586,80,,1
2012-04-15 19:57:19.073+00,893353197766,,,photo893353197766.jpg,77.245.239.11,Firefox,0,14,893353197586,80,,1
2012-04-15 19:57:20.073+00,893353197767,,,photo893353197767.jpg,77.245.239.11,Firefox,0,14,893353197586,80,,1
2012-04-15 19:57:21.073+00,893353197768,,,photo893353197768.jpg,77.245.239.11,Firefox,0,14,893353197586,80,,1
2012-04-15 19:57:22.073+00,893353197769,,,photo893353197769.jpg,77.245.239.11,Firefox,0,14,893353197586,80,,1
2012-04-15 19:57:23.073+00,893353197770,,,photo893353197770.jpg,77.245.239.11,Firefox,0,14,893353197586,80,,1
2012-04-15 19:57:24.073+00,893353197771,,,photo893353197771.jpg,77.245.239.11,Firefox,0,14,893353197586,80,,1
2012-04-15 19:57:25.073+00,893353197772,,,photo893353197772.jpg,77.245.239.11,Firefox,0,14,893353197586,80,,1
2012-04-15 19:57:26.073+00,893353197773,,,photo893353197773.jpg,77.245.239.11,Firefox,0,14,893353197586,80,,1
2012-04-15 19:57:27.073+00,893353197774,,,photo893353197774.jpg,77.245.239.11,Firefox,0,14,893353197586,80,,1
2012-04-15 19:57:28.073+00,893353197775,,,photo893353197775.jpg,77.245.239.11,Firefox,0,14,893353197586,80,,1
2012-04-15 19:57:29.073+00,893353197776,,,photo893353197776.jpg,77.245.239.11,Firefox,0,14,893353197586,80,,1
2012-04-15 19:57:30.073+00,893353197777,,,photo893353197777.jpg,77.245.239.11,Firefox,0,14,893353197586,80,,1
2011-07-27 09:42:26.738+00,618475290834,,,photo618475290834.jpg,77.245.239.11,Firefox,0,14,618475290644,80,,1
2011-07-27 09:42:27.738+00,618475290835,,,photo618475290835.jpg,77.245.239.11,Firefox,0,14,618475290644,80,,1
2011-07-27 09:42:28.738+00,618475290836,,,photo618475290836.jpg,77.245.239.11,Firefox,0,14,618475290644,80,,1
2011-07-27 09:42:29.738+00,618475290837,,,photo618475290837.jpg,77.245.239.11,Firefox,0,14,618475290644,80,,1
2011-07-27 09:42:30.738+00,618475290838,,,photo618475290838.jpg,77.245.239.11,Firefox,0,14,618475290644,80,,1
2011-07-27 09:42:31.738+00,618475290839,,,photo618475290839.jpg,77.245.239.11,Firefox,0,14,618475290644,80,,1
2011-07-27 09:42:32.738+00,618475290840,,,photo618475290840.jpg,77.245.239.11,Firefox,0,14,618475290644,80,,1
2011-07-27 09:42:33.738+00,618475290841,,,photo618475290841.jpg,77.245.239.11,Firefox,0,14,618475290644,80,,1
2011-07-27 09:42:34.738+00,618475290842,,,photo618475290842.jpg,77.245.239.11,Firefox,0,14,618475290644,80,,1
2011-07-27 09:42:35.738+00,618475290843,,,photo618475290843.jpg,77.245.239.11,Firefox,0,14,618475290644,80,,1
2011-07-27 09:42:36.738+00,618475290844,,,photo618475290844.jpg,77.245.239.11,Firefox,0,14,618475290644,80,,1
2011-07-27 09:42:37.738+00,618475290845,,,photo618475290845.jpg,77.245.239.11,Firefox,0,14,618475290644,80,,1
2011-07-27 09:42:38.738+00,618475290846,,,photo618475290846.jpg,77.245.239.11,Firefox,0,14,618475290644,80,,1
2011-07-27 09:42:39.738+00,618475290847,,,photo618475290847.jpg,77.245.239.11,Firefox,0,14,618475290644,80,,1
