d_week_seq1|r1|r2|r3|r4|r5|r6|round((sat_sales1 / sat_sales2), 2)
5271|0.99|0.99|0.96|1.07|1.06|0.92|0.97
5271|0.99|0.99|0.96|1.07|1.06|0.92|0.97
5271|0.99|0.99|0.96|1.07|1.06|0.92|0.97
5271|0.99|0.99|0.96|1.07|1.06|0.92|0.97
5271|0.99|0.99|0.96|1.07|1.06|0.92|0.97
5271|0.99|0.99|0.96|1.07|1.06|0.92|0.97
5271|0.99|0.99|0.96|1.07|1.06|0.92|0.97
5271|0.99|0.99|0.96|1.07|1.06|0.92|0.97
5271|0.99|0.99|0.96|1.07|1.06|0.92|0.97
5271|0.99|0.99|0.96|1.07|1.06|0.92|0.97
5271|0.99|0.99|0.96|1.07|1.06|0.92|0.97
5271|0.99|0.99|0.96|1.07|1.06|0.92|0.97
5271|0.99|0.99|0.96|1.07|1.06|0.92|0.97
5271|0.99|0.99|0.96|1.07|1.06|0.92|0.97
5271|0.99|0.99|0.96|1.07|1.06|0.92|0.97
5271|0.99|0.99|0.96|1.07|1.06|0.92|0.97
5272|0.86|1.03|0.9|1.04|1.05|0.9|0.92
5272|0.86|1.03|0.9|1.04|1.05|0.9|0.92
5272|0.86|1.03|0.9|1.04|1.05|0.9|0.92
5272|0.86|1.03|0.9|1.04|1.05|0.9|0.92
5272|0.86|1.03|0.9|1.04|1.05|0.9|0.92
5272|0.86|1.03|0.9|1.04|1.05|0.9|0.92
5272|0.86|1.03|0.9|1.04|1.05|0.9|0.92
5272|0.86|1.03|0.9|1.04|1.05|0.9|0.92
5272|0.86|1.03|0.9|1.04|1.05|0.9|0.92
5272|0.86|1.03|0.9|1.04|1.05|0.9|0.92
5272|0.86|1.03|0.9|1.04|1.05|0.9|0.92
5272|0.86|1.03|0.9|1.04|1.05|0.9|0.92
5272|0.86|1.03|0.9|1.04|1.05|0.9|0.92
5272|0.86|1.03|0.9|1.04|1.05|0.9|0.92
5272|0.86|1.03|0.9|1.04|1.05|0.9|0.92
5272|0.86|1.03|0.9|1.04|1.05|0.9|0.92
5272|0.86|1.03|0.9|1.04|1.05|0.9|0.92
5272|0.86|1.03|0.9|1.04|1.05|0.9|0.92
5272|0.86|1.03|0.9|1.04|1.05|0.9|0.92
5272|0.86|1.03|0.9|1.04|1.05|0.9|0.92
5272|0.86|1.03|0.9|1.04|1.05|0.9|0.92
5272|0.86|1.03|0.9|1.04|1.05|0.9|0.92
5272|0.86|1.03|0.9|1.04|1.05|0.9|0.92
5272|0.86|1.03|0.9|1.04|1.05|0.9|0.92
5272|0.86|1.03|0.9|1.04|1.05|0.9|0.92
5272|0.86|1.03|0.9|1.04|1.05|0.9|0.92
5272|0.86|1.03|0.9|1.04|1.05|0.9|0.92
5272|0.86|1.03|0.9|1.04|1.05|0.9|0.92
5272|0.86|1.03|0.9|1.04|1.05|0.9|0.92
5272|0.86|1.03|0.9|1.04|1.05|0.9|0.92
5272|0.86|1.03|0.9|1.04|1.05|0.9|0.92
5272|0.86|1.03|0.9|1.04|1.05|0.9|0.92
5272|0.86|1.03|0.9|1.04|1.05|0.9|0.92
5272|0.86|1.03|0.9|1.04|1.05|0.9|0.92
5272|0.86|1.03|0.9|1.04|1.05|0.9|0.92
5272|0.86|1.03|0.9|1.04|1.05|0.9|0.92
5272|0.86|1.03|0.9|1.04|1.05|0.9|0.92
5272|0.86|1.03|0.9|1.04|1.05|0.9|0.92
5272|0.86|1.03|0.9|1.04|1.05|0.9|0.92
5272|0.86|1.03|0.9|1.04|1.05|0.9|0.92
5272|0.86|1.03|0.9|1.04|1.05|0.9|0.92
5272|0.86|1.03|0.9|1.04|1.05|0.9|0.92
5272|0.86|1.03|0.9|1.04|1.05|0.9|0.92
5272|0.86|1.03|0.9|1.04|1.05|0.9|0.92
5272|0.86|1.03|0.9|1.04|1.05|0.9|0.92
5272|0.86|1.03|0.9|1.04|1.05|0.9|0.92
5272|0.86|1.03|0.9|1.04|1.05|0.9|0.92
5272|0.86|1.03|0.9|1.04|1.05|0.9|0.92
5272|0.86|1.03|0.9|1.04|1.05|0.9|0.92
5273|0.92|0.95|1.08|0.91|0.95|0.97|1.05
5273|0.92|0.95|1.08|0.91|0.95|0.97|1.05
5273|0.92|0.95|1.08|0.91|0.95|0.97|1.05
5273|0.92|0.95|1.08|0.91|0.95|0.97|1.05
5273|0.92|0.95|1.08|0.91|0.95|0.97|1.05
5273|0.92|0.95|1.08|0.91|0.95|0.97|1.05
5273|0.92|0.95|1.08|0.91|0.95|0.97|1.05
5273|0.92|0.95|1.08|0.91|0.95|0.97|1.05
5273|0.92|0.95|1.08|0.91|0.95|0.97|1.05
5273|0.92|0.95|1.08|0.91|0.95|0.97|1.05
5273|0.92|0.95|1.08|0.91|0.95|0.97|1.05
5273|0.92|0.95|1.08|0.91|0.95|0.97|1.05
5273|0.92|0.95|1.08|0.91|0.95|0.97|1.05
5273|0.92|0.95|1.08|0.91|0.95|0.97|1.05
5273|0.92|0.95|1.08|0.91|0.95|0.97|1.05
5273|0.92|0.95|1.08|0.91|0.95|0.97|1.05
5273|0.92|0.95|1.08|0.91|0.95|0.97|1.05
5273|0.92|0.95|1.08|0.91|0.95|0.97|1.05
5273|0.92|0.95|1.08|0.91|0.95|0.97|1.05
5273|0.92|0.95|1.08|0.91|0.95|0.97|1.05
5273|0.92|0.95|1.08|0.91|0.95|0.97|1.05
5273|0.92|0.95|1.08|0.91|0.95|0.97|1.05
5273|0.92|0.95|1.08|0.91|0.95|0.97|1.05
5273|0.92|0.95|1.08|0.91|0.95|0.97|1.05
5273|0.92|0.95|1.08|0.91|0.95|0.97|1.05
5273|0.92|0.95|1.08|0.91|0.95|0.97|1.05
5273|0.92|0.95|1.08|0.91|0.95|0.97|1.05
5273|0.92|0.95|1.08|0.91|0.95|0.97|1.05
5273|0.92|0.95|1.08|0.91|0.95|0.97|1.05
5273|0.92|0.95|1.08|0.91|0.95|0.97|1.05
5273|0.92|0.95|1.08|0.91|0.95|0.97|1.05
5273|0.92|0.95|1.08|0.91|0.95|0.97|1.05
5273|0.92|0.95|1.08|0.91|0.95|0.97|1.05
5273|0.92|0.95|1.08|0.91|0.95|0.97|1.05
5273|0.92|0.95|1.08|0.91|0.95|0.97|1.05
5273|0.92|0.95|1.08|0.91|0.95|0.97|1.05
5273|0.92|0.95|1.08|0.91|0.95|0.97|1.05
5273|0.92|0.95|1.08|0.91|0.95|0.97|1.05
5273|0.92|0.95|1.08|0.91|0.95|0.97|1.05
5273|0.92|0.95|1.08|0.91|0.95|0.97|1.05
5273|0.92|0.95|1.08|0.91|0.95|0.97|1.05
5273|0.92|0.95|1.08|0.91|0.95|0.97|1.05
5273|0.92|0.95|1.08|0.91|0.95|0.97|1.05
5273|0.92|0.95|1.08|0.91|0.95|0.97|1.05
5273|0.92|0.95|1.08|0.91|0.95|0.97|1.05
5273|0.92|0.95|1.08|0.91|0.95|0.97|1.05
5273|0.92|0.95|1.08|0.91|0.95|0.97|1.05
5273|0.92|0.95|1.08|0.91|0.95|0.97|1.05
5273|0.92|0.95|1.08|0.91|0.95|0.97|1.05
5274|0.98|0.99|0.93|1.06|0.84|0.98|0.89
5274|0.98|0.99|0.93|1.06|0.84|0.98|0.89
5274|0.98|0.99|0.93|1.06|0.84|0.98|0.89
5274|0.98|0.99|0.93|1.06|0.84|0.98|0.89
5274|0.98|0.99|0.93|1.06|0.84|0.98|0.89
5274|0.98|0.99|0.93|1.06|0.84|0.98|0.89
5274|0.98|0.99|0.93|1.06|0.84|0.98|0.89
5274|0.98|0.99|0.93|1.06|0.84|0.98|0.89
5274|0.98|0.99|0.93|1.06|0.84|0.98|0.89
5274|0.98|0.99|0.93|1.06|0.84|0.98|0.89
5274|0.98|0.99|0.93|1.06|0.84|0.98|0.89
5274|0.98|0.99|0.93|1.06|0.84|0.98|0.89
5274|0.98|0.99|0.93|1.06|0.84|0.98|0.89
5274|0.98|0.99|0.93|1.06|0.84|0.98|0.89
5274|0.98|0.99|0.93|1.06|0.84|0.98|0.89
5274|0.98|0.99|0.93|1.06|0.84|0.98|0.89
5274|0.98|0.99|0.93|1.06|0.84|0.98|0.89
5274|0.98|0.99|0.93|1.06|0.84|0.98|0.89
5274|0.98|0.99|0.93|1.06|0.84|0.98|0.89
5274|0.98|0.99|0.93|1.06|0.84|0.98|0.89
5274|0.98|0.99|0.93|1.06|0.84|0.98|0.89
5274|0.98|0.99|0.93|1.06|0.84|0.98|0.89
5274|0.98|0.99|0.93|1.06|0.84|0.98|0.89
5274|0.98|0.99|0.93|1.06|0.84|0.98|0.89
5274|0.98|0.99|0.93|1.06|0.84|0.98|0.89
5274|0.98|0.99|0.93|1.06|0.84|0.98|0.89
5274|0.98|0.99|0.93|1.06|0.84|0.98|0.89
5274|0.98|0.99|0.93|1.06|0.84|0.98|0.89
5274|0.98|0.99|0.93|1.06|0.84|0.98|0.89
5274|0.98|0.99|0.93|1.06|0.84|0.98|0.89
5274|0.98|0.99|0.93|1.06|0.84|0.98|0.89
5274|0.98|0.99|0.93|1.06|0.84|0.98|0.89
5274|0.98|0.99|0.93|1.06|0.84|0.98|0.89
5274|0.98|0.99|0.93|1.06|0.84|0.98|0.89
5274|0.98|0.99|0.93|1.06|0.84|0.98|0.89
5274|0.98|0.99|0.93|1.06|0.84|0.98|0.89
5274|0.98|0.99|0.93|1.06|0.84|0.98|0.89
5274|0.98|0.99|0.93|1.06|0.84|0.98|0.89
5274|0.98|0.99|0.93|1.06|0.84|0.98|0.89
5274|0.98|0.99|0.93|1.06|0.84|0.98|0.89
5274|0.98|0.99|0.93|1.06|0.84|0.98|0.89
5274|0.98|0.99|0.93|1.06|0.84|0.98|0.89
5274|0.98|0.99|0.93|1.06|0.84|0.98|0.89
5274|0.98|0.99|0.93|1.06|0.84|0.98|0.89
5274|0.98|0.99|0.93|1.06|0.84|0.98|0.89
5274|0.98|0.99|0.93|1.06|0.84|0.98|0.89
5274|0.98|0.99|0.93|1.06|0.84|0.98|0.89
5274|0.98|0.99|0.93|1.06|0.84|0.98|0.89
5274|0.98|0.99|0.93|1.06|0.84|0.98|0.89
5275|0.97|0.94|0.96|0.96|1.02|1.07|0.84
5275|0.97|0.94|0.96|0.96|1.02|1.07|0.84
5275|0.97|0.94|0.96|0.96|1.02|1.07|0.84
5275|0.97|0.94|0.96|0.96|1.02|1.07|0.84
5275|0.97|0.94|0.96|0.96|1.02|1.07|0.84
5275|0.97|0.94|0.96|0.96|1.02|1.07|0.84
5275|0.97|0.94|0.96|0.96|1.02|1.07|0.84
5275|0.97|0.94|0.96|0.96|1.02|1.07|0.84
5275|0.97|0.94|0.96|0.96|1.02|1.07|0.84
5275|0.97|0.94|0.96|0.96|1.02|1.07|0.84
5275|0.97|0.94|0.96|0.96|1.02|1.07|0.84
5275|0.97|0.94|0.96|0.96|1.02|1.07|0.84
5275|0.97|0.94|0.96|0.96|1.02|1.07|0.84
5275|0.97|0.94|0.96|0.96|1.02|1.07|0.84
5275|0.97|0.94|0.96|0.96|1.02|1.07|0.84
5275|0.97|0.94|0.96|0.96|1.02|1.07|0.84
5275|0.97|0.94|0.96|0.96|1.02|1.07|0.84
5275|0.97|0.94|0.96|0.96|1.02|1.07|0.84
5275|0.97|0.94|0.96|0.96|1.02|1.07|0.84
5275|0.97|0.94|0.96|0.96|1.02|1.07|0.84
5275|0.97|0.94|0.96|0.96|1.02|1.07|0.84
5275|0.97|0.94|0.96|0.96|1.02|1.07|0.84
5275|0.97|0.94|0.96|0.96|1.02|1.07|0.84
5275|0.97|0.94|0.96|0.96|1.02|1.07|0.84
5275|0.97|0.94|0.96|0.96|1.02|1.07|0.84
5275|0.97|0.94|0.96|0.96|1.02|1.07|0.84
5275|0.97|0.94|0.96|0.96|1.02|1.07|0.84
5275|0.97|0.94|0.96|0.96|1.02|1.07|0.84
5275|0.97|0.94|0.96|0.96|1.02|1.07|0.84
5275|0.97|0.94|0.96|0.96|1.02|1.07|0.84
5275|0.97|0.94|0.96|0.96|1.02|1.07|0.84
5275|0.97|0.94|0.96|0.96|1.02|1.07|0.84
5275|0.97|0.94|0.96|0.96|1.02|1.07|0.84
5275|0.97|0.94|0.96|0.96|1.02|1.07|0.84
5275|0.97|0.94|0.96|0.96|1.02|1.07|0.84
5275|0.97|0.94|0.96|0.96|1.02|1.07|0.84
5275|0.97|0.94|0.96|0.96|1.02|1.07|0.84
5275|0.97|0.94|0.96|0.96|1.02|1.07|0.84
5275|0.97|0.94|0.96|0.96|1.02|1.07|0.84
5275|0.97|0.94|0.96|0.96|1.02|1.07|0.84
5275|0.97|0.94|0.96|0.96|1.02|1.07|0.84
5275|0.97|0.94|0.96|0.96|1.02|1.07|0.84
5275|0.97|0.94|0.96|0.96|1.02|1.07|0.84
5275|0.97|0.94|0.96|0.96|1.02|1.07|0.84
5275|0.97|0.94|0.96|0.96|1.02|1.07|0.84
5275|0.97|0.94|0.96|0.96|1.02|1.07|0.84
5275|0.97|0.94|0.96|0.96|1.02|1.07|0.84
5275|0.97|0.94|0.96|0.96|1.02|1.07|0.84
5275|0.97|0.94|0.96|0.96|1.02|1.07|0.84
5276|1.1|1.09|1.01|1.18|1.06|1.07|0.88
5276|1.1|1.09|1.01|1.18|1.06|1.07|0.88
5276|1.1|1.09|1.01|1.18|1.06|1.07|0.88
5276|1.1|1.09|1.01|1.18|1.06|1.07|0.88
5276|1.1|1.09|1.01|1.18|1.06|1.07|0.88
5276|1.1|1.09|1.01|1.18|1.06|1.07|0.88
5276|1.1|1.09|1.01|1.18|1.06|1.07|0.88
5276|1.1|1.09|1.01|1.18|1.06|1.07|0.88
5276|1.1|1.09|1.01|1.18|1.06|1.07|0.88
5276|1.1|1.09|1.01|1.18|1.06|1.07|0.88
5276|1.1|1.09|1.01|1.18|1.06|1.07|0.88
5276|1.1|1.09|1.01|1.18|1.06|1.07|0.88
5276|1.1|1.09|1.01|1.18|1.06|1.07|0.88
5276|1.1|1.09|1.01|1.18|1.06|1.07|0.88
5276|1.1|1.09|1.01|1.18|1.06|1.07|0.88
5276|1.1|1.09|1.01|1.18|1.06|1.07|0.88
5276|1.1|1.09|1.01|1.18|1.06|1.07|0.88
5276|1.1|1.09|1.01|1.18|1.06|1.07|0.88
5276|1.1|1.09|1.01|1.18|1.06|1.07|0.88
5276|1.1|1.09|1.01|1.18|1.06|1.07|0.88
5276|1.1|1.09|1.01|1.18|1.06|1.07|0.88
5276|1.1|1.09|1.01|1.18|1.06|1.07|0.88
5276|1.1|1.09|1.01|1.18|1.06|1.07|0.88
5276|1.1|1.09|1.01|1.18|1.06|1.07|0.88
5276|1.1|1.09|1.01|1.18|1.06|1.07|0.88
5276|1.1|1.09|1.01|1.18|1.06|1.07|0.88
5276|1.1|1.09|1.01|1.18|1.06|1.07|0.88
5276|1.1|1.09|1.01|1.18|1.06|1.07|0.88
5276|1.1|1.09|1.01|1.18|1.06|1.07|0.88
5276|1.1|1.09|1.01|1.18|1.06|1.07|0.88
5276|1.1|1.09|1.01|1.18|1.06|1.07|0.88
5276|1.1|1.09|1.01|1.18|1.06|1.07|0.88
5276|1.1|1.09|1.01|1.18|1.06|1.07|0.88
5276|1.1|1.09|1.01|1.18|1.06|1.07|0.88
5276|1.1|1.09|1.01|1.18|1.06|1.07|0.88
5276|1.1|1.09|1.01|1.18|1.06|1.07|0.88
5276|1.1|1.09|1.01|1.18|1.06|1.07|0.88
5276|1.1|1.09|1.01|1.18|1.06|1.07|0.88
5276|1.1|1.09|1.01|1.18|1.06|1.07|0.88
5276|1.1|1.09|1.01|1.18|1.06|1.07|0.88
5276|1.1|1.09|1.01|1.18|1.06|1.07|0.88
5276|1.1|1.09|1.01|1.18|1.06|1.07|0.88
5276|1.1|1.09|1.01|1.18|1.06|1.07|0.88
5276|1.1|1.09|1.01|1.18|1.06|1.07|0.88
5276|1.1|1.09|1.01|1.18|1.06|1.07|0.88
5276|1.1|1.09|1.01|1.18|1.06|1.07|0.88
5276|1.1|1.09|1.01|1.18|1.06|1.07|0.88
5276|1.1|1.09|1.01|1.18|1.06|1.07|0.88
5276|1.1|1.09|1.01|1.18|1.06|1.07|0.88
5277|0.96|1.0|1.13|0.92|0.99|1.25|1.02
5277|0.96|1.0|1.13|0.92|0.99|1.25|1.02
5277|0.96|1.0|1.13|0.92|0.99|1.25|1.02
5277|0.96|1.0|1.13|0.92|0.99|1.25|1.02
5277|0.96|1.0|1.13|0.92|0.99|1.25|1.02
5277|0.96|1.0|1.13|0.92|0.99|1.25|1.02
5277|0.96|1.0|1.13|0.92|0.99|1.25|1.02
5277|0.96|1.0|1.13|0.92|0.99|1.25|1.02
5277|0.96|1.0|1.13|0.92|0.99|1.25|1.02
5277|0.96|1.0|1.13|0.92|0.99|1.25|1.02
5277|0.96|1.0|1.13|0.92|0.99|1.25|1.02
5277|0.96|1.0|1.13|0.92|0.99|1.25|1.02
5277|0.96|1.0|1.13|0.92|0.99|1.25|1.02
5277|0.96|1.0|1.13|0.92|0.99|1.25|1.02
5277|0.96|1.0|1.13|0.92|0.99|1.25|1.02
5277|0.96|1.0|1.13|0.92|0.99|1.25|1.02
5277|0.96|1.0|1.13|0.92|0.99|1.25|1.02
5277|0.96|1.0|1.13|0.92|0.99|1.25|1.02
5277|0.96|1.0|1.13|0.92|0.99|1.25|1.02
5277|0.96|1.0|1.13|0.92|0.99|1.25|1.02
5277|0.96|1.0|1.13|0.92|0.99|1.25|1.02
5277|0.96|1.0|1.13|0.92|0.99|1.25|1.02
5277|0.96|1.0|1.13|0.92|0.99|1.25|1.02
5277|0.96|1.0|1.13|0.92|0.99|1.25|1.02
5277|0.96|1.0|1.13|0.92|0.99|1.25|1.02
5277|0.96|1.0|1.13|0.92|0.99|1.25|1.02
5277|0.96|1.0|1.13|0.92|0.99|1.25|1.02
5277|0.96|1.0|1.13|0.92|0.99|1.25|1.02
5277|0.96|1.0|1.13|0.92|0.99|1.25|1.02
5277|0.96|1.0|1.13|0.92|0.99|1.25|1.02
5277|0.96|1.0|1.13|0.92|0.99|1.25|1.02
5277|0.96|1.0|1.13|0.92|0.99|1.25|1.02
5277|0.96|1.0|1.13|0.92|0.99|1.25|1.02
5277|0.96|1.0|1.13|0.92|0.99|1.25|1.02
5277|0.96|1.0|1.13|0.92|0.99|1.25|1.02
5277|0.96|1.0|1.13|0.92|0.99|1.25|1.02
5277|0.96|1.0|1.13|0.92|0.99|1.25|1.02
5277|0.96|1.0|1.13|0.92|0.99|1.25|1.02
5277|0.96|1.0|1.13|0.92|0.99|1.25|1.02
5277|0.96|1.0|1.13|0.92|0.99|1.25|1.02
5277|0.96|1.0|1.13|0.92|0.99|1.25|1.02
5277|0.96|1.0|1.13|0.92|0.99|1.25|1.02
5277|0.96|1.0|1.13|0.92|0.99|1.25|1.02
5277|0.96|1.0|1.13|0.92|0.99|1.25|1.02
5277|0.96|1.0|1.13|0.92|0.99|1.25|1.02
5277|0.96|1.0|1.13|0.92|0.99|1.25|1.02
5277|0.96|1.0|1.13|0.92|0.99|1.25|1.02
5277|0.96|1.0|1.13|0.92|0.99|1.25|1.02
5277|0.96|1.0|1.13|0.92|0.99|1.25|1.02
5278|1.02|1.05|1.08|1.05|1.05|3.8|1.47
5278|1.02|1.05|1.08|1.05|1.05|3.8|1.47
5278|1.02|1.05|1.08|1.05|1.05|3.8|1.47
5278|1.02|1.05|1.08|1.05|1.05|3.8|1.47
5278|1.02|1.05|1.08|1.05|1.05|3.8|1.47
5278|1.02|1.05|1.08|1.05|1.05|3.8|1.47
5278|1.02|1.05|1.08|1.05|1.05|3.8|1.47
5278|1.02|1.05|1.08|1.05|1.05|3.8|1.47
5278|1.02|1.05|1.08|1.05|1.05|3.8|1.47
5278|1.02|1.05|1.08|1.05|1.05|3.8|1.47
5278|1.02|1.05|1.08|1.05|1.05|3.8|1.47
5278|1.02|1.05|1.08|1.05|1.05|3.8|1.47
5278|1.02|1.05|1.08|1.05|1.05|3.8|1.47
5278|1.02|1.05|1.08|1.05|1.05|3.8|1.47
5278|1.02|1.05|1.08|1.05|1.05|3.8|1.47
5278|1.02|1.05|1.08|1.05|1.05|3.8|1.47
5278|1.02|1.05|1.08|1.05|1.05|3.8|1.47
5278|1.02|1.05|1.08|1.05|1.05|3.8|1.47
5278|1.02|1.05|1.08|1.05|1.05|3.8|1.47
5278|1.02|1.05|1.08|1.05|1.05|3.8|1.47
5278|1.02|1.05|1.08|1.05|1.05|3.8|1.47
5278|1.02|1.05|1.08|1.05|1.05|3.8|1.47
5278|1.02|1.05|1.08|1.05|1.05|3.8|1.47
5278|1.02|1.05|1.08|1.05|1.05|3.8|1.47
5278|1.02|1.05|1.08|1.05|1.05|3.8|1.47
5278|1.02|1.05|1.08|1.05|1.05|3.8|1.47
5278|1.02|1.05|1.08|1.05|1.05|3.8|1.47
5278|1.02|1.05|1.08|1.05|1.05|3.8|1.47
5278|1.02|1.05|1.08|1.05|1.05|3.8|1.47
5278|1.02|1.05|1.08|1.05|1.05|3.8|1.47
5278|1.02|1.05|1.08|1.05|1.05|3.8|1.47
5278|1.02|1.05|1.08|1.05|1.05|3.8|1.47
5278|1.02|1.05|1.08|1.05|1.05|3.8|1.47
5278|1.02|1.05|1.08|1.05|1.05|3.8|1.47
5278|1.02|1.05|1.08|1.05|1.05|3.8|1.47
5278|1.02|1.05|1.08|1.05|1.05|3.8|1.47
5278|1.02|1.05|1.08|1.05|1.05|3.8|1.47
5278|1.02|1.05|1.08|1.05|1.05|3.8|1.47
5278|1.02|1.05|1.08|1.05|1.05|3.8|1.47
5278|1.02|1.05|1.08|1.05|1.05|3.8|1.47
5278|1.02|1.05|1.08|1.05|1.05|3.8|1.47
5278|1.02|1.05|1.08|1.05|1.05|3.8|1.47
5278|1.02|1.05|1.08|1.05|1.05|3.8|1.47
5278|1.02|1.05|1.08|1.05|1.05|3.8|1.47
5278|1.02|1.05|1.08|1.05|1.05|3.8|1.47
5278|1.02|1.05|1.08|1.05|1.05|3.8|1.47
5278|1.02|1.05|1.08|1.05|1.05|3.8|1.47
5278|1.02|1.05|1.08|1.05|1.05|3.8|1.47
5278|1.02|1.05|1.08|1.05|1.05|3.8|1.47
5279|1.02|0.98|0.91|0.88|0.44|0.68|1.0
5279|1.02|0.98|0.91|0.88|0.44|0.68|1.0
5279|1.02|0.98|0.91|0.88|0.44|0.68|1.0
5279|1.02|0.98|0.91|0.88|0.44|0.68|1.0
5279|1.02|0.98|0.91|0.88|0.44|0.68|1.0
5279|1.02|0.98|0.91|0.88|0.44|0.68|1.0
5279|1.02|0.98|0.91|0.88|0.44|0.68|1.0
5279|1.02|0.98|0.91|0.88|0.44|0.68|1.0
5279|1.02|0.98|0.91|0.88|0.44|0.68|1.0
5279|1.02|0.98|0.91|0.88|0.44|0.68|1.0
5279|1.02|0.98|0.91|0.88|0.44|0.68|1.0
5279|1.02|0.98|0.91|0.88|0.44|0.68|1.0
5279|1.02|0.98|0.91|0.88|0.44|0.68|1.0
5279|1.02|0.98|0.91|0.88|0.44|0.68|1.0
5279|1.02|0.98|0.91|0.88|0.44|0.68|1.0
5279|1.02|0.98|0.91|0.88|0.44|0.68|1.0
5279|1.02|0.98|0.91|0.88|0.44|0.68|1.0
5279|1.02|0.98|0.91|0.88|0.44|0.68|1.0
5279|1.02|0.98|0.91|0.88|0.44|0.68|1.0
5279|1.02|0.98|0.91|0.88|0.44|0.68|1.0
5279|1.02|0.98|0.91|0.88|0.44|0.68|1.0
5279|1.02|0.98|0.91|0.88|0.44|0.68|1.0
5279|1.02|0.98|0.91|0.88|0.44|0.68|1.0
5279|1.02|0.98|0.91|0.88|0.44|0.68|1.0
5279|1.02|0.98|0.91|0.88|0.44|0.68|1.0
5279|1.02|0.98|0.91|0.88|0.44|0.68|1.0
5279|1.02|0.98|0.91|0.88|0.44|0.68|1.0
5279|1.02|0.98|0.91|0.88|0.44|0.68|1.0
5279|1.02|0.98|0.91|0.88|0.44|0.68|1.0
5279|1.02|0.98|0.91|0.88|0.44|0.68|1.0
5279|1.02|0.98|0.91|0.88|0.44|0.68|1.0
5279|1.02|0.98|0.91|0.88|0.44|0.68|1.0
5279|1.02|0.98|0.91|0.88|0.44|0.68|1.0
5279|1.02|0.98|0.91|0.88|0.44|0.68|1.0
5279|1.02|0.98|0.91|0.88|0.44|0.68|1.0
5279|1.02|0.98|0.91|0.88|0.44|0.68|1.0
5279|1.02|0.98|0.91|0.88|0.44|0.68|1.0
5279|1.02|0.98|0.91|0.88|0.44|0.68|1.0
5279|1.02|0.98|0.91|0.88|0.44|0.68|1.0
5279|1.02|0.98|0.91|0.88|0.44|0.68|1.0
5279|1.02|0.98|0.91|0.88|0.44|0.68|1.0
5279|1.02|0.98|0.91|0.88|0.44|0.68|1.0
5279|1.02|0.98|0.91|0.88|0.44|0.68|1.0
5279|1.02|0.98|0.91|0.88|0.44|0.68|1.0
5279|1.02|0.98|0.91|0.88|0.44|0.68|1.0
5279|1.02|0.98|0.91|0.88|0.44|0.68|1.0
5279|1.02|0.98|0.91|0.88|0.44|0.68|1.0
5279|1.02|0.98|0.91|0.88|0.44|0.68|1.0
5279|1.02|0.98|0.91|0.88|0.44|0.68|1.0
