brand_id|brand|t_hour|t_minute|ext_price
10003004|"exportiunivamalg #4"|18|45|7099.92
6007003|"brandcorp #3"|9|45|7097.16
2004002|"edu packimporto #2"|17|51|7096.36
10016001|"corpamalgamalg #1"|19|53|7095.33
7009005|"maxibrand #5"|17|41|7062.15
4003001|"exportiedu pack #1"|17|9|7044.54
1001002|"amalgamalg #2"|17|26|7042.98
2001002|"amalgimporto #2"|8|57|7042.89
2002001|"importoimporto #1"|18|1|7021.08
7007004|"brandbrand #4"|17|30|6981.36
9007011|"brandmaxi #11"|9|59|6980.82
4004001|"edu packedu pack #1"|8|45|6935.19
1004001|"edu packamalg #1"|9|57|6905.28
6016003|"corpbrand #3"|9|56|6874.92
3002002|"importoexporti #2"|9|34|6864.92
7001005|"amalgbrand #5"|17|31|6852.11
3003001|"exportiexporti #1"|19|1|6827.52
1001001|"amalgamalg #1"|7|40|6825.39
10002011|"importounivamalg #11"|19|38|6815.34
9010009|"univunivamalg #9"|6|16|6812.47
6011001|"amalgbrand #1"|17|42|6778.44
9015009|"scholarunivamalg #9"|6|41|6774.00
5002002|"importoscholar #2"|17|1|6765.75
7002003|"importobrand #3"|6|41|6758.29
6015006|"scholarbrand #6"|18|23|6755.76
10002012|"importounivamalg #12"|18|29|6749.73
6011005|"amalgbrand #5"|18|26|6735.36
4001001|"amalgedu pack #1"|9|48|6726.75
5002002|"importoscholar #2"|6|5|6723.45
7007004|"brandbrand #4"|17|11|6722.10
5002001|"importoscholar #1"|9|23|6721.99
1001001|"amalgamalg #1"|6|10|6710.40
2004002|"edu packimporto #2"|17|6|6700.76
5003001|"exportischolar #1"|19|16|6680.39
2002001|"importoimporto #1"|6|26|6669.10
10006002|"corpunivamalg #2"|18|11|6622.86
8008005|"namelessnameless #5"|17|34|6607.29
6012008|"importobrand #8"|17|56|6599.88
5003002|"exportischolar #2"|17|41|6536.00
9011009|"amalgunivamalg #9"|19|16|6535.62
5004001|"edu packscholar #1"|17|50|6532.32
8016006|"corpmaxi #6"|9|42|6522.39
7016001|"corpnameless #1"|6|5|6516.00
10004001|"edu packunivamalg #1"|18|57|6512.78
6008002|"namelesscorp #2"|19|56|6512.38
8004009|"edu packnameless #9"|8|43|6508.47
3002002|"importoexporti #2"|19|13|6487.20
7015007|"scholarnameless #7"|6|53|6487.02
10015017|"scholaramalgamalg #17"|9|2|6484.80
6003007|"exporticorp #7"|8|14|6474.66
7014001|"edu packnameless #1"|19|39|6469.82
2004002|"edu packimporto #2"|17|42|6457.60
3003001|"exportiexporti #1"|17|9|6450.60
8007005|"brandnameless #5"|17|47|6414.24
7001009|"amalgbrand #9"|9|17|6400.32
6008003|"namelesscorp #3"|8|58|6367.36
7001004|"amalgbrand #4"|9|42|6360.18
6012005|"importobrand #5"|18|39|6357.05
1002002|"importoamalg #2"|17|47|6356.57
4002001|"importoedu pack #1"|8|59|6294.34
4003001|"exportiedu pack #1"|18|16|6294.18
6008002|"namelesscorp #2"|9|10|6293.82
3003001|"exportiexporti #1"|19|38|6285.96
7009010|"maxibrand #10"|17|50|6237.66
9012008|"importounivamalg #8"|17|48|6228.20
1002001|"importoamalg #1"|18|21|6218.52
4003001|"exportiedu pack #1"|18|8|6206.82
5003001|"exportischolar #1"|8|0|6188.40
9007011|"brandmaxi #11"|19|14|6183.38
7008009|"namelessbrand #9"|9|29|6179.36
7004007|"edu packbrand #7"|9|23|6173.10
5001001|"amalgscholar #1"|19|6|6171.84
10016017|"corpamalgamalg #17"|9|44|6164.34
9014008|"edu packunivamalg #8"|19|2|6162.72
6011003|"amalgbrand #3"|8|6|6145.72
4002002|"importoedu pack #2"|17|10|6141.26
1001001|"amalgamalg #1"|17|10|6141.07
4001002|"amalgedu pack #2"|17|5|6120.18
10010013|"univamalgamalg #13"|17|45|6120.18
4002002|"importoedu pack #2"|8|6|6098.05
4003001|"exportiedu pack #1"|9|3|6078.60
4001001|"amalgedu pack #1"|9|34|6073.92
4001002|"amalgedu pack #2"|6|3|6073.25
4003001|"exportiedu pack #1"|17|1|6056.48
10012001|"importoamalgamalg #1"|17|28|6031.44
2003001|"exportiimporto #1"|19|11|6019.01
6008005|"namelesscorp #5"|19|17|6001.00
10010013|"univamalgamalg #13"|19|38|5984.40
8012010|"importomaxi #10"|9|50|5975.50
5003001|"exportischolar #1"|19|40|5965.30
1004001|"edu packamalg #1"|17|5|5957.58
1004002|"edu packamalg #2"|9|10|5934.86
3004002|"edu packexporti #2"|19|52|5933.44
1003001|"exportiamalg #1"|19|52|5920.25
9013002|"exportiunivamalg #2"|18|26|5888.92
9009002|"maximaxi #2"|9|6|5868.72
7007010|"brandbrand #10"|17|8|5860.32
2003001|"exportiimporto #1"|6|53|5850.44
9012008|"importounivamalg #8"|6|9|5837.00
9014005|"edu packunivamalg #5"|9|47|5826.80
6008005|"namelesscorp #5"|19|39|5824.13
3002001|"importoexporti #1"|9|4|5813.30
8013009|"exportimaxi #9"|9|53|5808.00
10015004|"scholaramalgamalg #4"|9|42|5804.58
10004001|"edu packunivamalg #1"|6|56|5799.64
9008005|"namelessmaxi #5"|19|9|5798.52
4001001|"amalgedu pack #1"|6|51|5782.64
7014001|"edu packnameless #1"|19|22|5769.28
7013009|"exportinameless #9"|9|23|5764.50
5001001|"amalgscholar #1"|18|2|5751.20
10010001|"univamalgamalg #1"|7|3|5712.98
9010009|"univunivamalg #9"|19|42|5712.80
6008005|"namelesscorp #5"|8|35|5702.40
7015002|"scholarnameless #2"|18|27|5700.15
7001005|"amalgbrand #5"|17|32|5693.88
4001002|"amalgedu pack #2"|9|6|5685.60
4002002|"importoedu pack #2"|19|0|5684.58
5002001|"importoscholar #1"|19|28|5659.46
7012003|"importonameless #3"|18|20|5657.04
1004001|"edu packamalg #1"|9|2|5650.29
3003001|"exportiexporti #1"|6|5|5647.32
6008005|"namelesscorp #5"|9|39|5644.53
7012010|"importonameless #10"|19|53|5635.04
8002009|"importonameless #9"|19|33|5633.00
1003002|"exportiamalg #2"|6|13|5631.12
1001002|"amalgamalg #2"|17|38|5607.40
8016006|"corpmaxi #6"|17|21|5607.00
5003001|"exportischolar #1"|18|20|5591.60
6005007|"scholarcorp #7"|7|35|5590.91
6011005|"amalgbrand #5"|17|53|5583.17
5004001|"edu packscholar #1"|17|45|5581.60
10013015|"exportiamalgamalg #15"|19|25|5579.31
9014011|"edu packunivamalg #11"|19|57|5565.00
5004002|"edu packscholar #2"|9|51|5544.00
6011008|"amalgbrand #8"|19|11|5541.86
10012011|"importoamalgamalg #11"|17|40|5538.00
7010003|"univnameless #3"|19|38|5529.92
7009005|"maxibrand #5"|9|20|5525.52
10015013|"scholaramalgamalg #13"|18|3|5514.06
1001002|"amalgamalg #2"|18|57|5486.13
3001001|"amalgexporti #1"|17|12|5475.35
1002001|"importoamalg #1"|9|53|5470.74
1001001|"amalgamalg #1"|7|29|5467.35
1003001|"exportiamalg #1"|18|44|5452.48
5001001|"amalgscholar #1"|17|42|5442.55
4003001|"exportiedu pack #1"|17|6|5437.80
10006002|"corpunivamalg #2"|18|44|5436.48
7001009|"amalgbrand #9"|17|19|5434.52
9007011|"brandmaxi #11"|18|39|5421.15
2004002|"edu packimporto #2"|19|24|5405.85
5003001|"exportischolar #1"|19|52|5405.40
2002001|"importoimporto #1"|8|35|5402.10
7015002|"scholarnameless #2"|9|42|5398.86
9011009|"amalgunivamalg #9"|19|5|5393.50
9011008|"amalgunivamalg #8"|8|35|5389.02
6014007|"edu packbrand #7"|17|0|5388.06
4002001|"importoedu pack #1"|19|4|5370.00
9003003|"exportimaxi #3"|8|53|5323.12
8003010|"exportinameless #10"|17|26|5320.00
6011001|"amalgbrand #1"|17|55|5318.78
3002001|"importoexporti #1"|18|10|5291.46
5003001|"exportischolar #1"|9|18|5288.15
6016003|"corpbrand #3"|18|18|5278.52
10012001|"importoamalgamalg #1"|9|13|5278.32
5002001|"importoscholar #1"|19|4|5255.54
7016007|"corpnameless #7"|17|31|5251.95
1002002|"importoamalg #2"|9|18|5251.32
4002001|"importoedu pack #1"|19|9|5238.87
5003002|"exportischolar #2"|19|38|5236.00
6008005|"namelesscorp #5"|9|8|5233.69
3004001|"edu packexporti #1"|9|36|5218.56
9011009|"amalgunivamalg #9"|17|21|5213.50
10016001|"corpamalgamalg #1"|19|38|5206.50
9007003|"brandmaxi #3"|19|21|5206.00
6005001|"scholarcorp #1"|9|48|5170.92
8009005|"maxinameless #5"|19|49|5152.68
3004002|"edu packexporti #2"|18|27|5151.54
10012001|"importoamalgamalg #1"|9|2|5148.00
9009009|"maximaxi #9"|19|24|5139.92
5004001|"edu packscholar #1"|9|53|5129.90
7002003|"importobrand #3"|17|27|5127.75
9007003|"brandmaxi #3"|18|45|5123.36
6003008|"exporticorp #8"|19|51|5118.75
1002002|"importoamalg #2"|18|35|5097.51
9011009|"amalgunivamalg #9"|18|25|5096.38
1004002|"edu packamalg #2"|8|58|5087.15
5001001|"amalgscholar #1"|17|43|5080.72
6015006|"scholarbrand #6"|19|58|5080.60
10016001|"corpamalgamalg #1"|19|37|5080.50
7001009|"amalgbrand #9"|9|10|5080.43
8003010|"exportinameless #10"|8|11|5062.52
1003001|"exportiamalg #1"|19|22|5059.45
5004001|"edu packscholar #1"|19|39|5059.25
4004001|"edu packedu pack #1"|6|58|5059.08
10016001|"corpamalgamalg #1"|9|21|5057.00
5004001|"edu packscholar #1"|17|17|5043.03
10012004|"importoamalgamalg #4"|17|24|5042.10
7004009|"edu packbrand #9"|17|7|5036.76
6006003|"corpcorp #3"|8|24|5036.72
7010009|"univnameless #9"|18|45|5036.57
9010009|"univunivamalg #9"|7|11|5034.26
1002002|"importoamalg #2"|9|46|5031.84
5001001|"amalgscholar #1"|9|11|5019.08
6001002|"amalgcorp #2"|19|42|5018.88
8013009|"exportimaxi #9"|18|15|5011.61
1003001|"exportiamalg #1"|17|26|5006.88
10016003|"corpamalgamalg #3"|18|31|5005.26
7010004|"univnameless #4"|18|57|4997.89
7004007|"edu packbrand #7"|8|51|4984.00
7001005|"amalgbrand #5"|8|4|4977.60
10012005|"importoamalgamalg #5"|18|59|4961.81
7015009|"scholarnameless #9"|9|38|4957.80
9007009|"brandmaxi #9"|17|14|4947.94
10002012|"importounivamalg #12"|19|1|4947.69
6012007|"importobrand #7"|17|45|4938.84
2003001|"exportiimporto #1"|17|55|4930.39
3002001|"importoexporti #1"|18|50|4930.20
6007003|"brandcorp #3"|17|6|4928.11
3001002|"amalgexporti #2"|8|47|4915.82
9008002|"namelessmaxi #2"|18|51|4908.33
7010008|"univnameless #8"|18|9|4904.20
4002001|"importoedu pack #1"|18|20|4896.00
9010009|"univunivamalg #9"|7|48|4891.60
7013009|"exportinameless #9"|18|35|4884.24
6006007|"corpcorp #7"|8|6|4881.28
9015011|"scholarunivamalg #11"|19|16|4876.80
2002001|"importoimporto #1"|19|58|4871.44
4002001|"importoedu pack #1"|8|20|4865.40
6008003|"namelesscorp #3"|19|53|4864.86
6001001|"amalgcorp #1"|18|21|4862.00
6011005|"amalgbrand #5"|9|25|4856.40
7012003|"importonameless #3"|19|7|4855.20
2004002|"edu packimporto #2"|18|21|4854.93
2004001|"edu packimporto #1"|18|1|4839.20
2003001|"exportiimporto #1"|19|21|4826.88
10014016|"edu packamalgamalg #16"|18|0|4814.64
6005001|"scholarcorp #1"|18|32|4810.60
2001002|"amalgimporto #2"|6|20|4805.24
7002003|"importobrand #3"|19|46|4796.00
8003003|"exportinameless #3"|17|38|4775.65
9015009|"scholarunivamalg #9"|8|52|4774.34
1003001|"exportiamalg #1"|9|8|4772.95
3004002|"edu packexporti #2"|19|55|4757.76
6008007|"namelesscorp #7"|19|29|4756.73
5003001|"exportischolar #1"|8|26|4734.96
5001001|"amalgscholar #1"|19|37|4733.04
10016001|"corpamalgamalg #1"|18|34|4730.19
10008015|"namelessunivamalg #15"|17|39|4723.60
2004002|"edu packimporto #2"|19|21|4721.98
4002001|"importoedu pack #1"|8|27|4721.76
9008002|"namelessmaxi #2"|17|37|4721.12
7011001|"amalgnameless #1"|18|58|4719.78
10016017|"corpamalgamalg #17"|8|11|4714.92
6014004|"edu packbrand #4"|17|52|4714.40
9002011|"importomaxi #11"|17|13|4713.08
2003001|"exportiimporto #1"|19|49|4706.26
9003003|"exportimaxi #3"|19|25|4704.66
10007012|"brandunivamalg #12"|19|24|4701.00
6016003|"corpbrand #3"|17|26|4688.60
9010009|"univunivamalg #9"|9|4|4658.85
6010004|"univbrand #4"|8|50|4656.08
4002002|"importoedu pack #2"|17|58|4647.18
10011009|"amalgamalgamalg #9"|18|39|4643.00
6016003|"corpbrand #3"|18|58|4608.81
6002001|"importocorp #1"|9|42|4607.68
1001002|"amalgamalg #2"|19|47|4606.20
6014004|"edu packbrand #4"|19|54|4601.00
9014008|"edu packunivamalg #8"|19|25|4594.76
6008003|"namelesscorp #3"|17|1|4580.16
2004002|"edu packimporto #2"|19|17|4576.74
9007011|"brandmaxi #11"|18|2|4560.76
8005008|"scholarnameless #8"|9|38|4544.04
6010005|"univbrand #5"|8|42|4528.00
9010009|"univunivamalg #9"|9|14|4527.70
2002001|"importoimporto #1"|17|1|4509.46
2001001|"amalgimporto #1"|9|34|4503.87
5001001|"amalgscholar #1"|18|32|4502.68
5001001|"amalgscholar #1"|17|49|4501.79
4001001|"amalgedu pack #1"|8|37|4498.20
3002002|"importoexporti #2"|8|0|4497.93
1002002|"importoamalg #2"|19|54|4491.96
7010008|"univnameless #8"|8|47|4491.36
9007009|"brandmaxi #9"|17|18|4484.33
3004001|"edu packexporti #1"|19|26|4483.16
9011009|"amalgunivamalg #9"|18|1|4482.45
6012005|"importobrand #5"|19|54|4474.87
6005001|"scholarcorp #1"|8|4|4459.52
2001001|"amalgimporto #1"|8|16|4437.50
6016003|"corpbrand #3"|19|11|4435.85
9006008|"corpmaxi #8"|19|0|4435.56
10001017|"amalgunivamalg #17"|8|30|4433.76
2004001|"edu packimporto #1"|19|44|4420.58
5004001|"edu packscholar #1"|18|54|4413.73
6014002|"edu packbrand #2"|9|20|4399.20
4004002|"edu packedu pack #2"|8|1|4395.99
8014005|"edu packmaxi #5"|8|20|4386.72
6012002|"importobrand #2"|9|17|4382.00
1001001|"amalgamalg #1"|18|35|4381.44
9007011|"brandmaxi #11"|8|20|4381.32
1002001|"importoamalg #1"|7|41|4368.54
5003001|"exportischolar #1"|9|6|4368.33
3004002|"edu packexporti #2"|19|47|4361.53
6011008|"amalgbrand #8"|17|44|4358.64
5002001|"importoscholar #1"|17|30|4357.64
7012003|"importonameless #3"|18|53|4353.87
8002009|"importonameless #9"|8|44|4338.45
5001001|"amalgscholar #1"|19|31|4334.26
9012003|"importounivamalg #3"|8|32|4333.07
5003002|"exportischolar #2"|17|10|4328.14
2001001|"amalgimporto #1"|19|32|4326.21
5002001|"importoscholar #1"|18|32|4324.52
10016006|"corpamalgamalg #6"|19|55|4320.00
4004002|"edu packedu pack #2"|8|15|4318.00
3001002|"amalgexporti #2"|9|14|4313.40
5001002|"amalgscholar #2"|9|27|4309.90
4002001|"importoedu pack #1"|6|4|4308.77
4002002|"importoedu pack #2"|8|25|4300.94
1003001|"exportiamalg #1"|17|49|4298.06
10011014|"amalgamalgamalg #14"|19|45|4292.68
4002001|"importoedu pack #1"|17|56|4287.92
7013001|"exportinameless #1"|8|1|4281.66
10008002|"namelessunivamalg #2"|7|42|4281.00
9001005|"amalgmaxi #5"|19|9|4275.00
6006004|"corpcorp #4"|18|57|4269.96
2004002|"edu packimporto #2"|7|56|4267.90
1004002|"edu packamalg #2"|17|19|4263.91
10004004|"edu packunivamalg #4"|19|27|4263.84
3003001|"exportiexporti #1"|9|53|4250.68
6002003|"importocorp #3"|19|42|4248.27
10005013|"scholarunivamalg #13"|7|35|4246.56
6012008|"importobrand #8"|19|23|4240.43
1001002|"amalgamalg #2"|17|51|4238.93
1004002|"edu packamalg #2"|8|24|4230.35
9013009|"exportiunivamalg #9"|17|52|4224.48
10016001|"corpamalgamalg #1"|18|9|4223.82
10003004|"exportiunivamalg #4"|18|6|4219.50
6001002|"amalgcorp #2"|17|44|4213.16
9016003|"corpunivamalg #3"|9|57|4213.16
5004001|"edu packscholar #1"|6|41|4188.56
9011008|"amalgunivamalg #8"|9|6|4186.80
10016016|"corpamalgamalg #16"|9|34|4180.00
5004001|"edu packscholar #1"|18|45|4167.08
4004001|"edu packedu pack #1"|9|6|4154.52
10001017|"amalgunivamalg #17"|17|26|4150.30
6005001|"scholarcorp #1"|19|55|4137.88
6014007|"edu packbrand #7"|9|3|4134.44
6012007|"importobrand #7"|9|1|4131.40
9011008|"amalgunivamalg #8"|9|23|4125.00
8008005|"namelessnameless #5"|17|42|4122.64
8008005|"namelessnameless #5"|19|6|4100.75
1004002|"edu packamalg #2"|19|53|4099.44
9014011|"edu packunivamalg #11"|17|57|4091.46
6012007|"importobrand #7"|9|8|4088.28
10015013|"scholaramalgamalg #13"|18|26|4085.90
9013009|"exportiunivamalg #9"|17|2|4078.46
