wsk1|isk1|dmoy1|mean1|cov1|w_warehouse_sk|i_item_sk|d_moy|mean|cov
1|17929|1|287.75|1.158974813071438|1|17929|2|298.75|1.1226699567009668
1|17949|1|422.6666666666667|1.1364752826292994|1|17949|2|249.75|1.3132538012346922
1|18351|1|297.75|1.1750073005773358|1|18351|2|307.5|1.0084464928754937
1|18669|1|353.0|1.0191819365545085|1|18669|2|257.0|1.1216534025190756
1|19553|1|332.25|1.1277765895784178|1|19553|2|309.5|1.121724806909834
1|19555|1|552.0|1.0965279070573999|1|19555|2|366.25|1.0856561766544626
1|20071|1|357.0|1.1346197616933082|1|20071|2|367.25|1.0352222503818966
1|21053|1|348.25|1.1409782407682942|1|21053|2|365.0|1.0463709188577026
1|21057|1|343.75|1.1917770050441763|1|21057|2|376.5|1.0581643528476778
1|21949|1|236.5|1.1694600203044978|1|21949|2|333.25|1.001652555137692
1|21967|1|180.25|1.0307897226419784|1|21967|2|234.25|1.1036594888213127
1|22233|1|334.5|1.1773373169513115|1|22233|2|340.0|1.0481350494528747
1|22697|1|254.75|1.134902163178131|1|22697|2|360.0|1.0106722185423587
1|22779|1|358.0|1.0384702004634538|1|22779|2|391.75|1.0145856787852783
1|23233|1|412.75|1.0185075865729865|1|23233|2|403.0|1.1411235942990694
1|23337|1|324.75|1.2237912197062537|1|23337|2|351.5|1.1850814186864906
1|23747|1|299.0|1.1412623878990895|1|23747|2|344.0|1.176252022733358
1|24219|1|373.5|1.0158928646293162|1|24219|2|358.6666666666667|1.2382237809015868
1|24309|1|482.25|1.0224509872048497|1|24309|2|298.75|1.0235396359872826
1|25591|1|437.25|1.030262416474267|1|25591|2|374.5|1.157427121141131
1|25603|1|496.5|1.001044872080451|1|25603|2|372.0|1.0229286443948522
1|25801|1|519.5|1.0467085942876901|1|25801|2|359.3333333333333|1.249747927399565
1|25819|1|220.75|1.2127711203210434|1|25819|2|226.75|1.1981333541548955
1|26703|1|159.5|1.2812154217110485|1|26703|2|392.75|1.064869534960104
1|27887|1|335.75|1.062993187315743|1|27887|2|336.5|1.0365821139925813
1|28359|1|269.0|1.0830036946054187|1|28359|2|299.25|1.1937150779303074
1|28791|1|383.0|1.027449701551926|1|28791|2|235.25|1.4184181016577795
1|29113|1|414.75|1.0233017491941525|1|29113|2|347.3333333333333|1.131508451234889
1|29461|1|223.5|1.5352451205771054|1|29461|2|327.75|1.2677859552419426
1|29647|1|299.0|1.4147275788776825|1|29647|2|293.25|1.6204646995616117
1|29953|1|310.25|1.1846367721466222|1|29953|2|301.0|1.25523813900808
1|30735|1|405.3333333333333|1.033803460153867|1|30735|2|256.75|1.0442837102541047
1|30949|1|243.25|1.20162770900657|1|30949|2|507.5|1.0296589385159776
1|31627|1|233.25|1.0090332190267344|1|31627|2|415.0|1.1565160589836971
1|31773|1|367.5|1.0851526460072058|1|31773|2|351.3333333333333|1.002286937004907
1|32151|1|333.75|1.1065943065283788|1|32151|2|468.5|1.039795944975429
1|32231|1|242.33333333333334|1.0359634171773184|1|32231|2|276.25|1.0438293234222684
1|32781|1|374.5|1.108609507616289|1|32781|2|421.75|1.1684977923687347
1|33273|1|215.25|1.0012476686904392|1|33273|2|407.25|1.0044769581362054
1|33291|1|328.6666666666667|1.0119747419727319|1|33291|2|256.75|1.1801957688099287
1|33729|1|339.5|1.2634192676181162|1|33729|2|287.75|1.0610141195302591
1|33895|1|233.66666666666666|1.5112525405040054|1|33895|2|542.0|1.12197754948419
1|34393|1|370.0|1.240923217194163|1|34393|2|401.3333333333333|1.2270078915443356
1|34637|1|377.75|1.156770762012105|1|34637|2|305.25|1.0215541812810747
1|34723|1|354.5|1.1703547212176681|1|34723|2|225.75|1.0943271837796893
1|34921|1|125.0|1.4303826993733764|1|34921|2|224.5|1.461628697926708
1|35075|1|233.33333333333334|1.1166019881766285|1|35075|2|363.5|1.0956073438762848
1|35263|1|237.66666666666666|1.1684359502623964|1|35263|2|358.3333333333333|1.417999413398346
1|35429|1|301.25|1.238150170894779|1|35429|2|308.75|1.0198619771659112
1|36717|1|199.5|1.0029280649826882|1|36717|2|125.5|1.3836197003068131
1|36895|1|295.25|1.0181834636392053|1|36895|2|375.0|1.2071431839954474
1|37113|1|378.6666666666667|1.01795014941553|1|37113|2|379.25|1.061036582077999
1|37219|1|334.3333333333333|1.1742450687347932|1|37219|2|291.0|1.3511842209788467
1|37711|1|324.0|1.032098642369103|1|37711|2|220.0|1.2908504041290845
1|38619|1|356.6666666666667|1.2877443223623235|1|38619|2|421.3333333333333|1.161269254585503
1|38785|1|385.25|1.1165151927917334|1|38785|2|387.25|1.1253414116976104
1|39337|1|459.25|1.0040952988133576|1|39337|2|475.0|1.0451537901476597
1|39397|1|250.5|1.1286632424911651|1|39397|2|244.25|1.0146120219406163
1|39773|1|364.75|1.0032906019842158|1|39773|2|299.5|1.4931844763264228
1|40803|1|355.25|1.0157305001168708|1|40803|2|305.6666666666667|1.5297520085615324
1|41029|1|234.0|1.3008638730391584|1|41029|2|384.0|1.088616424865118
1|41045|1|273.25|1.0580314818472978|1|41045|2|356.0|1.038399222522429
1|41277|1|220.5|1.0769264295057823|1|41277|2|210.0|1.1918151200682428
1|41541|1|303.5|1.0336532986139895|1|41541|2|380.0|1.0787826147211315
1|42207|1|342.75|1.0180812417159957|1|42207|2|483.5|1.1831424735882459
1|42579|1|243.0|1.1625593308544149|1|42579|2|283.5|1.0555542049314155
1|43263|1|365.25|1.038461125252217|1|43263|2|211.33333333333334|1.4925728413287482
1|44371|1|398.0|1.30162394465943|1|44371|2|473.75|1.1118720569155276
1|44609|1|435.75|1.1120718389167508|1|44609|2|193.0|1.0932110424234236
1|44733|1|408.0|1.024195076278927|1|44733|2|302.5|1.1460304087144653
1|45707|1|379.5|1.009146978383209|1|45707|2|337.5|1.0558588258296202
1|45905|1|349.75|1.2551581206295297|1|45905|2|411.6666666666667|1.0268735757575482
1|45931|1|330.0|1.02559828970794|1|45931|2|331.0|1.1407704566574512
1|46067|1|432.5|1.0082930984209837|1|46067|2|350.0|1.0618633346606325
1|46095|1|245.0|1.4827098275109425|1|46095|2|429.6666666666667|1.051095697930474
1|46159|1|369.75|1.0048785176486112|1|46159|2|400.75|1.019436471139378
1|46211|1|146.5|1.3466402180958823|1|46211|2|327.3333333333333|1.2206369734941553
1|46957|1|264.75|1.0811813343838368|1|46957|2|343.25|1.0782789149127305
1|47043|1|413.5|1.0782204187935456|1|47043|2|485.0|1.0419479727859267
1|48329|1|424.25|1.0570370576613084|1|48329|2|317.5|1.1906275579939474
1|48511|1|374.75|1.134884154277695|1|48511|2|388.25|1.0164394979408704
1|49227|1|277.25|1.2035486289126076|1|49227|2|427.3333333333333|1.0688883988353028
1|49803|1|400.0|1.2039025085113828|1|49803|2|345.0|1.1014314771000338
1|50017|1|366.5|1.1545737331166739|1|50017|2|295.75|1.3114144004933699
1|50207|1|345.6666666666667|1.0273241644454523|1|50207|2|259.5|1.4347771834283718
1|50279|1|242.75|1.0931953241326724|1|50279|2|122.0|1.4842856882352264
1|51297|1|502.75|1.0053046387215965|1|51297|2|383.75|1.1594097597297426
1|51595|1|340.0|1.0045599609329319|1|51595|2|284.25|1.228366459987153
1|51799|1|423.25|1.0174165313976846|1|51799|2|322.25|1.0188688879495542
1|51815|1|385.75|1.019440515490847|1|51815|2|473.75|1.0378448784052055
1|51941|1|229.0|1.1679787420834764|1|51941|2|217.5|1.2090264002055802
1|52049|1|417.5|1.0715067617756382|1|52049|2|349.75|1.0660208254849752
1|52201|1|382.5|1.030208012417266|1|52201|2|281.0|1.2667089697669183
1|52387|1|428.0|1.0515628121885965|1|52387|2|375.3333333333333|1.43605519068505
1|52441|1|245.75|1.6626302382418905|1|52441|2|365.5|1.0395024702099918
1|52891|1|406.0|1.1174450948495847|1|52891|2|376.5|1.0438337123267956
1|53039|1|335.0|1.0005968368182794|1|53039|2|364.5|1.1461209766876477
1|53211|1|275.75|1.2271897439648316|1|53211|2|314.75|1.411660003323567
1|53479|1|433.6666666666667|1.0931423972860257|1|53479|2|292.3333333333333|1.7083511385941608
1|54219|1|351.75|1.0443557198116442|1|54219|2|219.0|1.5276048528765918
1|54309|1|424.75|1.0776272354990932|1|54309|2|489.5|1.072397158499718
1|54551|1|274.5|1.1308556537008903|1|54551|2|179.25|1.2020071391689895
1|54981|1|364.75|1.137234489616078|1|54981|2|323.3333333333333|1.480540154724025
1|55481|1|403.0|1.0269985546206248|1|55481|2|237.5|1.2166915465650767
1|55491|1|339.0|1.1063821538959389|1|55491|2|392.5|1.0551308677693014
1|55647|1|345.75|1.0801415607875355|1|55647|2|366.25|1.0186273511299273
1|56083|1|387.25|1.091625278312725|1|56083|2|303.0|1.0616261106101552
1|58233|1|291.6666666666667|1.267571806926253|1|58233|2|311.6666666666667|1.2451898929647613
1|58399|1|280.5|1.1398558760548345|1|58399|2|310.5|1.1272831816924058
1|58631|1|401.6666666666667|1.1546750905912333|1|58631|2|325.5|1.0518897952760973
1|58919|1|339.75|1.0824489715935641|1|58919|2|343.3333333333333|1.0281608404924503
1|59009|1|369.0|1.1022616725598318|1|59009|2|354.5|1.3503844594169045
1|59209|1|378.6666666666667|1.2213996478556022|1|59209|2|229.0|1.0333117932851714
1|60569|1|361.0|1.0058669778150084|1|60569|2|355.75|1.0549374444591761
1|60649|1|307.0|1.0083840413964167|1|60649|2|333.25|1.2347211923863368
1|61311|1|298.25|1.1070379555803507|1|61311|2|464.25|1.0231871812534683
1|61413|1|444.6666666666667|1.0955886878060161|1|61413|2|335.0|1.2401108035490547
1|61967|1|224.75|1.5204559515767306|1|61967|2|241.5|1.0947689926232833
1|62265|1|352.5|1.015572460155618|1|62265|2|321.5|1.3137379293054101
1|62481|1|414.6666666666667|1.0264203123390132|1|62481|2|359.5|1.082494522239893
1|62703|1|316.75|1.1040079227672872|1|62703|2|369.6666666666667|1.3995127135898164
1|63511|1|357.25|1.2342812939933305|1|63511|2|299.0|1.3826724987557157
1|64257|1|288.0|1.1182532318924279|1|64257|2|437.6666666666667|1.0929206991930611
1|64517|1|250.75|1.0250125073882868|1|64517|2|266.0|1.0311402575984794
1|64687|1|347.0|1.0708188155279301|1|64687|2|311.25|1.0660322140171676
1|64971|1|358.6666666666667|1.1867054481883033|1|64971|2|352.0|1.0341689530989215
1|64973|1|279.0|1.3010357725770496|1|64973|2|281.0|1.3066524996029258
1|66575|1|332.25|1.0413507912619289|1|66575|2|240.0|1.0463312227864452
1|66587|1|279.0|1.2040272488376713|1|66587|2|381.0|1.0755370487293852
1|66733|1|350.6666666666667|1.262571775628951|1|66733|2|237.25|1.0795812993428675
1|67631|1|316.25|1.3317781657797685|1|67631|2|270.5|1.233881283949784
1|67833|1|307.75|1.2335290286135563|1|67833|2|299.3333333333333|1.4259294809173364
1|68777|1|288.5|1.2624298766710687|1|68777|2|415.0|1.2077867071048578
1|69529|1|395.5|1.015462674460595|1|69529|2|347.5|1.054556184500936
1|70403|1|344.5|1.0990927998016047|1|70403|2|229.0|1.0064657518702325
1|70561|1|403.25|1.0078459764873842|1|70561|2|271.75|1.0547957495935634
1|71551|1|581.0|1.012586647069204|1|71551|2|187.0|1.406650923002116
1|71701|1|310.3333333333333|1.0005167333113003|1|71701|2|386.0|1.0257867901480338
1|72099|1|262.3333333333333|1.0544166268765707|1|72099|2|298.25|1.0956327723754704
1|72237|1|278.25|1.030042569790485|1|72237|2|294.0|1.2263999965667065
1|72479|1|404.25|1.0082864150506072|1|72479|2|182.75|1.121563050770069
1|72663|1|436.25|1.0434901194579833|1|72663|2|293.0|1.3338554658765012
1|72745|1|204.66666666666666|1.059768870803053|1|72745|2|403.0|1.1447895592312103
1|73321|1|347.25|1.2106143547313906|1|73321|2|375.0|1.031571544708292
1|73555|1|345.5|1.0711841741534056|1|73555|2|292.25|1.0478586839742998
1|73825|1|198.0|1.3309462357770105|1|73825|2|197.0|1.028884466279753
1|74047|1|455.25|1.076892456099899|1|74047|2|362.0|1.092542891599518
1|74439|1|322.0|1.0575282790451317|1|74439|2|508.5|1.0911808242981689
1|74627|1|241.75|1.0901311800146816|1|74627|2|281.25|1.0260160195766845
1|74729|1|396.75|1.032037620911758|1|74729|2|328.3333333333333|1.1608270283863378
1|75587|1|359.25|1.0476913458229342|1|75587|2|193.75|1.148928228191175
1|76421|1|350.25|1.0628922481528307|1|76421|2|224.25|1.0101515652947495
1|76855|1|468.5|1.1374531494467923|1|76855|2|341.6666666666667|1.4253698602638134
1|77055|1|399.25|1.0757029131135096|1|77055|2|261.25|1.5918333586449025
1|77385|1|372.0|1.0289345017105156|1|77385|2|235.5|1.306469334492869
1|78061|1|406.25|1.050107761916405|1|78061|2|344.75|1.0006463379744628
1|78763|1|435.5|1.0625025434059117|1|78763|2|346.5|1.0108387328713053
1|79009|1|361.25|1.017692648773081|1|79009|2|366.25|1.1556647960731479
1|79439|1|295.25|1.1810778318094908|1|79439|2|273.25|1.0557800990891704
1|79975|1|321.25|1.1496046886037186|1|79975|2|232.0|1.316681592554261
1|80529|1|293.25|1.0021336140936625|1|80529|2|266.0|1.201549868783156
1|80707|1|309.25|1.1678563969696518|1|80707|2|332.25|1.098817361622992
1|80819|1|412.5|1.0371858041879178|1|80819|2|417.5|1.0761903477540327
1|80851|1|201.66666666666666|1.023511595072039|1|80851|2|310.0|1.0355692859957824
1|81081|1|234.5|1.2149926525754022|1|81081|2|251.0|1.4043019388625393
1|81987|1|321.25|1.3257274726041681|1|81987|2|380.25|1.0081880691774192
1|82181|1|325.25|1.0154838227276086|1|82181|2|294.25|1.0595541985850672
1|82271|1|458.5|1.0598203603403582|1|82271|2|261.0|1.0409381856936164
1|82503|1|382.5|1.0144700451098276|1|82503|2|290.0|1.3631292250500293
1|82507|1|468.25|1.048895195760599|1|82507|2|370.5|1.0287579600152719
1|82693|1|316.5|1.0835563156815744|1|82693|2|324.75|1.0202153371613318
1|83257|1|397.3333333333333|1.0342408316192067|1|83257|2|325.0|1.1876923076923076
1|83861|1|388.0|1.0913642472695497|1|83861|2|367.5|1.0175621687205125
1|84681|1|384.5|1.0586943339198076|1|84681|2|427.0|1.0340526583606426
1|84909|1|307.5|1.0743214656632414|1|84909|2|327.75|1.0253483042455724
1|86021|1|421.0|1.266409769631014|1|86021|2|328.75|1.2597254465506385
1|86433|1|342.0|1.145387985463663|1|86433|2|350.5|1.0268121844271507
1|87941|1|357.25|1.0554885059266517|1|87941|2|388.5|1.0136004674894286
1|88107|1|367.3333333333333|1.26762169695264|1|88107|2|350.75|1.102715912220839
1|88283|1|357.0|1.0649048015412075|1|88283|2|328.5|1.2317061044103932
1|88393|1|351.75|1.1281026101424365|1|88393|2|434.0|1.0166696577428702
1|88407|1|250.25|1.0078403477690885|1|88407|2|65.0|1.6922377607928665
1|88835|1|410.25|1.004909135595904|1|88835|2|345.75|1.0649221836536567
1|89019|1|441.0|1.0054756904445687|1|89019|2|443.25|1.0574951677038151
1|89117|1|405.25|1.0058528394052035|1|89117|2|448.25|1.1044640362878118
1|91339|1|345.5|1.1370399379969867|1|91339|2|384.6666666666667|1.1731361341703768
1|91483|1|280.25|1.0570930114380988|1|91483|2|372.75|1.1067764076453364
1|92035|1|323.0|1.029090866127987|1|92035|2|201.5|1.402623978815006
1|92299|1|234.25|1.3838242890403338|1|92299|2|160.5|1.378968364556943
1|92399|1|346.5|1.0339962075226605|1|92399|2|426.3333333333333|1.1853440798711057
1|92963|1|207.25|1.0334736691489474|1|92963|2|404.75|1.0427328159995368
1|92983|1|230.0|1.1544276562914568|1|92983|2|103.75|1.0051976982373831
1|94117|1|358.25|1.1957620146607706|1|94117|2|380.0|1.36211095744356
1|94715|1|283.6666666666667|1.019419262190111|1|94715|2|318.0|1.0047190316347354
1|94719|1|392.0|1.0515507050003474|1|94719|2|378.25|1.0206748595513904
1|94859|1|333.5|1.0282992445362644|1|94859|2|314.3333333333333|1.1673480888450924
1|95579|1|385.25|1.1306195372676062|1|95579|2|286.3333333333333|1.056865487946851
1|96073|1|335.75|1.05248188247077|1|96073|2|299.5|1.1682088492725222
1|96193|1|349.0|1.0194964277948886|1|96193|2|343.0|1.1051601002791498
1|96629|1|431.5|1.0037884080269384|1|96629|2|478.0|1.1331460133658902
1|96979|1|320.0|1.2527235953114317|1|96979|2|309.0|1.058420659014982
1|97003|1|273.5|1.1477718235865875|1|97003|2|366.5|1.0111622632710073
1|97119|1|298.3333333333333|1.3165221412342119|1|97119|2|249.75|1.3767889696146265
1|97599|1|372.0|1.1242388431521118|1|97599|2|404.75|1.031968322906269
1|97965|1|234.75|1.0140674768184632|1|97965|2|289.5|1.2379087090519034
1|98335|1|270.5|1.2816336069920742|1|98335|2|233.0|1.6276829928430452
1|99537|1|423.6666666666667|1.1560163419098908|1|99537|2|305.0|1.0158697751982029
1|100203|1|450.75|1.0623951983308864|1|100203|2|333.75|1.049657124147188
1|100681|1|282.5|1.0716196645538623|1|100681|2|264.75|1.2325137257465342
1|100717|1|279.3333333333333|1.3302850857345625|1|100717|2|348.5|1.2030075654210268
1|101011|1|308.0|1.094334063870016|1|101011|2|264.0|1.0944151362066072
1|101643|1|167.33333333333334|1.3542725801556958|1|101643|2|288.25|1.2271018228734925
1|101831|1|186.25|1.0435773312180328|1|101831|2|340.5|1.2750100268530875
1|101923|1|387.75|1.030677382608322|1|101923|2|323.6666666666667|1.0535771989099434
1|101973|1|198.25|1.3470606288194356|1|101973|2|317.5|1.3787471276079901
2|1863|1|329.75|1.262604725779522|2|1863|2|293.0|1.0410899034981742
2|2141|1|295.0|1.1660261439196495|2|2141|2|424.5|1.0238193653881638
2|2761|1|303.5|1.2511246836809753|2|2761|2|413.75|1.0499897316974023
2|2823|1|124.25|1.019973214617028|2|2823|2|382.25|1.062152248453565
2|3285|1|213.66666666666666|1.2508655836152813|2|3285|2|380.0|1.3424947835158665
2|4339|1|325.5|1.4250544444419082|2|4339|2|397.5|1.0472773976626366
2|4457|1|239.75|1.2402915995600263|2|4457|2|302.5|1.2963694424439764
2|5003|1|214.5|1.079764966405004|2|5003|2|490.5|1.00235272402968
2|5235|1|198.66666666666666|1.5550378657252906|2|5235|2|231.75|1.3036729896317691
2|5505|1|437.3333333333333|1.023270157455888|2|5505|2|370.75|1.1027490336643715
2|5673|1|360.0|1.0509573335166504|2|5673|2|410.6666666666667|1.0045117560605024
2|6403|1|463.6666666666667|1.0432523476208684|2|6403|2|346.25|1.041667833977807
2|6713|1|491.0|1.0323314419098524|2|6713|2|289.75|1.2248923137663565
2|7075|1|369.5|1.310874546989946|2|7075|2|329.5|1.1695269798207995
2|7397|1|313.25|1.3479945738948242|2|7397|2|220.5|1.021261086384599
2|8139|1|281.0|1.0723028779635349|2|8139|2|326.25|1.2948571240837317
2|8195|1|139.75|1.0975661146997036|2|8195|2|381.0|1.0185575861975573
2|9305|1|350.75|1.1234696984273735|2|9305|2|440.5|1.0338763097584098
2|9325|1|312.25|1.0439218388850733|2|9325|2|339.25|1.1721273651943445
2|9545|1|438.75|1.015921659083988|2|9545|2|357.75|1.0738564973513232
2|9607|1|323.5|1.0527896470159217|2|9607|2|305.0|1.2200569344208996
2|9829|1|352.75|1.2417165295926755|2|9829|2|372.3333333333333|1.0286598520645698
2|10115|1|336.5|1.083889052812016|2|10115|2|279.5|1.540721669149769
2|10633|1|341.75|1.2850087466034892|2|10633|2|321.6666666666667|1.07394066235975
2|10747|1|350.0|1.2421574385080243|2|10747|2|361.5|1.1050670749692877
2|11059|1|245.5|1.2651641982943915|2|11059|2|318.25|1.1912244299135815
2|11339|1|344.5|1.219315998726544|2|11339|2|337.0|1.2193884146537477
2|11697|1|320.0|1.4182853038528602|2|11697|2|403.25|1.0458670187251409
2|12177|1|401.75|1.1544237293054092|2|12177|2|444.75|1.004842494760244
2|12311|1|251.5|1.5595590446098169|2|12311|2|272.0|1.3230748811021469
2|12769|1|243.5|1.14097693786317|2|12769|2|380.3333333333333|1.0877193946408945
2|13199|1|354.5|1.1887556840009263|2|13199|2|346.75|1.2613379459213805
2|14029|1|384.25|1.054872448172504|2|14029|2|231.33333333333334|1.3838953085822867
2|14081|1|290.0|1.1927894743345258|2|14081|2|299.25|1.2638189132647248
2|14149|1|327.6666666666667|1.219857250352486|2|14149|2|308.0|1.1124572531825854
2|14917|1|419.6666666666667|1.1798741417288408|2|14917|2|321.75|1.040673354211098
2|15535|1|411.3333333333333|1.016214240824787|2|15535|2|295.25|1.274509644198664
2|16051|1|244.75|1.433460064149432|2|16051|2|327.75|1.1318914574803618
2|16701|1|363.25|1.1378439301720669|2|16701|2|316.75|1.221073467206705
2|17269|1|516.5|1.088383138515596|2|17269|2|384.6666666666667|1.3753550496634772
2|17527|1|359.5|1.0604281118521839|2|17527|2|282.25|1.2859535776394686
2|17977|1|349.25|1.243041867676438|2|17977|2|338.5|1.1031840928370122
2|18433|1|371.0|1.0481398165318667|2|18433|2|192.75|1.4481331204476644
2|18529|1|334.25|1.1048498567114522|2|18529|2|431.0|1.2239017604760198
2|19059|1|374.5|1.1316817571467805|2|19059|2|379.75|1.2168185450623483
2|19285|1|336.25|1.0077393377277433|2|19285|2|219.75|1.0167661783556872
2|19403|1|435.6666666666667|1.0157627953209816|2|19403|2|406.5|1.0396730656766953
2|20037|1|310.0|1.1542258240316765|2|20037|2|270.25|1.302169579255059
2|20199|1|300.0|1.0194279441595337|2|20199|2|412.6666666666667|1.2168578725101211
2|20449|1|366.75|1.216615707306931|2|20449|2|436.75|1.1017526064366225
2|20687|1|340.0|1.2016256769848872|2|20687|2|435.0|1.0590210199823806
2|22295|1|372.25|1.0858137196526056|2|22295|2|328.5|1.0381201892003826
2|22425|1|404.6666666666667|1.0573439840727836|2|22425|2|373.0|1.2150452305176882
2|23573|1|183.5|1.0190347124756693|2|23573|2|206.5|1.0857073738421334
2|23611|1|411.6666666666667|1.025896232188139|2|23611|2|273.6666666666667|1.5073793952089392
2|23703|1|393.25|1.0019789829088688|2|23703|2|219.33333333333334|1.0247850071774967
2|24585|1|177.25|1.4535169899885334|2|24585|2|313.75|1.056227521661239
2|24991|1|283.75|1.6744165204100367|2|24991|2|319.3333333333333|1.049281751519428
2|25467|1|194.5|1.4161919274221921|2|25467|2|289.0|1.248411066120488
2|26807|1|345.5|1.224018329771182|2|26807|2|238.5|1.3957688595805453
2|26831|1|488.75|1.0758599929125887|2|26831|2|384.3333333333333|1.0587123102123845
2|26959|1|280.5|1.0779406965525682|2|26959|2|274.25|1.026517767076841
2|27273|1|403.0|1.2863151167908367|2|27273|2|451.75|1.0736389787651062
2|27463|1|185.33333333333334|1.020545184435485|2|27463|2|341.6666666666667|1.359213125759665
2|28069|1|319.0|1.2825365406307732|2|28069|2|460.75|1.0068297550651835
2|28111|1|352.75|1.1421704571912856|2|28111|2|372.5|1.1424272443829044
2|29179|1|426.6666666666667|1.0463139821386074|2|29179|2|340.75|1.1181882233977491
2|29423|1|292.5|1.1237744303103703|2|29423|2|247.0|1.2564117059557847
2|29603|1|217.0|1.1460796448705541|2|29603|2|384.25|1.0236715623294803
2|30563|1|336.0|1.321679914963925|2|30563|2|312.75|1.012929504680814
2|31361|1|286.75|1.092411400659225|2|31361|2|344.5|1.2048524834731593
2|31555|1|353.25|1.0533331376812183|2|31555|2|319.75|1.090595806991211
2|31751|1|365.75|1.1160863605930575|2|31751|2|367.25|1.1427365806761118
2|32533|1|380.25|1.0851993280696475|2|32533|2|196.75|1.0200563168845886
2|32747|1|401.5|1.0055040581010015|2|32747|2|292.75|1.3169413682830327
2|33289|1|318.0|1.3213049168454394|2|33289|2|250.0|1.181443185261145
2|33311|1|340.5|1.0755062172412848|2|33311|2|238.75|1.2645116819444286
2|33585|1|356.0|1.0324247043270443|2|33585|2|337.3333333333333|1.1779422906574661
2|33689|1|288.75|1.4322160862580844|2|33689|2|387.0|1.0320293963079268
2|34267|1|348.5|1.1991434822002545|2|34267|2|380.25|1.2031519863320959
2|35175|1|336.0|1.2051207391140448|2|35175|2|129.5|1.4211361693750546
