ca_county|d_year|web_q1_q2_increase|store_q1_q2_increase|web_q2_q3_increase|store_q2_q3_increase
Bon Homme County|2000|1.1188044959730006|0.7313840709410806|3.8382731086213435|1.565761738433455
Borden County|2000|1.5371641373544411|0.9349724709500365|4.097853224707705|1.9761573992197257
Box Butte County|2000|1.8189603563812267|1.0396381082545783|1.4602574351792679|1.4391360613481088
Box Elder County|2000|1.107883597275695|0.7883710387720776|2.2636942877081774|2.1047873908798698
Boyle County|2000|0.8837544781937869|0.4272872356222524|3.9153885458143054|3.718691044911646
Broadwater County|2000|1.209544259216618|1.016237355922822|2.306904674654372|1.6772485989044434
Broward County|2000|1.0588502823354649|0.6001067659720305|3.255474521051127|3.2448210571511096
Brule County|2000|0.779613755114896|0.5156555861558024|3.8579071702430228|2.2145272716403555
Caddo Parish|2000|0.6364940837609049|0.37820800317943953|4.615189374475075|3.042500675760356
Calcasieu Parish|2000|1.3525031325769428|1.117410814374069|2.5777647020296404|1.9849182149312337
Caldwell Parish|2000|2.3070495788318355|0.9661393835955258|2.044372414488713|1.6920821140036195
Cambria County|2000|7.554831596616245|0.9940913585483824|3.1488786878369748|1.8352199868381978
Carter County|2000|1.1289973774814686|0.9043169848703578|1.9525575913339248|1.8723560870361182
Carteret County|2000|1.5005231146591462|0.974957906977901|3.1246019428925105|1.904506476547155
Cass County|2000|1.2461108844389648|1.0167128262434755|2.0168747567644387|1.6724216761444335
Cassia County|2000|1.1521074476344837|0.86515188871177|3.3186080949499797|1.4088533396071459
Castro County|2000|1.3743759960875455|1.1938879078073172|3.0083536905443258|2.3682388582999243
Caswell County|2000|1.064000286846514|0.5442540791051836|2.994940463725261|1.8636467436270632
Catawba County|2000|1.0836080826953443|0.7255592903993484|3.629842683995752|1.6618056165068364
Charlottesville city|2000|1.5303428383697326|0.8185196523509135|3.3770097893975493|1.2622489126099907
Charlton County|2000|1.7725428289960987|1.2299178924118033|2.100615445617763|1.0139799174323
Cheatham County|2000|0.8840952836604384|0.45827070731037883|2.6656357653332843|2.338378668652242
Chemung County|2000|1.6710527586124333|0.8395925972735085|2.3889778274285223|1.6552312212066602
Cheshire County|2000|0.9542158184526999|0.8604835949978816|1.9531827996216518|1.3429599326579695
Chilton County|2000|2.563356580691938|0.5856360401635001|2.06118607261409|1.5136456555395905
Chisago County|2000|2.7071150880123254|1.054951136394386|1.4982319229446879|1.2513104671411377
Clayton County|2000|1.2162199044670483|0.9485081981368712|1.6531467178342079|1.4129197965228666
Clinton County|2000|1.021627325751451|0.9820553562581528|2.169983153478406|1.7974042812508204
Coal County|2000|2.1215121471902174|1.3024150693049765|1.3928770063375269|1.0790268173819972
Coffey County|2000|1.5721440093624135|0.9665087195970851|2.4900865422144127|1.939979872395046
Colquitt County|2000|3.6199674795987855|0.8684850173165567|2.5791460097104415|1.6992300136315281
Columbus County|2000|1.6770576640434036|0.674461935086853|2.363416575201971|1.966880374357208
Cowley County|2000|0.955822328912051|0.6673692018884494|3.229630165226863|2.7489058159409847
Cross County|2000|1.9515652727556398|1.6733998318933114|1.6457499235256066|1.3632236688932462
Cuming County|2000|2.2599249818931963|1.9138274427849642|4.19529211820461|1.1226750708446
Custer County|2000|0.9104686590768821|0.7669567615885018|2.413423032491204|2.147777938143317
Daniels County|2000|2.520472186996903|0.9827766597322948|2.1456794421612266|1.3160288906498756
Danville city|2000|1.4826037078946048|1.1314655198814154|4.533589437535291|1.494836891284522
Darke County|2000|1.1440103960790948|1.0155677524496514|1.6696341346251187|1.3266956372355856
Davie County|2000|1.9996839535772997|1.009111876053703|2.433467174023554|1.5926689676078405
Daviess County|2000|1.030899699288036|0.7605377538510696|1.8337982863137752|1.7712192800656827
De Witt County|2000|1.170001508591875|1.046604071924765|1.9864088568964715|1.5374843210557156
DeBaca County|2000|0.8928930721477281|0.7672674930710975|3.101142146876599|1.6998758386225905
DeWitt County|2000|7.1008482601234295|0.8022299562401156|1.9416971177224354|1.7447653088009283
Deer Lodge County|2000|1.7397617345000351|0.9590159607470938|2.6359351473372254|1.3766194539894399
Defiance County|2000|2.0873006508974177|0.7439450071457971|3.077418385194702|2.4763794288737957
Dickey County|2000|1.4194225208835267|0.6662774541045464|2.1707867292052825|1.8709197541461215
Dixon County|2000|8.240425706001906|1.3740016085979043|1.3314854901498285|1.3136004426568995
Dodge County|2000|1.3287816656794027|0.8750897136084949|1.660170121728113|1.596799101993854
Donley County|2000|2.4552808494367633|0.685635588582682|2.2463092969749923|1.799544464048496
Dunn County|2000|1.1466359512654705|0.835831396253035|1.999162585183993|1.8365745015204755
Duplin County|2000|1.2652763036617045|0.9798331601517812|1.7575042446802116|1.708782607280475
Durham County|2000|1.3315035099823747|1.0775772476576164|2.2194979231602416|1.8212980752702432
East Feliciana Parish|2000|0.7583505632456111|0.6847632554561557|2.8146283757586192|1.2741589507075706
Ellsworth County|2000|1.5099661294558588|1.043652839342959|6.577909555398331|1.9733855456016807
Emery County|2000|1.9768234628329822|1.465133315074125|2.018423757073565|1.1445658843017685
Erie County|2000|0.8338387633219835|0.8293721852874553|2.916700406418217|2.064507365866976
Fairfax city|2000|1.0254687815701446|0.7886005722472614|2.0792440512322017|1.7932152484689066
Fall River County|2000|1.174994016074948|1.04112695180049|2.82563760241976|1.7295139980625283
Forsyth County|2000|1.1926906020815036|0.8484081379245695|2.8733324165060683|1.6943348899924562
Frontier County|2000|2.714567071114945|0.9252148053881385|1.7082603126850833|1.507567180928777
Fulton County|2000|0.9690982654207536|0.8055255292312266|1.8325332264069718|1.8002385834649812
Garfield County|2000|1.0845485181430465|1.034259509152498|2.0013035306010445|1.8050923256362483
Garrett County|2000|2.255864702733356|1.2024586880782124|1.5321439997943611|1.4010542087053113
Giles County|2000|1.1001332839377045|0.8854745695774355|2.0634800136431264|1.5617988157044949
Gilpin County|2000|0.7021326510042969|0.5213161356635138|2.996917810150149|2.6204559352027306
Glenn County|2000|2.851252885364474|1.4676928028068532|2.118242257153686|1.7076139486919668
Goochland County|2000|1.268297946245635|0.8095189084938926|3.8033714614288106|2.024202827097259
Gove County|2000|0.897562936110622|0.7111961562139434|2.6270868903320865|2.21075174501085
Grand Forks County|2000|1.7932012900924237|1.7052211338369356|1.2976435677795808|1.246463616853201
Grand Isle County|2000|1.3573940045158712|1.1072412024081404|2.107094940263624|1.364003873173014
Green County|2000|1.1120234911935836|1.037220990162832|1.6446035271423858|1.6365061776518355
Green Lake County|2000|0.8394903025330535|0.7870632402192261|4.23370780020298|1.8872587833600696
Greenlee County|2000|2.0238967391823595|0.8444236400701011|5.665945980649108|2.6630500595650766
Gregg County|2000|0.8896231306553105|0.7348246181722271|2.623618467273873|2.280670039378482
Gregory County|2000|1.2046274081267816|1.0520233912794181|2.620412564611271|1.3578491957312095
Griggs County|2000|2.234713107312562|0.7130159771395944|2.8242540146309056|1.229897026794811
Haines Borough|2000|1.447612267810972|1.0560348520000968|1.870915011924307|1.2724724889852672
Hampton County|2000|0.8079841810707167|0.665598074860607|3.603937300684782|1.8369837764123345
Hardeman County|2000|2.639193600497427|0.8372059149524601|4.054792841219893|1.9782963555945137
Harding County|2000|1.4740026146089058|0.9435693918637242|2.524683691278839|1.7580867231683701
Harmon County|2000|1.685344710900906|1.1391849525079278|2.491496721750727|1.6582043245951017
Harnett County|2000|1.6494319773198367|0.7603017129035923|3.113641455639838|1.895947447105403
Hawaii County|2000|2.25988917003897|1.0554148887284074|1.4453485382321098|1.19192958882629
Hood County|2000|0.886854323683341|0.6935132061033472|1.8769449632314672|1.3513411330475957
Hood River County|2000|1.7067964003011191|0.6729843847062779|2.892497323205025|2.80195206857033
Horry County|2000|4.032421002045141|1.1554924920655598|2.007480006359089|1.0134247578783047
Hot Springs County|2000|3.442934354695994|1.6136640538357256|1.5184895459462062|0.9778460861946059
Humboldt County|2000|1.1781032427996445|0.9228832660624828|1.9837929991530732|1.7026141549231244
Indian River County|2000|7.590701802812897|0.9940658362667377|1.0758808402435316|1.0538276376880509
Iroquois County|2000|0.8494343420063337|0.6444419613081745|3.7353069539502326|1.9223264163604927
Isabella County|2000|4.63456112973353|0.9647946865499123|1.576095984144343|1.1441953123435407
Isanti County|2000|4.147015018503854|1.422209617735059|3.5600181022335553|2.0941482782235763
Jackson County|2000|0.8763301120089815|0.8369443845343266|1.933738184194901|1.9192349508993543
Jackson Parish|2000|0.9088945256217132|0.8310217302717935|4.400307034129825|1.7371571429791468
Jerauld County|2000|0.6647766692056619|0.6439720129115545|3.4112806927294597|2.0690381839358016
Jones County|2000|1.0183056987725112|0.8962891304812252|1.7946010681988755|1.7749707073138516
Juneau County|2000|3.7137512087729543|1.3253066842526693|2.153830018377029|1.203124066471611
Kenedy County|2000|0.9174806043657007|0.5573856972226805|5.826744403446352|2.5187332321980413
Kenton County|2000|1.4120769667173567|0.8007398966599705|2.2019441709168803|1.8348056550757805
Kershaw County|2000|0.7287239667098426|0.707368324697843|1.936706866110421|1.624986174614205
King William County|2000|2.1096292188453876|1.1159331648383068|1.84701611626886|1.5270339810882791
Kittitas County|2000|1.1886516638904479|1.0994306701239234|1.6760090157098042|1.0365047673138095
Knox County|2000|0.9983496257143145|0.9377352767554169|2.067790403723333|1.9518983289843583
La Porte County|2000|1.9634643122477529|1.753194249137294|3.715849806708375|1.4882395440238518
Lamoille County|2000|1.3498213731634425|1.0189025896596466|1.432844335707005|1.3967970813609085
Lampasas County|2000|0.7892741605377933|0.7142597774335037|3.140384001880829|1.3674080323645026
Langlade County|2000|4.72358260972165|1.1277341410283586|2.44187452547745|1.8775661997096489
Larimer County|2000|0.9165192491578835|0.7579048943355501|1.836687126121963|1.7004047880628668
Lavaca County|2000|2.5354063922067827|1.2413124649809335|2.1251763733988818|1.9762407821534633
Lawrence County|2000|1.155140581479552|0.8535622739416265|2.0804902237141456|1.9773014787082246
Leelanau County|2000|1.2161597623674516|0.7371683309957633|3.795242833255353|2.6875036821560494
Leon County|2000|2.265234966996182|1.6698079548543296|1.2933953388566055|1.2811941249956804
Leslie County|2000|1.6067501088130485|1.1049588437088578|1.388852005509468|1.0927394621596322
Letcher County|2000|1.0487246208165362|0.93029003521355|2.03531732185946|1.718102734329986
Lincoln Parish|2000|3.327285289732454|0.7840210586851698|1.4371250249863197|1.4137024460667287
Lipscomb County|2000|0.6413602043861466|0.6337089971519794|2.587560042416708|2.0712401263426945
Livingston Parish|2000|1.231860790785881|0.6603938959501938|2.5436971703321416|2.0152396472568324
Loudon County|2000|1.3723518326485482|1.0686821376130267|2.120679715943088|1.4775644955078924
Loudoun County|2000|1.0891351386015968|0.8613507469651625|2.528840337555188|1.9286491986474854
Lubbock County|2000|1.1411429002108269|0.6319485747607434|2.8289692528610453|2.585416307671535
Lucas County|2000|1.081365077670132|0.9262054648093966|3.2026156714049243|2.230822538230097
Madera County|2000|2.4037617201967576|1.1343721524876589|2.0347905208188224|1.5823641130296846
Magoffin County|2000|2.2092015029482734|1.207131424781534|2.911899752441518|1.1150135831229018
Mahnomen County|2000|0.9699290117139676|0.7662215271343717|2.5354048457661498|1.7564258110773276
Malheur County|2000|1.0311142231924124|0.9588852973044242|1.9184209855075587|1.1633298002474968
Marengo County|2000|1.6488915641070685|0.9122232123474345|2.5963387542483143|2.155369753013435
Mariposa County|2000|0.9497501976600592|0.651261183291094|3.69234804308176|2.2909918276584142
Mathews County|2000|2.339515870300014|1.2404737630618836|2.655698866088661|1.5471413710919937
McCreary County|2000|1.3658523337853843|1.0282434377244412|2.044489664776707|2.036018885345254
McDonough County|2000|1.2198554166833708|0.7800111940448592|1.9746862517411854|1.9730023634329208
Meade County|2000|1.0482181045018963|0.8880965838995151|2.122934538060429|1.8086237905381175
Meigs County|2000|0.9635393254910505|0.8960776710361427|1.410937507229823|1.3238695508327398
Menard County|2000|0.9129339743705447|0.8956702636852485|2.7940456715019653|1.7499874307326186
Menifee County|2000|0.7823127759046397|0.4980344949664663|3.0621783306158363|2.9213372423125747
Merrimack County|2000|1.9551448944097625|1.2340083714446644|1.9351684854715578|1.6679502866051596
Mitchell County|2000|1.9380153778390583|1.1827791419963896|1.4608805232788855|1.3585626925982834
Mohave County|2000|1.4310855053495495|1.2011751018528463|1.4543820880095957|1.4054398877652048
Montcalm County|2000|0.8801165587236445|0.8632407122109925|3.7892186294672365|1.6208376460056815
Montmorency County|2000|1.854798024670782|1.4336219387646003|1.5599417690406867|1.1732913190819145
Moore County|2000|1.526857100596417|1.2829316979842118|2.0132264136420024|1.4767196083813803
Motley County|2000|2.78537236752027|1.0133544306235827|2.2165755001035907|1.561424418626432
Muhlenberg County|2000|0.9201027552728471|0.6872190674883002|1.9402904403456458|1.4770541832594328
Musselshell County|2000|0.7538689401096165|0.6487309795223307|2.9985833552589525|2.345301323443758
Nacogdoches County|2000|2.460808988706712|1.0846055424870362|1.2234788562068029|1.0407271590107514
Natrona County|2000|0.8147077953984924|0.639292764811335|2.2874239605224833|2.269036457341317
Nelson County|2000|1.9000964443287016|1.0260130649549744|1.9451743455410244|1.847690868760084
Nevada County|2000|0.9862164267990222|0.9279359626473015|2.4060765210202555|1.5504749793461974
Niobrara County|2000|0.7717692642210028|0.5739063004003823|2.1668764780394585|1.291402286938054
Nobles County|2000|1.6102596039463597|1.4783787735585314|2.501454770223479|0.9547297394366676
Norfolk County|2000|1.16936100037379|0.7650344168782623|5.821190679787465|3.0586586510431046
Northampton County|2000|1.4622322234924887|0.7973802114939811|2.308391555688092|1.8093841398826898
Nuckolls County|2000|1.6514191407491086|1.3343831120877867|3.34502564969594|2.0534929285263015
Oakland County|2000|1.959074311068136|1.3451493684728708|3.281136724797547|1.573623934274189
Ogemaw County|2000|1.2868474703050914|1.0732812292494895|2.8634922765265647|1.459693880218814
Ogle County|2000|1.0780092873480864|0.48032387464875703|2.463181908994289|1.5753392465005414
Okaloosa County|2000|1.0757594997956377|0.9427067727714763|1.5239848630922106|1.4930752182083629
Okmulgee County|2000|0.9803804220926492|0.9462646067090726|2.7674340350285656|1.3062731944293162
Oliver County|2000|1.319309385159143|1.2456589532573272|2.428329422060698|1.7496848785171901
Ontonagon County|2000|1.0350290549531522|0.8698785819457624|3.085121995869736|2.4914865121785392
Orleans County|2000|1.0866164815903236|1.0256221572251782|1.693018881910503|1.683459362940265
Otsego County|2000|1.1167950941657783|1.0215555464283819|1.9886467155043193|1.7415203053514456
Ottawa County|2000|1.2977327667306033|0.8163820244268106|1.9082845717180625|1.8484437287970148
Otter Tail County|2000|4.581283970915185|1.0227513736263416|2.5291873075058415|2.1708936676681554
Ouachita Parish|2000|2.2915244741494547|1.2524484261802928|2.193187416320387|1.9835331219925
Overton County|2000|2.2573774248058616|1.0177791274273091|2.184971547159919|1.376200056742699
Ozaukee County|2000|0.7535695882449023|0.6264869349937674|2.62201289779769|2.5860192238598776
Parker County|2000|0.9645932500091974|0.9630267242627967|1.6711219397771915|1.6653139774129009
Pasquotank County|2000|2.9681882262622175|2.3326070653738276|2.1418244849047916|1.379074670420768
Pawnee County|2000|1.1200631879899852|0.9561069696388186|1.8903393526071337|1.874029957685592
Payette County|2000|2.664056194285301|1.4708055676285188|1.6649402761165744|1.146151917896912
Payne County|2000|1.0397895952376313|0.8057079651869942|1.3575208306117248|1.3519808930021917
Pend Oreille County|2000|0.8626540526755911|0.7347844895994187|3.1921290031108946|2.2303006420708322
Perry County|2000|1.2242784588398987|1.1354390195361599|1.6989816845164722|1.6799662269680549
Phillips County|2000|1.1587407406686006|0.8671795191785664|2.0048001068657486|1.7440150193606632
Piatt County|2000|1.738707106885958|0.6578289865290158|1.7698924481617337|0.9706439289285462
Pittsylvania County|2000|1.264613510093863|1.0222367400389816|2.54516079191696|2.159232233117977
Polk County|2000|1.2230435520431313|0.9538692117199513|1.9484885243688268|1.8325898196530932
Pondera County|2000|1.9502625006673744|0.7630444215968841|3.9797712215815277|2.797773349820367
Poweshiek County|2000|0.9543728031553039|0.867024154526427|3.3510405894149544|2.542176931288793
Queen Anne County|2000|6.652010569964895|0.5488489871057098|2.597693463815366|2.292098389195696
Radford city|2000|1.2963414763823378|0.8582103643176622|1.2986697578939126|1.174007888257322
Ray County|2000|1.2257407836639855|1.034548455152906|5.109510571529825|1.4752258083731902
Red Lake County|2000|1.3926586771984726|0.7954667310763153|2.5509025318141614|2.366157229108263
Red River Parish|2000|1.1257612689087924|1.0967248603486663|2.22296465405799|1.613853374906997
Rhea County|2000|0.7262941504843151|0.7252760771712222|3.457899170483832|1.792210489905361
Richardson County|2000|1.9722450646260234|0.7062612390773249|2.0316606321823754|1.9984825623805338
Richland Parish|2000|1.2162224846158272|0.9366873680077498|2.979515923476522|1.4320305572856744
Rio Arriba County|2000|2.0891141906493087|1.4531347805226447|4.12615275222505|2.0191275818996655
Rio Blanco County|2000|0.7631445621534684|0.5597317671018411|2.6135998136485545|2.3091856613568402
Rockcastle County|2000|1.5964434807061418|0.935349075037773|2.8045640179362|2.2473912059979937
Rogers County|2000|2.4340395609001013|1.1733459943994347|2.1366228560312575|1.6990831497389007
Rolette County|2000|1.1354506225439425|0.7336432386725045|2.0896781559410043|1.1312910220951184
Roseau County|2000|0.8515905452394791|0.6688863399395523|4.007735329128076|2.144760490941487
Rowan County|2000|1.98866329758534|1.0745022714798087|2.7570734005385|1.8868130306000852
Sac County|2000|0.6297663387933163|0.6088901240962622|2.6058750459627795|2.3859492109926714
Salem city|2000|1.5527408083205663|1.0318745991901432|1.7917876772195556|1.6827301224201814
Saline County|2000|1.3569920730593257|0.9232942407070819|1.7981565290415047|1.7303411018619994
Salt Lake County|2000|2.9312482915604563|1.1601950674486332|2.7035185287619616|1.358896928515088
San Jacinto County|2000|1.2107922465312169|0.7185131628871122|2.544692536818162|1.990910199018779
San Mateo County|2000|1.129208623326543|1.1055300121704397|3.920254524751243|1.9880031424423303
San Saba County|2000|2.170013457062348|0.7227659720140567|2.6075423853976814|1.7077021228252083
Sanders County|2000|3.8094160577021943|1.1853850866794844|3.550128572104036|2.217064030299674
Santa Barbara County|2000|3.4385208551058657|0.8930066375851845|1.6619248491176704|1.2941308726661944
Sarpy County|2000|1.6941557817424082|0.803303799316608|2.041887262820399|1.7598344440363416
Schley County|2000|2.7060262296538875|0.9068062262328701|2.489556436987908|1.2849058704609988
Screven County|2000|0.8077429108155473|0.7251213879358248|2.9833372678521037|2.4914643132054652
Sharkey County|2000|1.329185142802651|1.1496846590547602|2.2197286828077027|1.57971362240929
Shasta County|2000|1.273869336457646|1.1994335513436976|1.6724775192062884|1.5605787980173451
Shawano County|2000|1.229505086299084|0.9384194539205296|2.8546624660893785|1.6624378385695027
Shelby County|2000|0.8935788872695997|0.847311048968744|2.2507954136976194|2.0767753937140103
Sheridan County|2000|1.209688439516252|1.0093950672587353|2.505316827517323|1.8402714527556385
Shiawassee County|2000|1.4741235362228897|1.073789016718695|2.0248391938633596|1.3994968626382212
Sitka Borough|2000|2.863315021720071|0.5421973296304167|2.0928157103621166|1.9352083574645078
Slope County|2000|2.375727457764974|1.0570234314007858|3.449404106274297|1.709638223067037
Solano County|2000|1.5025866318360142|0.7308891708796464|1.874101472653191|1.8319052027383789
Spokane County|2000|1.6512090049263586|0.9549119663211214|2.083235282008549|1.780553140759881
Stevens County|2000|1.7138590749096143|1.0953560627488461|1.8094244554229606|1.5173732100425144
Suffolk city|2000|0.8692586471264485|0.7959801801709532|4.108341691644471|1.6300233609545531
Sullivan County|2000|0.9927826892622651|0.9153420881249347|2.693844202903905|1.4637905661602557
Summers County|2000|2.2279614587169347|1.294280612516397|1.5908316816652683|1.5545148923033723
Sumter County|2000|1.197306891005248|1.0318272993332558|1.536382170900785|1.4651114029918382
Surry County|2000|2.7341669335760317|0.9788992858462815|2.0642786334231142|1.6261073244850717
Susquehanna County|2000|1.8039029270360534|1.359398671745334|1.1472562404711464|0.9472492411029207
Tate County|2000|8.074347097700791|0.7500716466026711|2.0418674872669813|2.001816667451134
Taylor County|2000|0.8695019841851097|0.8550340936498134|2.0427476514979928|1.7679192678850153
Teller County|2000|4.685086755702878|0.9711839808556569|3.5655189296307093|2.3215519800761006
Titus County|2000|4.4159665516641295|0.5879133794458994|2.408504563426072|1.929611319902464
Union County|2000|0.9962447951628414|0.9095525176846978|1.990289275001906|1.977324779062118
Union Parish|2000|2.5681429300663607|0.9956876041830044|1.3607969693982154|1.2797069083157824
Upson County|2000|4.303083746941078|0.969113471136604|1.4416377764183093|1.2797306061917242
Van Buren County|2000|0.9196076344549589|0.84025113131758|1.9408655573198272|1.7436925940150965
Van Zandt County|2000|1.1870527916837932|1.1379929914732356|1.8841523053819749|1.1822394987396263
Wabash County|2000|1.6514709826355276|1.430609974566062|2.280983041829652|1.4491045786667123
Wabaunsee County|2000|1.2761503297422736|0.7165208343621957|2.22677383314223|1.815397484914502
Wakulla County|2000|2.527397635602358|1.8645360096908896|3.1205407938375695|2.051238395199369
Ward County|2000|0.9809783648987478|0.8872588185720711|2.2061098343626604|1.4091123203086893
Washakie County|2000|2.696963954470914|0.6094910058409707|1.7350646824999327|1.545966989128909
Washington County|2000|1.105693501921199|0.9178600780528822|1.9340029323153718|1.9282666119150413
Washington Parish|2000|1.5562973430713907|0.8693546258386781|1.5153329050856792|1.1339443683886012
Washoe County|2000|1.2673725223144294|1.1997537338837725|2.6562632131001713|1.3450759472067304
Watonwan County|2000|3.5511222227122183|0.7218351728897596|1.5083335190802405|1.482142947537731
Webb County|2000|1.3029150592510819|0.9302747674003751|2.2222304151555057|2.15466503092198
Webster Parish|2000|1.4200276141198778|1.2277327155317306|2.0499781439557596|1.4573243667106361
Weld County|2000|2.47234220487808|1.003143641378186|1.8607405510772328|1.6343954325343357
Wells County|2000|1.1521578739888736|0.9403563722193914|2.225383715475926|1.725788428212665
West Feliciana Parish|2000|1.023274372430662|0.658717394968534|6.111864311189513|2.4005496568864153
White Pine County|2000|0.9169662372770033|0.8570922874358187|2.9651126930551985|1.922057986731906
Whitley County|2000|2.000063583199509|1.0839984270782432|1.604195071363102|1.5759219064209422
Wibaux County|2000|1.5427038411797427|0.6803339092509519|5.553950713582129|2.6525490370116347
Williamsburg County|2000|2.5410261595066137|1.3546296086429852|1.605372619449555|1.3239378910535324
Winkler County|2000|1.2822599900273615|1.0198933462413806|3.3881456745306013|1.5103040732579975
Winneshiek County|2000|0.8161811723961491|0.7666183069678174|2.1283151966246097|1.7536416903441088
Worth County|2000|1.1574979832339367|0.9082626731257862|1.8248539982126084|1.5893353327823152
Wright County|2000|0.9557972258776658|0.9332726080627038|2.726701097502627|1.7470275805976705
Yalobusha County|2000|1.4822538988694376|1.4056359213528962|2.1678152842814873|2.1516306555901465
Yankton County|2000|1.7369977790242703|1.1766859113713226|1.2401336635615363|1.0657847518826318
Yazoo County|2000|1.5758487695061056|0.9365945504822596|2.5370279196750096|2.5297675827781028
Yoakum County|2000|1.0780956906708348|0.582726864738254|3.283321582863762|2.3864818607690803
York County|2000|1.3713819766005666|0.8143644975095622|2.4142647257876964|1.8830989096366972
Yuba County|2000|0.6881737562745658|0.3795720283284371|3.6043301413021873|2.4403752315924425
