channel|id|sales|returns_|profit
catalog channel|catalog_pageAAAAAAAABEABAAAA|214696.46|4885.14|-30133.52
catalog channel|catalog_pageAAAAAAAABEDBAAAA|46993.46|539.11|-14649.72
catalog channel|catalog_pageAAAAAAAABFABAAAA|227990.53|15924.44|18699.77
catalog channel|catalog_pageAAAAAAAABFDBAAAA|64305.60|908.32|-10510.65
catalog channel|catalog_pageAAAAAAAABGABAAAA|252444.98|17788.53|-44887.54
catalog channel|catalog_pageAAAAAAAABGDBAAAA|28986.35|0.00|-8929.71
catalog channel|catalog_pageAAAAAAAABHABAAAA|183506.68|19043.19|-54102.39
catalog channel|catalog_pageAAAAAAAABHDBAAAA|50763.55|2846.50|-12153.13
catalog channel|catalog_pageAAAAAAAABIABAAAA|103331.29|9126.37|-16087.26
catalog channel|catalog_pageAAAAAAAABIDBAAAA|62671.45|2898.37|10191.95
catalog channel|catalog_pageAAAAAAAABJABAAAA|92412.79|4723.27|-8269.86
catalog channel|catalog_pageAAAAAAAABKABAAAA|118611.47|235.88|-15394.47
catalog channel|catalog_pageAAAAAAAABLABAAAA|57627.08|987.05|-12522.74
catalog channel|catalog_pageAAAAAAAABLCBAAAA|16639.11|3619.33|-18689.96
catalog channel|catalog_pageAAAAAAAABMABAAAA|153041.29|7428.67|1443.68
catalog channel|catalog_pageAAAAAAAABMCBAAAA|22171.76|1461.92|-11441.76
catalog channel|catalog_pageAAAAAAAABNABAAAA|94147.02|5744.64|-31324.71
catalog channel|catalog_pageAAAAAAAABNCBAAAA|52716.55|4763.36|-4082.92
catalog channel|catalog_pageAAAAAAAABOABAAAA|93645.25|1118.32|12457.61
catalog channel|catalog_pageAAAAAAAABOCBAAAA|26777.72|3081.76|-4960.70
catalog channel|catalog_pageAAAAAAAABPCBAAAA|34395.65|7013.30|615.81
catalog channel|catalog_pageAAAAAAAACADBAAAA|42904.67|388.10|1734.95
catalog channel|catalog_pageAAAAAAAACBABAAAA|200546.01|21650.26|-44537.45
catalog channel|catalog_pageAAAAAAAACBDBAAAA|58167.54|2392.40|-19303.09
catalog channel|catalog_pageAAAAAAAACCABAAAA|196996.89|2599.45|17330.55
catalog channel|catalog_pageAAAAAAAACCDBAAAA|56728.06|548.37|-1883.80
catalog channel|catalog_pageAAAAAAAACDABAAAA|195312.59|8856.12|-16030.11
catalog channel|catalog_pageAAAAAAAACDDBAAAA|49892.45|0.00|-5062.03
catalog channel|catalog_pageAAAAAAAACEABAAAA|176519.89|10814.48|-16584.90
catalog channel|catalog_pageAAAAAAAACEDBAAAA|44363.06|2046.80|-1853.30
catalog channel|catalog_pageAAAAAAAACFABAAAA|181943.80|3243.38|-37234.96
catalog channel|catalog_pageAAAAAAAACFDBAAAA|39123.51|2215.64|-5258.55
catalog channel|catalog_pageAAAAAAAACGABAAAA|153669.30|13871.07|-45078.57
catalog channel|catalog_pageAAAAAAAACGDBAAAA|49191.65|0.00|-5772.21
catalog channel|catalog_pageAAAAAAAACHABAAAA|216837.85|1958.76|-6428.91
catalog channel|catalog_pageAAAAAAAACHDBAAAA|54444.32|2612.73|-8431.44
catalog channel|catalog_pageAAAAAAAACIABAAAA|101519.97|40517.48|-7270.04
catalog channel|catalog_pageAAAAAAAACIDBAAAA|86252.81|11225.32|14271.78
catalog channel|catalog_pageAAAAAAAACJABAAAA|61736.67|0.00|-13172.08
catalog channel|catalog_pageAAAAAAAACKABAAAA|78065.79|8188.91|-20414.00
catalog channel|catalog_pageAAAAAAAACLABAAAA|79239.77|6236.97|-30923.16
catalog channel|catalog_pageAAAAAAAACLCBAAAA|68543.24|183.21|8084.44
catalog channel|catalog_pageAAAAAAAACMABAAAA|78619.62|7834.29|-57045.08
catalog channel|catalog_pageAAAAAAAACMCBAAAA|100829.16|5923.29|10809.56
catalog channel|catalog_pageAAAAAAAACNABAAAA|81996.39|1285.93|-4682.83
catalog channel|catalog_pageAAAAAAAACNCBAAAA|18158.76|0.00|-1863.42
catalog channel|catalog_pageAAAAAAAACOABAAAA|107853.66|8438.47|2655.23
catalog channel|catalog_pageAAAAAAAACOCBAAAA|50232.78|0.00|-7000.21
catalog channel|catalog_pageAAAAAAAACPCBAAAA|61313.96|0.00|11708.86
catalog channel|catalog_pageAAAAAAAADADBAAAA|39965.73|4908.79|-13296.45
catalog channel|catalog_pageAAAAAAAADBABAAAA|253870.78|11512.03|-40758.70
catalog channel|catalog_pageAAAAAAAADBDBAAAA|45345.46|400.20|-9182.90
catalog channel|catalog_pageAAAAAAAADCABAAAA|160345.92|20718.78|-38235.39
catalog channel|catalog_pageAAAAAAAADCDBAAAA|23593.18|813.33|-13732.43
catalog channel|catalog_pageAAAAAAAADDABAAAA|136283.39|15061.61|-19756.03
catalog channel|catalog_pageAAAAAAAADDDBAAAA|38533.13|4547.03|-1998.14
catalog channel|catalog_pageAAAAAAAADEABAAAA|232756.48|11490.39|-25124.60
catalog channel|catalog_pageAAAAAAAADEDBAAAA|36056.02|2288.34|-8876.95
catalog channel|catalog_pageAAAAAAAADFABAAAA|179984.79|2224.42|-33766.28
catalog channel|catalog_pageAAAAAAAADFDBAAAA|61208.25|3041.37|-15896.79
catalog channel|catalog_pageAAAAAAAADGABAAAA|201296.91|18438.58|-43749.92
catalog channel|catalog_pageAAAAAAAADGDBAAAA|51998.92|962.43|-19351.11
catalog channel|catalog_pageAAAAAAAADHABAAAA|97723.32|10473.96|-48146.89
